dataset,source_id,target_id,t_src,t_tgt,dt,dist_3d_um,dist_xy_um,dist_z_um,dz_um,dy_um,dx_um,velocity_um_per_frame,fwd_rank,bwd_rank,margin_fwd_um,margin_bwd_um,is_mnn,comp_count_10um,comp_count_15um,cos_gap_prev,cos_next_gap,dead_reckoning_fwd_um,dead_reckoning_bwd_um,dead_reckoning_mean_um,intensity_diff,intensity_ratio,snr_diff,snr_ratio,transformer_prob,ilp_selected,is_gt_edge
44b6_0113de3b,17466,17761,68,69,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.5,2.81,2.3,2.56,38.0,1.038,0.2245,1.1669,0.9161,1,0
44b6_0113de3b,17723,18012,68,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,69.0,1.0539,0.4093,1.1658,0.9156,1,0
44b6_0113de3b,17467,17762,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,1.0,1.62,0.0,1.62,73.0,1.0963,0.4937,0.7264,0.9145,1,0
44b6_0113de3b,17519,17810,68,69,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.5,0.6325,2.3,2.81,2.56,34.0,0.9761,0.7449,0.7687,0.9123,1,0
44b6_0113de3b,17598,17891,68,69,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.7746,0.8165,2.3,1.62,1.96,157.0,0.9243,0.0634,0.9791,0.9121,1,0
44b6_0113de3b,17463,17759,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.5,0.0,2.3,2.81,2.56,24.0,0.9719,0.6851,1.402,0.9084,1,0
44b6_0113de3b,17579,17877,68,69,1,3.98,2.3,3.25,3.25,1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.6226,0.7385,8.75,3.63,6.19,74.0,1.0328,0.4454,1.197,0.9081,1,0
44b6_0113de3b,17724,18019,68,69,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,0.0,0.0,3.98,0.0,3.98,266.0,0.8594,0.5993,0.7634,0.9078,1,0
44b6_0113de3b,17609,17903,68,69,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9129,0.8944,1.62,2.3,1.96,10.0,0.995,0.5464,1.2094,0.9035,1,0
44b6_0113de3b,17730,18024,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,0.6325,0.0,2.81,2.81,18.0,0.9888,0.6186,0.8229,0.903,1,0
44b6_0113de3b,17707,17998,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,0.0,0.0,193.0,0.9216,0.3159,0.8949,0.9029,1,0
44b6_0113de3b,17485,17779,68,69,1,3.98,3.63,1.62,1.62,3.25,1.62,3.98,1,1,999.0,999.0,1,1,1,0.1667,0.2722,5.14,5.39,5.26,147.0,0.9001,0.764,0.7535,0.9025,1,0
44b6_0113de3b,17531,17820,68,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,18.0,1.0594,0.3202,0.8166,0.9018,1,0
44b6_0113de3b,17483,17776,68,69,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.9428,0.3333,1.62,3.25,2.44,127.0,1.0582,0.1125,0.9677,0.8991,1,0
44b6_0113de3b,17602,17894,68,69,1,3.63,3.25,1.62,1.62,3.25,0.0,3.63,1,1,999.0,999.0,1,1,1,0.0,0.0,5.39,3.98,4.68,47.0,1.1709,0.3569,0.8459,0.8982,1,0
44b6_0113de3b,17504,17799,68,69,1,5.14,1.62,4.88,4.88,0.0,1.62,5.14,1,1,999.0,999.0,1,1,1,0.9037,0.8944,2.3,3.25,2.77,0.0,1.0,0.1824,1.0709,0.8973,1,0
44b6_0113de3b,17701,17993,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,0.0,0.0,171.0,0.9173,0.7855,0.7793,0.8973,1,0
44b6_0113de3b,17653,17941,68,69,1,2.3,2.3,0.0,0.0,1.62,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,4.6,3.63,4.11,30.0,1.0328,0.2145,1.078,0.8971,1,0
44b6_0113de3b,17559,17854,68,69,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,0.0,1.0,0.0,1.62,1.62,316.0,0.7718,0.5187,0.8143,0.897,1,0
44b6_0113de3b,17514,17800,68,69,1,2.3,2.3,0.0,0.0,-1.62,1.62,2.3,1,1,999.0,999.0,1,1,1,-0.5,0.0,3.98,0.0,3.98,73.0,0.9382,0.592,1.2157,0.896,1,0
44b6_0113de3b,17465,17754,68,69,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,157.0,0.6572,1.1992,0.2948,0.8933,1,0
44b6_0113de3b,17660,17957,68,69,1,4.88,3.63,3.25,3.25,1.62,3.25,4.88,1,1,999.0,999.0,1,1,1,0.8944,0.8944,2.3,2.3,2.3,241.0,0.8763,0.145,0.9506,0.8921,1,0
44b6_0113de3b,17632,17922,68,69,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.7746,3.63,2.3,2.97,443.0,1.26,0.0271,0.9911,0.8909,1,0
44b6_0113de3b,17625,17912,68,69,1,2.3,2.3,0.0,0.0,-1.62,-1.62,2.3,1,1,999.0,999.0,1,1,1,-0.7071,0.0,6.7,2.81,4.76,170.0,0.847,0.1504,0.9297,0.8768,1,0
44b6_0113de3b,17626,17917,68,69,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.4472,1.0,3.25,0.0,3.25,54.0,0.9589,0.1063,0.9622,0.8756,1,0
44b6_0113de3b,17476,17772,68,69,1,3.63,1.62,3.25,3.25,1.62,0.0,3.63,1,1,999.0,999.0,1,1,1,0.8,0.8944,2.3,2.3,2.3,48.0,1.0336,0.1917,1.0533,0.8737,1,0
44b6_0113de3b,17719,18010,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.0,1.62,0.0,1.62,32.0,0.975,0.1834,0.9347,0.8735,1,0
44b6_0113de3b,17477,17758,68,69,1,3.98,2.3,3.25,-3.25,-1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.0,0.4082,0.0,3.63,3.63,244.0,0.7622,2.1306,2.4131,0.8718,1,0
44b6_0113de3b,17556,17857,68,69,1,5.86,3.25,4.88,4.88,0.0,3.25,5.86,1,1,999.0,999.0,1,1,1,0.9199,0.7442,2.3,3.98,3.14,259.0,1.1456,1.0398,1.4345,0.8717,1,0
44b6_0113de3b,17591,17882,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.8165,1.62,1.62,1.62,237.0,1.2097,0.383,1.1361,0.8707,1,0
44b6_0113de3b,17685,17980,68,69,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8944,0.9487,2.3,1.62,1.96,28.0,0.984,0.1846,1.0783,0.8682,1,0
44b6_0113de3b,17502,17796,68,69,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,1.0,0.7071,0.0,2.3,2.3,26.0,0.9639,0.1795,0.9393,0.8659,1,0
44b6_0113de3b,17518,17809,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.9487,1.0,1.62,2.3,1.96,27.0,0.9078,1.1824,0.6623,0.8656,1,0
44b6_0113de3b,17535,17829,68,69,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.7071,2.3,1.62,1.96,19.0,1.1203,1.425,2.8361,0.859,1,0
44b6_0113de3b,17615,17909,68,69,1,4.88,3.63,3.25,3.25,1.62,3.25,4.88,1,1,999.0,999.0,1,1,1,-0.3333,0.8944,5.63,2.3,3.96,273.0,1.5074,1.2069,1.7972,0.8562,1,0
44b6_0113de3b,17536,17830,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.9487,0.0,1.62,2.81,2.22,168.0,0.9071,0.063,0.9691,0.8558,1,0
44b6_0113de3b,17569,17862,68,69,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,0.5345,0.7071,5.14,2.3,3.72,102.0,0.6964,0.7089,0.7126,0.855,1,0
44b6_0113de3b,17639,17929,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.0,1.62,2.81,2.22,188.0,1.2032,1.0174,0.7159,0.8535,1,0
44b6_0113de3b,17586,17873,68,69,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.4082,0.0,3.63,2.81,3.22,20.0,0.9706,0.0369,0.9834,0.8535,1,0
44b6_0113de3b,17499,17793,68,69,1,3.98,2.3,3.25,3.25,1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.9129,0.866,1.62,2.3,1.96,2.0,1.0014,0.3259,1.1115,0.8515,1,0
44b6_0113de3b,17631,17918,68,69,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,6.0,1.01,0.8159,1.3322,0.8367,1,0
44b6_0113de3b,17676,17973,68,69,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.4472,0.7071,3.25,1.62,2.44,87.0,1.0712,0.3582,1.1465,0.8331,1,0
44b6_0113de3b,17468,17760,68,69,1,1.62,1.62,0.0,0.0,1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,42.0,0.933,0.1759,0.8985,0.8318,1,0
44b6_0113de3b,17568,17858,68,69,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.8165,0.5774,1.62,2.3,1.96,56.0,1.0921,0.3811,1.1702,0.8255,1,0
44b6_0113de3b,17692,17982,68,69,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.8165,1.0,1.62,0.0,1.62,195.0,0.8277,0.1574,0.8982,0.8247,1,0
44b6_0113de3b,17610,17900,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.0,2.3,2.81,2.56,6.0,1.0033,0.2139,1.0887,0.8193,1,0
44b6_0113de3b,17627,17924,68,69,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,1.0,0.9487,0.0,1.62,1.62,200.0,0.9053,0.0015,1.0006,0.8138,1,0
44b6_0113de3b,17572,17872,68,69,1,3.98,2.3,3.25,3.25,1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.4082,0.866,3.98,2.3,3.14,85.0,1.1076,0.3981,0.8777,0.8113,1,0
44b6_0113de3b,17494,17791,68,69,1,4.88,3.63,3.25,3.25,3.25,1.62,4.88,1,1,999.0,999.0,1,1,1,0.9526,0.7454,1.62,3.25,2.44,119.0,1.0739,0.3149,1.1097,0.8096,1,0
44b6_0113de3b,17638,17925,68,69,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,1.62,1.62,52.0,1.0561,0.316,0.9042,0.8085,1,0
44b6_0113de3b,17546,17839,68,69,1,3.25,0.0,3.25,3.25,0.0,0.0,3.25,1,1,999.0,999.0,1,1,1,0.7071,0.7071,2.3,2.3,2.3,83.0,0.8846,1.123,0.6646,0.8084,1,0
44b6_0113de3b,17545,17838,68,69,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.7746,-0.2582,2.3,5.14,3.72,190.0,1.8879,3.6788,6.4564,0.7959,1,0
44b6_0113de3b,17713,17996,68,69,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,-0.3015,0.7071,6.08,1.62,3.85,117.0,1.0646,0.616,1.292,0.79,1,0
44b6_0113de3b,17672,17950,68,69,1,1.62,0.0,1.62,-1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,-0.7071,0.0,3.63,0.0,3.63,32.0,0.9368,0.4566,0.8195,0.7869,1,0
44b6_0113de3b,17583,17863,68,69,1,2.3,1.62,1.62,-1.62,-1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,3.63,3.63,20.0,1.0167,0.6379,1.2366,0.7788,1,0
44b6_0113de3b,17503,17795,68,69,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,0.7071,0.0,1.62,1.62,208.0,1.241,1.4203,1.8121,0.7762,1,0
44b6_0113de3b,17578,17871,68,69,1,3.63,3.25,1.62,1.62,0.0,3.25,3.63,1,1,999.0,999.0,1,1,1,0.8,0.9487,2.3,1.62,1.96,14.0,1.0084,0.4685,1.1407,0.7728,1,0
44b6_0113de3b,17581,17874,68,69,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.5774,3.63,2.3,2.97,31.0,1.0544,1.0003,1.4096,0.7514,1,0
44b6_0113de3b,17706,17997,68,69,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.8165,0.8165,1.62,1.62,1.62,47.0,0.9274,0.1914,1.0953,0.7127,1,0
44b6_0113de3b,17745,18029,68,69,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,2.3,2.3,2.3,88.0,1.1764,0.5318,0.7206,0.6936,1,0
44b6_0113de3b,17541,17833,68,69,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.5774,0.8165,2.3,1.62,1.96,37.0,1.0538,0.7609,0.7024,0.6893,1,0
44b6_0113de3b,17742,18033,68,69,1,2.81,2.3,1.62,1.62,1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,573.0,0.4982,1.5227,0.4677,0.6642,1,0
44b6_0113de3b,17563,17851,68,69,1,2.3,1.62,1.62,1.62,1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.3162,3.63,3.63,3.63,79.0,0.9056,0.8171,0.7837,0.607,1,0
44b6_0113de3b,18009,18300,69,70,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.4472,0.7071,3.25,1.62,2.44,84.0,1.0502,0.2454,1.0853,0.9964,1,1
44b6_0113de3b,17991,18284,69,70,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.5774,0.0,2.3,2.81,2.56,109.0,1.119,0.4615,1.2353,0.9952,1,0
44b6_0113de3b,18002,18297,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,0.7071,0.0,1.62,1.62,5.0,1.0029,0.1764,1.067,0.9948,1,0
44b6_0113de3b,18003,18298,69,70,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.7071,0.0,1.62,2.3,1.96,341.0,1.2577,0.9048,1.3573,0.9948,1,0
44b6_0113de3b,17995,18286,69,70,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.7746,0.0,2.3,3.63,2.97,111.0,1.0634,0.7849,1.3199,0.9945,1,0
44b6_0113de3b,17964,18257,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.7071,0.0,1.62,1.62,53.0,1.0542,0.6704,0.7947,0.9945,1,0
44b6_0113de3b,17906,18199,69,70,1,2.3,1.62,1.62,1.62,-1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,3.25,2.81,3.03,105.0,0.8867,1.696,1.8562,0.9939,1,0
44b6_0113de3b,17855,18144,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,0.0,0.0,17.0,0.9886,0.3281,0.9103,0.9937,1,0
44b6_0113de3b,17979,18273,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.8165,1.0,1.62,0.0,1.62,26.0,0.9851,0.2378,0.9066,0.9934,1,0
44b6_0113de3b,17773,18060,69,70,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,1.0,0.0,0.0,2.3,2.3,67.0,0.9581,0.5825,0.8451,0.9931,1,0
44b6_0113de3b,17797,18090,69,70,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8944,0.4472,2.3,3.25,2.77,96.0,0.9342,0.4822,0.8325,0.9929,1,0
44b6_0113de3b,17823,18113,69,70,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.3651,0.3333,4.88,3.25,4.06,92.0,1.046,0.1247,0.9469,0.9926,1,0
44b6_0113de3b,17790,18078,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,1.0,1.62,0.0,1.62,165.0,0.896,0.9484,0.7296,0.9924,1,0
44b6_0113de3b,17786,18074,69,70,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,1.62,1.62,78.0,0.9415,0.8385,0.7401,0.9919,1,0
44b6_0113de3b,17898,18192,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,2.3,2.3,97.0,0.9451,1.2996,0.714,0.9916,1,0
44b6_0113de3b,17807,18096,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.0,1.62,0.0,1.62,30.0,1.0283,0.1577,0.9479,0.9916,1,0
44b6_0113de3b,17932,18227,69,70,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.5774,0.8165,2.3,1.62,1.96,91.0,1.0468,0.4418,1.1549,0.9913,1,0
44b6_0113de3b,17842,18133,69,70,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8944,1.0,2.3,0.0,2.3,52.0,1.0423,0.2638,1.0947,0.991,1,0
44b6_0113de3b,18024,18315,69,70,1,3.63,3.63,0.0,0.0,-1.62,3.25,3.63,1,1,999.0,999.0,1,1,1,0.6325,-0.3162,2.81,4.88,3.84,322.0,1.2504,1.6031,1.848,0.9906,1,0
44b6_0113de3b,17822,18118,69,70,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.8944,0.9487,2.3,1.62,1.96,12.0,1.0082,0.669,1.3317,0.9905,1,0
44b6_0113de3b,17896,18186,69,70,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.7071,0.0,1.62,1.62,66.0,0.919,1.1841,1.5395,0.9905,1,0
44b6_0113de3b,17899,18195,69,70,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.4472,0.0,3.25,3.25,72.0,0.9384,0.1193,0.9653,0.9903,1,0
44b6_0113de3b,17907,18206,69,70,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9487,0.3162,1.62,3.63,2.63,68.0,1.035,0.9758,0.7718,0.99,1,0
44b6_0113de3b,17821,18112,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.7071,3.98,1.62,2.8,68.0,0.9527,0.5187,0.8215,0.99,1,0
44b6_0113de3b,17803,18089,69,70,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.5774,2.3,2.3,2.3,26.0,1.0317,0.2812,0.8703,0.9898,1,0
44b6_0113de3b,18008,18303,69,70,1,3.63,3.25,1.62,1.62,0.0,3.25,3.63,1,1,999.0,999.0,1,1,1,0.8944,0.9487,2.3,1.62,1.96,38.0,0.9796,0.6723,0.8035,0.9893,1,0
44b6_0113de3b,17988,18282,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,0.0,0.0,181.0,1.0948,1.4331,1.6945,0.9888,1,0
44b6_0113de3b,17961,18255,69,70,1,3.63,3.25,1.62,1.62,0.0,3.25,3.63,1,1,999.0,999.0,1,1,1,0.7746,0.8944,2.3,2.3,2.3,59.0,1.0377,0.4924,1.1811,0.9887,1,0
44b6_0113de3b,17983,18279,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,-0.7071,0.0,3.63,0.0,3.63,84.0,1.0937,0.1014,1.0442,0.9878,1,0
44b6_0113de3b,18000,18294,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,1.0,0.0,0.0,0.0,72.0,0.9604,0.4797,1.2401,0.9878,1,0
44b6_0113de3b,18025,18316,69,70,1,2.3,2.3,0.0,0.0,-1.62,1.62,2.3,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,3.25,3.25,39.0,1.0255,0.3995,1.1426,0.9878,1,0
44b6_0113de3b,17867,18153,69,70,1,1.62,1.62,0.0,0.0,-1.62,0.0,1.62,1,1,999.0,999.0,1,1,1,0.4472,-0.5774,3.25,3.98,3.62,93.0,0.9453,0.0776,0.9694,0.9875,1,0
44b6_0113de3b,17887,18178,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.5,0.866,2.3,2.3,2.3,68.0,0.9264,0.0408,1.0181,0.9873,1,0
44b6_0113de3b,17943,18239,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,1.62,1.62,51.0,0.9432,0.2128,1.0756,0.9871,1,0
44b6_0113de3b,17956,18251,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,0.7071,0.0,1.62,1.62,173.0,0.8955,0.3942,1.1353,0.9867,1,0
44b6_0113de3b,17768,18055,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.9487,0.7071,1.62,1.62,1.62,64.0,0.9355,0.6888,0.7499,0.9866,1,0
44b6_0113de3b,17908,18200,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,1.0,2.3,2.3,2.3,36.0,1.0203,0.237,0.9277,0.9864,1,0
44b6_0113de3b,17834,18127,69,70,1,3.98,2.3,3.25,3.25,-1.62,1.62,3.98,1,1,999.0,999.0,1,1,1,0.866,0.9129,2.3,1.62,1.96,172.0,1.1088,0.2136,1.0811,0.9863,1,0
44b6_0113de3b,17913,18212,69,70,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9487,0.7746,1.62,2.3,1.96,128.0,0.929,0.3815,0.8928,0.9863,1,0
44b6_0113de3b,17921,18214,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.0,1.62,0.0,1.62,148.0,1.084,0.1539,1.0624,0.9858,1,0
44b6_0113de3b,17886,18182,69,70,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9487,0.9487,1.62,1.62,1.62,89.0,0.9481,0.3044,1.1006,0.9857,1,0
44b6_0113de3b,17915,18209,69,70,1,1.62,0.0,1.62,1.62,0.0,0.0,1.62,1,1,999.0,999.0,1,1,1,0.0,0.5774,2.3,2.3,2.3,9.0,0.9918,0.8306,1.2836,0.9856,1,0
44b6_0113de3b,17923,18216,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.7071,0.7071,1.62,1.62,1.62,20.0,1.0159,0.0848,0.9764,0.9851,1,0
44b6_0113de3b,18028,18321,69,70,1,1.62,1.62,0.0,0.0,0.0,1.62,1.62,1,1,999.0,999.0,1,1,1,0.0,0.0,0.0,0.0,0.0,7.0,1.0041,0.9515,1.3713,0.9844,1,0
44b6_0113de3b,17958,18246,69,70,1,2.3,2.3,0.0,0.0,-1.62,1.62,2.3,1,1,999.0,999.0,1,1,1,0.5,-0.5,2.3,3.98,3.14,153.0,1.2186,0.6913,1.3524,0.9843,1,0
44b6_0113de3b,17787,18079,69,70,1,3.63,1.62,3.25,3.25,0.0,1.62,3.63,1,1,999.0,999.0,1,1,1,0.9129,0.9487,1.62,1.62,1.62,71.0,1.0375,0.2173,1.0788,0.9838,1,0
44b6_0113de3b,17931,18228,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.9487,0.866,1.62,2.3,1.96,143.0,1.0659,0.1563,0.9515,0.9835,1,0
44b6_0113de3b,17967,18260,69,70,1,3.63,3.25,1.62,1.62,0.0,3.25,3.63,1,1,999.0,999.0,1,1,1,0.6325,0.3162,2.81,3.63,3.22,52.0,1.0634,0.2788,1.1698,0.9835,1,0
44b6_0113de3b,17856,18145,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,1.0,1.0,2.3,2.3,2.3,215.0,0.8915,0.2012,1.061,0.9834,1,0
44b6_0113de3b,17962,18256,69,70,1,3.63,3.25,1.62,1.62,0.0,3.25,3.63,1,1,999.0,999.0,1,1,1,0.0,0.0,3.98,0.0,3.98,194.0,1.1956,0.6503,1.3097,0.9833,1,0
44b6_0113de3b,17893,18179,69,70,1,3.63,3.63,0.0,0.0,-1.62,3.25,3.63,1,1,999.0,999.0,1,1,1,0.0,0.2582,3.98,3.98,3.98,21.0,1.0173,0.5993,0.8144,0.9833,1,0
44b6_0113de3b,17889,18181,69,70,1,2.3,1.62,1.62,1.62,0.0,1.62,2.3,1,1,999.0,999.0,1,1,1,0.9487,0.866,1.62,2.3,1.96,78.0,1.0582,0.499,1.1505,0.9832,1,0
44b6_0113de3b,17971,18263,69,70,1,2.81,2.3,1.62,1.62,-1.62,1.62,2.81,1,1,999.0,999.0,1,1,1,0.8165,0.3333,1.62,3.25,2.44,65.0,1.0406,0.9953,0.6352,0.9831,1,0
44b6_0113de3b,17783,18071,69,70,1,2.3,1.62,1.62,1.62,-1.62,0.0,2.3,1,1,999.0,999.0,1,1,1,-0.7071,-0.7071,3.63,3.63,3.63,32.0,0.9735,1.2611,0.6185,0.9829,1,0
