dataset,t,node_id,x,y,z,mean_intensity,snr,z_depth_ratio,estimated_radius_um,volume_um3,local_density_r15
6bba_085bf656,56,57000927,158,62,23,0.70766544,2.5894127,0.36507937,2.5401762,68.65625,0
6bba_085bf656,56,57000928,141,121,27,0.48276043,2.821055,0.42857143,2.5434792,68.92444,0
6bba_085bf656,56,57000929,98,88,34,0.7006477,1.3726225,0.53968257,2.5434792,68.92444,0
6bba_085bf656,56,57000930,152,176,34,0.99530435,1.7689323,0.53968257,2.5434792,68.92444,0
6bba_085bf656,56,57000931,12,23,40,0.9598883,1.6992387,0.63492066,2.5434792,68.92444,0
6bba_085bf656,56,57000932,90,165,49,0.804206,1.4291216,0.7777778,2.5401762,68.65625,0
6bba_085bf656,56,57000933,52,146,54,0.8148389,1.4669836,0.85714287,2.5434792,68.92444,0
6bba_085bf656,57,58000934,127,5,2,0.471517,1.0746799,0.031746034,2.3891516,57.124146,0
6bba_085bf656,57,58000935,198,127,8,0.75231194,1.5487978,0.12698413,2.5401762,68.65625,0
6bba_085bf656,57,58000936,93,32,20,0.7157004,1.9278687,0.31746033,2.5434792,68.92444,0
6bba_085bf656,57,58000937,227,240,21,1.0581646,2.0875227,0.33333334,2.5434792,68.92444,0
6bba_085bf656,57,58000938,161,60,23,0.66215104,1.9562812,0.36507937,2.499849,65.43799,0
6bba_085bf656,57,58000939,146,119,26,0.44903415,2.6432369,0.41269842,2.5434792,68.92444,0
6bba_085bf656,57,58000940,103,87,32,0.74455863,1.9315648,0.50793654,2.5434792,68.92444,0
6bba_085bf656,57,58000941,157,176,34,0.99385595,1.7064756,0.53968257,2.5434792,68.92444,0
6bba_085bf656,57,58000942,14,21,39,0.96471614,1.5576797,0.61904764,2.5434792,68.92444,0
6bba_085bf656,57,58000943,92,161,48,0.80707973,1.4498024,0.7619048,2.5434792,68.92444,0
6bba_085bf656,57,58000944,52,145,54,0.90595376,1.6351649,0.85714287,2.5434792,68.92444,0
6bba_085bf656,58,59000945,130,5,1,0.370634,0.25731772,0.015873017,1.9622055,31.64624,0
6bba_085bf656,58,59000946,200,127,8,0.7729512,1.7243946,0.12698413,2.5434792,68.92444,0
6bba_085bf656,58,59000947,94,31,20,0.67944527,1.7730589,0.31746033,2.5434792,68.92444,0
6bba_085bf656,58,59000948,229,239,20,1.0173862,1.7108698,0.31746033,2.5434792,68.92444,0
6bba_085bf656,58,59000949,161,60,23,0.58067465,1.8218647,0.36507937,2.5100527,66.24255,0
6bba_085bf656,58,59000950,147,122,26,0.48728943,3.3663857,0.41269842,2.5434792,68.92444,0
6bba_085bf656,58,59000951,106,88,32,0.749829,2.0323217,0.50793654,2.5434792,68.92444,0
6bba_085bf656,58,59000952,158,177,34,0.92916214,1.6051426,0.53968257,2.5434792,68.92444,0
6bba_085bf656,58,59000953,17,20,37,0.9308807,1.5542936,0.5873016,2.5434792,68.92444,0
6bba_085bf656,58,59000954,95,162,47,0.78391737,1.3492719,0.74603176,2.5434792,68.92444,0
6bba_085bf656,58,59000955,58,144,53,0.95195097,1.8354335,0.84126985,2.5434792,68.92444,0
6bba_085bf656,59,60000956,130,5,1,0.3346463,0.13911594,0.015873017,1.8752661,27.623413,0
6bba_085bf656,59,60000957,201,128,7,0.8068958,1.9887937,0.11111111,2.5434792,68.92444,0
6bba_085bf656,59,60000958,98,32,19,0.69149774,1.239429,0.3015873,2.5434792,68.92444,0
6bba_085bf656,59,60000959,230,240,20,0.95425,1.89846,0.31746033,2.5434792,68.92444,0
6bba_085bf656,59,60000960,158,54,21,0.71143574,2.615814,0.33333334,2.5401762,68.65625,0
6bba_085bf656,59,60000961,150,121,26,0.45078135,2.956987,0.41269842,2.5434792,68.92444,0
6bba_085bf656,59,60000962,159,175,33,0.93996173,1.5785327,0.52380955,2.5434792,68.92444,0
6bba_085bf656,59,60000963,107,89,32,0.69531405,1.5212461,0.50793654,2.5434792,68.92444,0
6bba_085bf656,59,60000964,17,18,37,0.87148607,1.6408584,0.5873016,2.5434792,68.92444,0
6bba_085bf656,59,60000965,96,162,47,0.8845329,1.6007156,0.74603176,2.5434792,68.92444,0
6bba_085bf656,59,60000966,57,142,52,0.93230027,1.8973261,0.82539684,2.5434792,68.92444,0
6bba_085bf656,60,61000967,202,129,7,0.83490336,2.0431435,0.11111111,2.5434792,68.92444,0
6bba_085bf656,60,61000968,99,30,18,0.7045733,1.4603075,0.2857143,2.5434792,68.92444,0
6bba_085bf656,60,61000969,158,48,20,0.6959693,2.3994653,0.31746033,2.5302145,67.851685,0
6bba_085bf656,60,61000970,233,241,18,0.8644971,1.7112287,0.2857143,2.5434792,68.92444,0
6bba_085bf656,60,61000971,152,121,25,0.4143308,2.5518394,0.3968254,2.5434792,68.92444,0
6bba_085bf656,60,61000972,108,89,31,0.6818305,1.2141062,0.4920635,2.5434792,68.92444,0
6bba_085bf656,60,61000973,161,175,33,0.89643025,1.5351534,0.52380955,2.5434792,68.92444,0
6bba_085bf656,60,61000974,21,18,37,0.9267368,2.010295,0.5873016,2.5434792,68.92444,0
6bba_085bf656,60,61000975,100,164,47,0.8967004,1.5519509,0.74603176,2.5434792,68.92444,0
6bba_085bf656,60,61000976,59,140,52,0.9228974,1.966015,0.82539684,2.5434792,68.92444,0
6bba_085bf656,61,62000978,206,130,7,0.8170229,1.8305118,0.11111111,2.5434792,68.92444,0
6bba_085bf656,61,62000979,105,30,17,0.66481787,1.3102975,0.26984128,2.5434792,68.92444,0
6bba_085bf656,61,62000980,237,242,18,0.7946135,1.5695869,0.2857143,2.5434792,68.92444,0
6bba_085bf656,61,62000981,161,48,19,0.6579152,2.5107954,0.3015873,2.5434792,68.92444,0
6bba_085bf656,61,62000982,157,120,24,0.4187621,2.6188338,0.3809524,2.5434792,68.92444,0
6bba_085bf656,61,62000983,114,88,31,0.74597824,1.2523525,0.4920635,2.5434792,68.92444,0
6bba_085bf656,61,62000984,168,177,32,0.89122874,1.5029804,0.50793654,2.5434792,68.92444,0
6bba_085bf656,61,62000985,26,18,36,0.9154947,2.110266,0.5714286,2.5434792,68.92444,0
6bba_085bf656,61,62000986,108,168,46,0.9471921,1.767604,0.73015875,2.5434792,68.92444,0
6bba_085bf656,61,62000987,65,143,52,0.9018329,1.893555,0.82539684,2.5434792,68.92444,0
6bba_085bf656,61,62000988,3,95,58,0.4763317,2.2584443,0.9206349,2.5401762,68.65625,0
6bba_085bf656,62,63000990,208,130,6,0.82869035,1.7077124,0.0952381,2.5368643,68.38806,0
6bba_085bf656,62,63000991,106,29,16,0.68658364,1.6643356,0.25396827,2.5434792,68.92444,0
6bba_085bf656,62,63000992,159,42,18,0.6455063,2.3776393,0.2857143,2.5401762,68.65625,0
6bba_085bf656,62,63000993,238,241,17,0.7885154,1.5316672,0.26984128,2.5434792,68.92444,0
6bba_085bf656,62,63000994,157,118,23,0.4243889,3.2118611,0.36507937,2.5434792,68.92444,0
6bba_085bf656,62,63000995,116,87,30,0.7634046,1.1904315,0.47619048,2.5434792,68.92444,0
6bba_085bf656,62,63000996,171,177,31,0.9213571,1.5902498,0.4920635,2.5434792,68.92444,0
6bba_085bf656,62,63000997,29,19,36,0.71682113,1.1142328,0.5714286,2.5401762,68.65625,0
6bba_085bf656,62,63000998,111,169,46,0.95742834,1.7998605,0.73015875,2.5434792,68.92444,0
6bba_085bf656,62,63000999,69,143,52,0.88269377,1.8783011,0.82539684,2.5434792,68.92444,0
6bba_085bf656,62,63001000,4,90,57,0.66395,2.2370274,0.9047619,2.5434792,68.92444,0
6bba_085bf656,62,63001001,6,141,62,0.61980957,1.9798082,0.984127,2.3198614,52.296753,0
6bba_085bf656,63,64001002,210,131,5,0.7999988,1.5445949,0.07936508,2.5434792,68.92444,0
6bba_085bf656,63,64001003,109,30,15,0.6179414,1.4835136,0.23809524,2.5434792,68.92444,0
6bba_085bf656,63,64001004,240,241,16,0.83192617,1.5832536,0.25396827,2.5434792,68.92444,0
6bba_085bf656,63,64001005,160,41,17,0.6812097,2.652445,0.26984128,2.5401762,68.65625,0
6bba_085bf656,63,64001006,120,89,29,0.7299657,1.2838241,0.46031746,2.5434792,68.92444,0
6bba_085bf656,63,64001007,173,175,30,0.92408717,1.6393417,0.47619048,2.5434792,68.92444,0
6bba_085bf656,63,64001008,35,22,35,0.75945604,1.4119556,0.5555556,2.5434792,68.92444,0
6bba_085bf656,63,64001009,116,172,45,0.9230699,1.5615113,0.71428573,2.5434792,68.92444,0
6bba_085bf656,63,64001010,73,145,51,0.7185224,1.2454135,0.8095238,2.5302145,67.851685,0
6bba_085bf656,63,64001011,6,88,57,0.7823483,1.8918871,0.9047619,2.5434792,68.92444,0
6bba_085bf656,63,64001012,10,142,61,0.6567083,1.4841777,0.96825397,2.4652207,62.756104,0
6bba_085bf656,64,65001013,213,131,5,0.7833829,1.2705922,0.07936508,2.5434792,68.92444,0
6bba_085bf656,64,65001014,112,29,14,0.6264304,1.6344017,0.22222222,2.5434792,68.92444,0
6bba_085bf656,64,65001015,242,242,15,0.84110487,1.7597623,0.23809524,2.5434792,68.92444,0
6bba_085bf656,64,65001016,162,39,16,0.6925553,2.573263,0.25396827,2.5401762,68.65625,0
6bba_085bf656,64,65001018,122,89,29,0.7425987,1.4531224,0.46031746,2.5434792,68.92444,0
6bba_085bf656,64,65001019,175,173,30,0.93801904,1.6584566,0.47619048,2.5434792,68.92444,0
6bba_085bf656,64,65001020,40,24,35,0.8662214,1.6821961,0.5555556,2.5434792,68.92444,0
6bba_085bf656,64,65001021,118,172,45,0.9585031,1.6086375,0.71428573,2.5434792,68.92444,0
6bba_085bf656,64,65001022,76,144,51,0.75504774,1.3394415,0.8095238,2.5434792,68.92444,0
6bba_085bf656,64,65001023,8,86,56,0.8520424,1.4209025,0.8888889,2.5434792,68.92444,0
6bba_085bf656,64,65001024,13,145,61,0.6770232,1.8088927,0.96825397,2.4439676,61.146973,0
6bba_085bf656,65,66001025,215,133,5,0.7410181,1.2666478,0.07936508,2.5401762,68.65625,0
6bba_085bf656,65,66001026,117,32,13,0.60556704,1.6061851,0.20634921,2.5434792,68.92444,0
6bba_085bf656,65,66001027,243,242,15,0.78617615,1.7510916,0.23809524,2.5434792,68.92444,0
6bba_085bf656,65,66001028,162,36,15,0.7296151,2.5825768,0.23809524,2.5434792,68.92444,0
6bba_085bf656,65,66001029,127,89,28,0.7108438,1.4204392,0.44444445,2.5434792,68.92444,0
6bba_085bf656,65,66001030,177,177,29,0.9177477,1.5258808,0.46031746,2.5434792,68.92444,0
6bba_085bf656,65,66001031,46,23,34,0.85272634,1.4701719,0.53968257,2.5434792,68.92444,0
6bba_085bf656,65,66001032,120,174,45,1.0098512,1.854133,0.71428573,2.5434792,68.92444,0
6bba_085bf656,65,66001033,80,143,50,0.8064993,1.4310844,0.7936508,2.5401762,68.65625,0
6bba_085bf656,65,66001034,9,85,56,0.9444793,1.6088338,0.8888889,2.5434792,68.92444,0
6bba_085bf656,65,66001035,17,143,61,0.79159,1.7447969,0.96825397,2.4652207,62.756104,0
6bba_085bf656,66,67001036,220,136,4,0.7570364,1.5031469,0.06349207,2.5434792,68.92444,0
6bba_085bf656,66,67001037,163,32,14,0.68122697,2.5583475,0.22222222,2.5401762,68.65625,0
6bba_085bf656,66,67001038,120,32,14,0.59012926,1.6641455,0.22222222,2.5434792,68.92444,0
6bba_085bf656,66,67001039,244,241,14,0.726862,1.6602293,0.22222222,2.5434792,68.92444,0
6bba_085bf656,66,67001040,130,91,27,0.66554207,1.7371086,0.42857143,2.5434792,68.92444,0
6bba_085bf656,66,67001041,180,178,29,0.9120519,1.5679883,0.46031746,2.5434792,68.92444,0
6bba_085bf656,66,67001042,50,25,34,0.863658,1.3012186,0.53968257,2.5434792,68.92444,0
6bba_085bf656,66,67001043,124,174,44,0.9739351,1.7765054,0.6984127,2.5434792,68.92444,0
6bba_085bf656,66,67001044,83,143,49,0.7685371,1.4220861,0.7777778,2.5201738,67.04712,0
6bba_085bf656,66,67001045,11,83,56,0.8209024,1.1838974,0.8888889,2.5434792,68.92444,0
6bba_085bf656,66,67001046,19,143,61,0.7919545,1.8246264,0.96825397,2.4652207,62.756104,0
6bba_085bf656,67,68001047,223,139,4,0.7175109,1.471768,0.06349207,2.5401762,68.65625,0
6bba_085bf656,67,68001048,168,32,12,0.6913598,2.7918918,0.1904762,2.5434792,68.92444,0
6bba_085bf656,67,68001049,123,34,13,0.6023197,1.7276016,0.20634921,2.5434792,68.92444,0
6bba_085bf656,67,68001050,245,238,15,0.5741224,1.2482994,0.23809524,2.5401762,68.65625,0
6bba_085bf656,67,68001051,174,126,20,0.47604156,2.9144235,0.31746033,2.5434792,68.92444,0
6bba_085bf656,67,68001052,135,93,27,0.63414353,1.7420968,0.42857143,2.5434792,68.92444,0
6bba_085bf656,67,68001053,184,180,28,0.90243053,1.6388129,0.44444445,2.5434792,68.92444,0
6bba_085bf656,67,68001054,55,28,33,0.81110877,1.220258,0.52380955,2.5434792,68.92444,0
6bba_085bf656,67,68001055,128,176,44,0.8834409,1.7397623,0.6984127,2.5434792,68.92444,0
6bba_085bf656,67,68001056,3,18,44,0.6743561,2.980672,0.6984127,2.5401762,68.65625,0
6bba_085bf656,67,68001057,87,144,49,0.7996482,1.554551,0.7777778,2.5434792,68.92444,0
6bba_085bf656,67,68001058,13,83,55,0.8581865,1.3863566,0.8730159,2.5434792,68.92444,0
6bba_085bf656,67,68001059,20,142,60,0.7011229,1.5693693,0.95238096,2.5235295,67.31531,0
6bba_085bf656,68,69001060,227,144,3,0.7062235,1.6606958,0.04761905,2.5401762,68.65625,0
6bba_085bf656,68,69001061,170,32,11,0.666749,2.9434114,0.17460318,2.5401762,68.65625,0
6bba_085bf656,68,69001062,126,36,12,0.6459431,1.9898264,0.1904762,2.5434792,68.92444,0
6bba_085bf656,68,69001063,249,244,14,0.6473627,1.7925602,0.22222222,2.5434792,68.92444,0
6bba_085bf656,68,69001064,177,128,20,0.51652694,3.206486,0.31746033,2.5434792,68.92444,0
6bba_085bf656,68,69001065,136,96,27,0.6606912,1.9808567,0.42857143,2.5434792,68.92444,0
6bba_085bf656,68,69001066,187,184,28,0.9232423,1.6185901,0.44444445,2.5434792,68.92444,0
6bba_085bf656,68,69001067,60,30,32,0.77572143,1.3362159,0.50793654,2.5434792,68.92444,0
6bba_085bf656,68,69001068,5,19,44,0.8378862,2.62067,0.6984127,2.5434792,68.92444,0
6bba_085bf656,68,69001069,131,177,43,0.84615123,1.7860016,0.6825397,2.5434792,68.92444,0
6bba_085bf656,68,69001070,91,146,48,0.8075223,1.3801931,0.7619048,2.5434792,68.92444,0
6bba_085bf656,68,69001071,18,85,54,0.8244889,1.2260284,0.85714287,2.5434792,68.92444,0
6bba_085bf656,68,69001072,26,145,60,0.71108174,1.5334507,0.95238096,2.5368643,68.38806,0
6bba_085bf656,69,70001073,230,144,3,0.70092094,1.6636845,0.04761905,2.5401762,68.65625,0
6bba_085bf656,69,70001074,173,31,11,0.67054814,3.594692,0.17460318,2.5401762,68.65625,0
6bba_085bf656,69,70001075,129,35,12,0.62286127,1.8815805,0.1904762,2.5434792,68.92444,0
6bba_085bf656,69,70001076,251,249,14,0.6556507,3.803944,0.22222222,2.5434792,68.92444,0
6bba_085bf656,69,70001077,179,127,20,0.5484772,3.6875184,0.31746033,2.5434792,68.92444,0
6bba_085bf656,69,70001078,189,185,28,0.92751837,1.7765192,0.44444445,2.5434792,68.92444,0
6bba_085bf656,69,70001079,140,96,27,0.62443024,1.7999345,0.42857143,2.5434792,68.92444,0
6bba_085bf656,69,70001080,64,30,32,0.76977855,1.6082206,0.50793654,2.5434792,68.92444,0
6bba_085bf656,69,70001081,7,20,44,0.84567416,2.0652874,0.6984127,2.5434792,68.92444,0
6bba_085bf656,69,70001082,134,179,44,0.8246441,1.7189924,0.6984127,2.5434792,68.92444,0
6bba_085bf656,69,70001083,97,146,48,0.7779802,1.233077,0.7619048,2.5434792,68.92444,0
6bba_085bf656,69,70001084,19,85,55,0.85107684,1.2119516,0.8730159,2.5434792,68.92444,0
6bba_085bf656,69,70001085,29,147,60,0.6662897,1.5279976,0.95238096,2.5368643,68.38806,0
6bba_085bf656,70,71001086,232,147,3,0.6729136,1.7441497,0.04761905,2.5401762,68.65625,0
6bba_085bf656,70,71001087,172,27,11,0.65533453,3.0010767,0.17460318,2.4826555,64.097046,0
6bba_085bf656,70,71001088,132,37,11,0.6171137,1.4924775,0.17460318,2.5434792,68.92444,0
6bba_085bf656,70,71001089,250,249,13,0.6730943,3.596438,0.20634921,2.5434792,68.92444,0
6bba_085bf656,70,71001090,181,129,20,0.50095123,2.0092134,0.31746033,2.5434792,68.92444,0
6bba_085bf656,70,71001091,191,185,27,0.9049768,1.6478964,0.42857143,2.5434792,68.92444,0
6bba_085bf656,70,71001092,141,98,26,0.67369205,2.0944881,0.41269842,2.5434792,68.92444,0
6bba_085bf656,70,71001093,67,32,31,0.7708936,1.7129554,0.4920635,2.5434792,68.92444,0
6bba_085bf656,70,71001094,8,22,44,0.86269253,1.883846,0.6984127,2.5434792,68.92444,0
6bba_085bf656,70,71001095,136,178,43,0.86124986,1.9830348,0.6825397,2.5434792,68.92444,0
6bba_085bf656,70,71001096,99,149,48,0.8137813,1.7055682,0.7619048,2.5434792,68.92444,0
6bba_085bf656,70,71001097,20,88,55,0.8662789,1.4351419,0.8730159,2.5434792,68.92444,0
6bba_085bf656,70,71001098,32,147,60,0.7566527,1.6480591,0.95238096,2.5368643,68.38806,0
6bba_085bf656,71,72001099,238,152,3,0.60407245,1.5199751,0.04761905,2.5368643,68.38806,0
6bba_085bf656,71,72001100,174,26,9,0.7660082,4.0629425,0.14285715,2.5434792,68.92444,0
6bba_085bf656,71,72001101,137,39,11,0.56242055,1.0140129,0.17460318,2.5368643,68.38806,0
6bba_085bf656,71,72001102,186,131,18,0.5006868,1.6213237,0.2857143,2.5434792,68.92444,0
6bba_085bf656,71,72001103,146,100,26,0.6630304,2.0276184,0.41269842,2.5434792,68.92444,0
6bba_085bf656,71,72001104,196,188,27,0.9276736,1.6670517,0.42857143,2.5434792,68.92444,0
6bba_085bf656,71,72001105,76,35,31,0.8240636,1.6620941,0.4920635,2.5434792,68.92444,0
6bba_085bf656,71,72001106,11,25,44,0.92095476,1.932849,0.6984127,2.5434792,68.92444,0
6bba_085bf656,71,72001107,142,180,42,0.8575025,2.1146305,0.6666667,2.5434792,68.92444,0
6bba_085bf656,71,72001108,105,153,47,0.82817876,1.818703,0.74603176,2.5434792,68.92444,0
6bba_085bf656,71,72001109,24,90,55,0.8707735,1.6619092,0.8730159,2.5434792,68.92444,0
6bba_085bf656,71,72001110,38,150,60,0.74967694,1.4368225,0.95238096,2.5335438,68.11987,0
6bba_085bf656,72,73001111,239,155,2,0.5545429,1.5523148,0.031746034,2.4652207,62.756104,0
6bba_085bf656,72,73001112,173,25,9,0.75127167,4.270285,0.14285715,2.5434792,68.92444,0
6bba_085bf656,72,73001113,140,44,11,0.6320687,1.628265,0.17460318,2.5434792,68.92444,0
6bba_085bf656,72,73001114,191,138,17,0.45230445,0.798947,0.26984128,2.5168092,66.77893,0
6bba_085bf656,72,73001115,151,105,24,0.61396986,1.9746675,0.3809524,2.5434792,68.92444,0
6bba_085bf656,72,73001116,199,193,25,0.99358004,1.7225775,0.3968254,2.5434792,68.92444,0
6bba_085bf656,72,73001117,80,39,30,0.83716786,1.7565929,0.47619048,2.5434792,68.92444,0
6bba_085bf656,72,73001118,16,28,43,0.9288116,2.1578593,0.6825397,2.5434792,68.92444,0
6bba_085bf656,72,73001119,144,187,42,0.76296204,1.770257,0.6666667,2.5434792,68.92444,0
6bba_085bf656,72,73001120,109,156,46,0.7599504,1.7150152,0.73015875,2.5434792,68.92444,0
6bba_085bf656,72,73001121,27,93,55,0.87344605,1.6344047,0.8730159,2.5434792,68.92444,0
6bba_085bf656,72,73001122,41,156,61,0.8343317,1.7144096,0.96825397,2.4687274,63.024292,0
6bba_085bf656,73,74001123,243,159,2,0.5412803,1.6092228,0.031746034,2.4687274,63.024292,0
6bba_085bf656,73,74001124,176,23,9,0.6844915,3.35346,0.14285715,2.5401762,68.65625,0
6bba_085bf656,73,74001125,145,49,11,0.66970325,1.6309226,0.17460318,2.5434792,68.92444,0
6bba_085bf656,73,74001126,197,144,17,0.4596325,0.652466,0.26984128,2.5368643,68.38806,0
6bba_085bf656,73,74001127,158,109,24,0.6066935,1.8609581,0.3809524,2.5434792,68.92444,0
6bba_085bf656,73,74001128,204,198,26,1.0222601,1.8407732,0.41269842,2.5434792,68.92444,0
6bba_085bf656,73,74001129,86,43,29,0.8047348,1.988625,0.46031746,2.5434792,68.92444,0
6bba_085bf656,73,74001130,20,29,44,0.964446,2.415907,0.6984127,2.5434792,68.92444,0
6bba_085bf656,73,74001131,148,191,42,0.784107,1.8458285,0.6666667,2.5434792,68.92444,0
6bba_085bf656,73,74001132,113,160,46,0.800953,1.7270609,0.73015875,2.5434792,68.92444,0
6bba_085bf656,73,74001133,33,97,55,0.84866285,1.797426,0.8730159,2.5434792,68.92444,0
6bba_085bf656,73,74001134,44,159,61,0.83438194,1.6074779,0.96825397,2.4687274,63.024292,0
6bba_085bf656,74,75001135,245,162,2,0.4753952,1.5929883,0.031746034,2.4652207,62.756104,0
6bba_085bf656,74,75001136,177,23,8,0.69734865,3.5579112,0.12698413,2.5401762,68.65625,0
6bba_085bf656,74,75001137,150,52,10,0.6573289,1.4695754,0.15873016,2.5434792,68.92444,0
6bba_085bf656,74,75001138,200,145,17,0.5078597,0.7908932,0.26984128,2.5434792,68.92444,0
6bba_085bf656,74,75001139,161,111,23,0.63393086,2.0684469,0.36507937,2.5434792,68.92444,0
6bba_085bf656,74,75001140,205,202,26,0.98041826,1.6153598,0.41269842,2.5434792,68.92444,0
6bba_085bf656,74,75001141,91,47,29,0.6828708,1.3608567,0.46031746,2.5401762,68.65625,0
6bba_085bf656,74,75001142,151,192,42,0.75062215,1.5724889,0.6666667,2.5434792,68.92444,0
6bba_085bf656,74,75001143,25,32,43,0.90983915,1.8683466,0.6825397,2.5434792,68.92444,0
6bba_085bf656,74,75001144,116,164,47,0.7875441,1.5874158,0.74603176,2.5434792,68.92444,0
6bba_085bf656,74,75001145,37,103,55,0.85309416,2.0465531,0.8730159,2.5434792,68.92444,0
6bba_085bf656,74,75001146,46,163,61,0.84292406,1.7167581,0.96825397,2.4687274,63.024292,0
6bba_085bf656,75,76001147,248,165,2,0.39568183,1.6987824,0.031746034,2.418696,59.269653,0
6bba_085bf656,75,76001148,179,20,8,0.6335459,3.3418224,0.12698413,2.5401762,68.65625,0
6bba_085bf656,75,76001149,157,56,10,0.6280914,1.4977283,0.15873016,2.5434792,68.92444,0
6bba_085bf656,75,76001150,204,148,17,0.44864905,0.5982736,0.26984128,2.5201738,67.04712,0
6bba_085bf656,75,76001151,166,112,23,0.6384081,2.1050966,0.36507937,2.5434792,68.92444,0
6bba_085bf656,75,76001152,212,207,25,0.98519444,1.6150395,0.3968254,2.5434792,68.92444,0
6bba_085bf656,75,76001153,98,51,29,0.6637891,1.1949787,0.46031746,2.5434792,68.92444,0
6bba_085bf656,75,76001154,156,196,42,0.7801356,1.6745713,0.6666667,2.5434792,68.92444,0
6bba_085bf656,75,76001155,34,36,44,0.9387375,1.8890182,0.6984127,2.5434792,68.92444,0
6bba_085bf656,75,76001156,118,167,47,0.7558352,1.5641221,0.74603176,2.5434792,68.92444,0
6bba_085bf656,75,76001157,42,105,55,0.8232302,1.8997611,0.8730159,2.5434792,68.92444,0
6bba_085bf656,75,76001158,52,164,60,0.85851526,1.815718,0.95238096,2.5368643,68.38806,0
6bba_085bf656,76,77001159,250,165,1,0.30564883,2.4363434,0.015873017,2.2461646,47.46936,0
6bba_085bf656,76,77001160,180,18,7,0.6159585,3.4110825,0.11111111,2.5401762,68.65625,0
6bba_085bf656,76,77001161,163,59,9,0.60393476,1.6957086,0.14285715,2.5434792,68.92444,0
6bba_085bf656,76,77001162,209,151,17,0.42281407,0.7358882,0.26984128,2.5368643,68.38806,0
6bba_085bf656,76,77001163,171,114,22,0.6322296,1.9355829,0.34920636,2.5434792,68.92444,0
6bba_085bf656,76,77001164,216,212,25,0.9687567,1.6084661,0.3968254,2.5434792,68.92444,0
6bba_085bf656,76,77001165,104,53,28,0.65861636,1.3622035,0.44444445,2.5434792,68.92444,0
6bba_085bf656,76,77001166,159,201,41,0.7984585,1.7801521,0.6507937,2.5434792,68.92444,0
6bba_085bf656,76,77001167,35,38,44,0.89434963,1.6510881,0.6984127,2.5434792,68.92444,0
6bba_085bf656,76,77001168,121,169,46,0.74654716,1.4055982,0.73015875,2.5434792,68.92444,0
6bba_085bf656,76,77001169,46,109,55,0.8325009,1.8542368,0.8730159,2.5434792,68.92444,0
6bba_085bf656,76,77001170,56,169,60,0.75407934,1.4345536,0.95238096,2.5134354,66.51074,0
6bba_085bf656,77,78001171,180,18,7,0.62799376,4.0381155,0.11111111,2.5401762,68.65625,0
6bba_085bf656,77,78001172,169,63,9,0.5997678,1.7748454,0.14285715,2.5434792,68.92444,0
6bba_085bf656,77,78001173,212,153,16,0.43299866,0.8487105,0.25396827,2.5368643,68.38806,0
6bba_085bf656,77,78001174,175,117,22,0.6124065,1.900924,0.34920636,2.5434792,68.92444,0
6bba_085bf656,77,78001175,221,216,24,0.91954094,1.5608842,0.3809524,2.5401762,68.65625,0
6bba_085bf656,77,78001176,110,54,27,0.6780429,1.621463,0.42857143,2.5434792,68.92444,0
6bba_085bf656,77,78001177,162,204,42,0.796171,1.8232924,0.6666667,2.5401762,68.65625,0
6bba_085bf656,77,78001178,39,40,43,0.83933467,1.4913918,0.6825397,2.5434792,68.92444,0
6bba_085bf656,77,78001179,124,173,47,0.7199421,1.3701127,0.74603176,2.5434792,68.92444,0
6bba_085bf656,77,78001180,55,113,54,0.78436565,1.2429868,0.85714287,2.5302145,67.851685,0
6bba_085bf656,77,78001181,62,174,60,0.7043886,1.2166717,0.95238096,2.5368643,68.38806,0
6bba_085bf656,78,79001183,180,18,7,0.606228,3.8726087,0.11111111,2.5434792,68.92444,0
6bba_085bf656,78,79001184,172,67,9,0.5980263,1.884306,0.14285715,2.5434792,68.92444,0
6bba_085bf656,78,79001185,216,158,15,0.43073988,1.5883353,0.23809524,2.5434792,68.92444,0
6bba_085bf656,78,79001186,178,122,22,0.61056155,1.6134193,0.34920636,2.5434792,68.92444,0
6bba_085bf656,78,79001187,224,221,24,0.8460822,1.4465055,0.3809524,2.5434792,68.92444,0
6bba_085bf656,78,79001188,116,62,27,0.7712326,1.8725792,0.42857143,2.5434792,68.92444,0
6bba_085bf656,78,79001189,165,207,41,0.81462044,1.9472293,0.6507937,2.5434792,68.92444,0
6bba_085bf656,78,79001190,43,42,42,0.900304,1.6748435,0.6666667,2.5434792,68.92444,0
6bba_085bf656,78,79001191,126,178,47,0.6657087,1.1819315,0.74603176,2.5401762,68.65625,0
6bba_085bf656,78,79001192,60,117,53,0.7199708,1.0624123,0.84126985,2.5401762,68.65625,0
6bba_085bf656,78,79001193,66,177,60,0.8033316,1.4784952,0.95238096,2.5368643,68.38806,0
6bba_085bf656,79,80001195,179,19,7,0.57420295,3.3814766,0.11111111,2.5335438,68.11987,0
6bba_085bf656,79,80001196,174,72,8,0.5961584,1.6434704,0.12698413,2.5434792,68.92444,0
6bba_085bf656,79,80001197,220,161,14,0.42511883,2.0326767,0.22222222,2.5434792,68.92444,0
6bba_085bf656,79,80001198,180,125,21,0.5842266,1.4212557,0.33333334,2.5434792,68.92444,0
6bba_085bf656,79,80001199,227,225,23,0.8227704,1.5302845,0.36507937,2.5434792,68.92444,0
6bba_085bf656,79,80001200,122,67,26,0.76508284,1.7397797,0.41269842,2.5434792,68.92444,0
