dataset,t,node_id,y,x,z,mean_intensity,snr,z_depth_ratio,estimated_radius_um,volume_um3,local_density_r15
6bba_d0fc38b5,88,89000868,111,141,17,0.38426676,1.6921589,0.26984128,2.5401762,68.65625,0
6bba_d0fc38b5,88,89000869,109,198,46,0.4074482,1.6951985,0.73015875,2.5401762,68.65625,0
6bba_d0fc38b5,88,89000870,216,221,56,0.329567,1.6565336,0.8888889,2.5368643,68.38806,0
6bba_d0fc38b5,89,90000871,6,50,1,0.18073812,2.495607,0.015873017,2.2836077,49.883057,0
6bba_d0fc38b5,89,90000872,163,184,6,0.27291518,2.063358,0.0952381,2.5401762,68.65625,0
6bba_d0fc38b5,89,90000873,243,94,2,0.18170813,1.45237,0.031746034,2.3198614,52.296753,0
6bba_d0fc38b5,89,90000874,170,133,9,0.15519194,3.5917017,0.14285715,2.5401762,68.65625,0
6bba_d0fc38b5,89,90000875,14,111,15,0.4707831,1.9092617,0.23809524,2.5434792,68.92444,0
6bba_d0fc38b5,89,90000876,112,141,16,0.38387164,1.7267447,0.25396827,2.5434792,68.92444,0
6bba_d0fc38b5,89,90000877,109,199,45,0.4123964,1.8443695,0.71428573,2.5434792,68.92444,0
6bba_d0fc38b5,89,90000878,216,222,56,0.31965753,1.5391612,0.8888889,2.5335438,68.11987,0
6bba_d0fc38b5,90,91000879,7,50,1,0.16124934,2.3051856,0.015873017,2.2376726,46.932983,0
6bba_d0fc38b5,90,91000880,165,184,6,0.27300677,2.0231614,0.0952381,2.5401762,68.65625,0
6bba_d0fc38b5,90,91000881,244,93,2,0.16365665,1.3527516,0.031746034,2.2753932,49.34668,0
6bba_d0fc38b5,90,91000882,171,132,9,0.15361932,3.3919742,0.14285715,2.5434792,68.92444,0
6bba_d0fc38b5,90,91000883,15,112,14,0.4762206,2.0075595,0.22222222,2.5434792,68.92444,0
6bba_d0fc38b5,90,91000884,112,142,16,0.39491153,1.8005626,0.25396827,2.5434792,68.92444,0
6bba_d0fc38b5,90,91000885,110,200,46,0.36891976,1.4955348,0.73015875,2.5368643,68.38806,0
6bba_d0fc38b5,90,91000886,215,221,55,0.32442778,1.7680084,0.8730159,2.5401762,68.65625,0
6bba_d0fc38b5,91,92000887,8,49,1,0.14117979,1.8992385,0.015873017,2.1986353,44.519287,0
6bba_d0fc38b5,91,92000888,169,184,5,0.27166438,2.0604105,0.07936508,2.5434792,68.92444,0
6bba_d0fc38b5,91,92000889,244,92,1,0.18670225,1.8474263,0.015873017,2.2419267,47.20117,0
6bba_d0fc38b5,91,92000890,171,131,8,0.15091363,3.3306642,0.12698413,2.5434792,68.92444,0
6bba_d0fc38b5,91,92000891,16,112,14,0.4486091,1.9068143,0.22222222,2.5434792,68.92444,0
6bba_d0fc38b5,91,92000892,114,141,16,0.3658294,1.5066427,0.25396827,2.5401762,68.65625,0
6bba_d0fc38b5,91,92000893,110,199,45,0.36098585,1.4806241,0.71428573,2.5401762,68.65625,0
6bba_d0fc38b5,91,92000894,216,221,54,0.32627258,1.8662297,0.85714287,2.5434792,68.92444,0
6bba_d0fc38b5,92,93000895,7,50,1,0.13494055,2.1820083,0.015873017,2.20743,45.055664,0
6bba_d0fc38b5,92,93000896,170,184,5,0.27444077,2.0803857,0.07936508,2.5434792,68.92444,0
6bba_d0fc38b5,92,93000897,244,93,1,0.16737312,1.7727364,0.015873017,2.2376726,46.932983,0
6bba_d0fc38b5,92,93000898,171,131,8,0.14976229,3.3875778,0.12698413,2.5434792,68.92444,0
6bba_d0fc38b5,92,93000899,17,112,14,0.44044495,1.832389,0.22222222,2.5434792,68.92444,0
6bba_d0fc38b5,92,93000900,115,142,16,0.37104714,1.4468116,0.25396827,2.5368643,68.38806,0
6bba_d0fc38b5,92,93000901,110,201,45,0.36942738,1.5063405,0.71428573,2.5401762,68.65625,0
6bba_d0fc38b5,92,93000902,216,222,54,0.32001862,1.5232543,0.85714287,2.5401762,68.65625,0
6bba_d0fc38b5,93,94000903,7,50,1,0.11867837,2.2568586,0.015873017,2.17182,42.910156,0
6bba_d0fc38b5,93,94000904,172,184,5,0.2616241,1.8251731,0.07936508,2.5401762,68.65625,0
6bba_d0fc38b5,93,94000905,245,92,1,0.1454627,1.867486,0.015873017,2.211801,45.323853,0
6bba_d0fc38b5,93,94000906,172,130,7,0.1504557,3.368887,0.11111111,2.5434792,68.92444,0
6bba_d0fc38b5,93,94000907,17,112,13,0.4401388,1.9306592,0.20634921,2.5434792,68.92444,0
6bba_d0fc38b5,93,94000908,116,141,14,0.41167942,1.8821985,0.22222222,2.5434792,68.92444,0
6bba_d0fc38b5,93,94000909,111,200,44,0.35346285,1.4250685,0.6984127,2.5168092,66.77893,0
6bba_d0fc38b5,93,94000910,217,221,53,0.30405405,1.3688042,0.84126985,2.5434792,68.92444,0
6bba_d0fc38b5,94,95000911,7,50,1,0.10455259,2.1319907,0.015873017,2.1161075,39.691895,0
6bba_d0fc38b5,94,95000912,180,184,5,0.26212126,1.9843497,0.07936508,2.5401762,68.65625,0
6bba_d0fc38b5,94,95000913,247,92,1,0.101251245,1.9380413,0.015873017,2.0871162,38.082764,0
6bba_d0fc38b5,94,95000914,176,129,7,0.14573254,2.852337,0.11111111,2.5434792,68.92444,0
6bba_d0fc38b5,94,95000915,22,111,12,0.43527952,1.9259083,0.1904762,2.5434792,68.92444,0
6bba_d0fc38b5,94,95000916,121,140,14,0.3693986,1.5642908,0.22222222,2.5434792,68.92444,0
6bba_d0fc38b5,94,95000917,114,200,43,0.4257547,1.8581254,0.6825397,2.5434792,68.92444,0
6bba_d0fc38b5,94,95000918,220,221,52,0.35036463,2.0350459,0.82539684,2.5434792,68.92444,0
6bba_d0fc38b5,95,96000919,7,53,1,0.079150625,1.8492804,0.015873017,2.0822053,37.814575,0
6bba_d0fc38b5,95,96000920,185,186,5,0.25439933,1.8587419,0.07936508,2.5401762,68.65625,0
6bba_d0fc38b5,95,96000921,179,132,6,0.14329115,2.9520059,0.0952381,2.5434792,68.92444,0
6bba_d0fc38b5,95,96000922,25,113,11,0.43804803,2.0091898,0.17460318,2.5434792,68.92444,0
6bba_d0fc38b5,95,96000923,123,143,13,0.3821577,1.7300947,0.20634921,2.5434792,68.92444,0
6bba_d0fc38b5,95,96000924,95,189,36,0.43257388,2.092256,0.5714286,2.5434792,68.92444,0
6bba_d0fc38b5,95,96000925,115,203,43,0.43444481,2.0407078,0.6825397,2.5434792,68.92444,0
6bba_d0fc38b5,95,96000927,225,223,52,0.35387886,2.0231137,0.82539684,2.5434792,68.92444,0
6bba_d0fc38b5,96,97000928,180,134,5,0.14793581,3.1404133,0.07936508,2.5434792,68.92444,0
6bba_d0fc38b5,96,97000929,194,185,4,0.26172614,2.0650215,0.06349207,2.5401762,68.65625,0
6bba_d0fc38b5,96,97000930,25,116,11,0.43231744,1.8165141,0.17460318,2.5434792,68.92444,0
6bba_d0fc38b5,96,97000931,125,145,13,0.38747486,1.5277508,0.20634921,2.5401762,68.65625,0
6bba_d0fc38b5,96,97000932,94,190,35,0.41948768,2.0814698,0.5555556,2.5434792,68.92444,0
6bba_d0fc38b5,96,97000933,113,205,43,0.41674277,1.8296698,0.6825397,2.5434792,68.92444,0
6bba_d0fc38b5,96,97000935,225,226,51,0.37273228,2.305334,0.8095238,2.5434792,68.92444,0
6bba_d0fc38b5,97,98000936,180,133,5,0.14661177,3.099637,0.07936508,2.5434792,68.92444,0
6bba_d0fc38b5,97,98000937,194,185,4,0.25113896,1.9550058,0.06349207,2.5401762,68.65625,0
6bba_d0fc38b5,97,98000938,26,115,10,0.42448822,1.814281,0.15873016,2.5434792,68.92444,0
6bba_d0fc38b5,97,98000939,126,144,12,0.39198866,1.6874127,0.1904762,2.5401762,68.65625,0
6bba_d0fc38b5,97,98000940,94,189,35,0.41700444,2.1541488,0.5555556,2.5434792,68.92444,0
6bba_d0fc38b5,97,98000941,114,205,43,0.39220324,1.6461112,0.6825397,2.5434792,68.92444,0
6bba_d0fc38b5,97,98000942,225,225,52,0.35324302,1.9546245,0.82539684,2.5434792,68.92444,0
6bba_d0fc38b5,98,99000943,180,133,5,0.14661177,3.099637,0.07936508,2.5434792,68.92444,0
6bba_d0fc38b5,98,99000944,194,185,4,0.25113896,1.9550058,0.06349207,2.5401762,68.65625,0
6bba_d0fc38b5,98,99000945,26,115,10,0.42448822,1.814281,0.15873016,2.5434792,68.92444,0
6bba_d0fc38b5,98,99000946,126,144,12,0.39198866,1.6874127,0.1904762,2.5401762,68.65625,0
6bba_d0fc38b5,98,99000947,94,189,35,0.41700444,2.1541488,0.5555556,2.5434792,68.92444,0
6bba_d0fc38b5,98,99000948,114,205,43,0.39220324,1.6461112,0.6825397,2.5434792,68.92444,0
6bba_d0fc38b5,98,99000949,225,225,52,0.35324302,1.9546245,0.82539684,2.5434792,68.92444,0
6bba_d0fc38b5,99,100000950,183,131,5,0.13524476,2.2174792,0.07936508,2.5401762,68.65625,0
6bba_d0fc38b5,99,100000951,197,178,3,0.22179198,2.148419,0.04761905,2.4687274,63.024292,0
6bba_d0fc38b5,99,100000952,29,111,8,0.42093736,1.6821465,0.12698413,2.5434792,68.92444,0
6bba_d0fc38b5,99,100000953,127,140,10,0.36799082,1.4280484,0.15873016,2.5434792,68.92444,0
6bba_d0fc38b5,99,100000954,116,203,41,0.40051654,1.6814568,0.6507937,2.5434792,68.92444,0
6bba_d0fc38b5,99,100000955,225,221,49,0.35628104,1.963508,0.7777778,2.5434792,68.92444,0
6bba_d0fc38b5,30,31000325,40,186,46,0.2589289,2.447309,0.73015875,2.5368643,68.38806,0
6bba_d0fc38b5,84,85000840,76,176,42,0.3678652,2.2903373,0.6666667,2.5434792,68.92444,0
6bba_d0fc38b5,85,86000847,76,176,42,0.3678652,2.2903373,0.6666667,2.5434792,68.92444,0
6bba_d0fc38b5,86,87000855,79,180,40,0.34275523,2.1649816,0.63492066,2.5434792,68.92444,0
6bba_d0fc38b5,87,88000863,85,184,41,0.35905737,1.9141147,0.6507937,2.5434792,68.92444,0
6bba_d0fc38b5,71,72000727,159,137,20,0.1533367,3.2914362,0.31746033,2.5434792,68.92444,0
6bba_d0fc38b5,70,71000719,104,135,26,0.4429282,1.7483256,0.41269842,2.5401762,68.65625,0
6bba_d0fc38b5,71,72000728,105,135,26,0.41262665,1.6410807,0.41269842,2.5434792,68.92444,0
6bba_d0fc38b5,72,73000737,105,135,25,0.40919358,1.6888825,0.3968254,2.5434792,68.92444,0
6bba_d0fc38b5,73,74000747,105,135,25,0.40919358,1.6888825,0.3968254,2.5434792,68.92444,0
6bba_d0fc38b5,74,75000757,105,135,25,0.40919358,1.6888825,0.3968254,2.5434792,68.92444,0
6bba_d0fc38b5,75,76000767,105,135,25,0.40919358,1.6888825,0.3968254,2.5434792,68.92444,0
6bba_d0fc38b5,76,77000778,104,135,23,0.4021363,1.6087856,0.36507937,2.5401762,68.65625,0
6bba_d0fc38b5,77,78000788,102,136,23,0.40047204,1.6844394,0.36507937,2.5434792,68.92444,0
6bba_d0fc38b5,78,79000796,100,135,23,0.4147436,1.7219583,0.36507937,2.5401762,68.65625,0
6bba_d0fc38b5,79,80000802,102,134,22,0.386873,1.5984676,0.34920636,2.5434792,68.92444,0
6bba_d0fc38b5,60,61000620,143,135,27,0.14485593,3.2897894,0.42857143,2.5434792,68.92444,0
6bba_d0fc38b5,99,100000956,90,187,34,0.40630472,2.2596195,0.53968257,2.5434792,68.92444,0
6bba_d1acb6ff,0,1000008,140,151,25,0.5193587,2.9285474,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,0,1000014,158,145,52,0.5002162,2.543456,0.82539684,2.5434792,68.92444,0
6bba_d1acb6ff,1,2000023,143,146,25,0.5250409,2.9161096,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,1,2000028,162,141,52,0.47256577,2.189472,0.82539684,2.5434792,68.92444,0
6bba_d1acb6ff,2,3000037,147,142,25,0.52906704,2.9071195,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,2,3000043,167,137,54,0.48207343,1.9427913,0.85714287,2.5434792,68.92444,0
6bba_d1acb6ff,3,4000051,152,135,25,0.5201694,2.6255581,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,3,4000056,171,135,54,0.41608378,1.6559906,0.85714287,2.5335438,68.11987,0
6bba_d1acb6ff,4,5000066,157,129,25,0.49273515,2.4028733,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,4,5000070,66,249,46,0.5216941,1.8158737,0.73015875,2.5434792,68.92444,0
6bba_d1acb6ff,5,6000082,161,121,25,0.51781464,2.9300332,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,5,6000085,71,244,46,0.50403,1.9779797,0.73015875,2.5401762,68.65625,0
6bba_d1acb6ff,5,6000086,156,141,48,0.4400593,2.396633,0.7619048,2.5434792,68.92444,0
6bba_d1acb6ff,6,7000091,164,114,25,0.50958097,3.2388763,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,6,7000094,77,239,45,0.48681366,1.9056537,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,6,7000096,162,132,48,0.4544616,2.382586,0.7619048,2.5434792,68.92444,0
6bba_d1acb6ff,7,8000100,167,109,25,0.50118893,3.3944888,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,7,8000102,83,234,44,0.48504573,2.0492604,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,7,8000104,166,127,47,0.46229386,2.315364,0.74603176,2.5434792,68.92444,0
6bba_d1acb6ff,8,9000109,172,102,25,0.49661463,2.9226701,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,8,9000112,90,230,45,0.47919753,1.9726814,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,8,9000113,171,124,48,0.4360447,2.1498084,0.7619048,2.5434792,68.92444,0
6bba_d1acb6ff,9,10000117,175,94,25,0.5051263,2.7905934,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,9,10000119,93,223,45,0.49532142,1.9390079,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,9,10000123,174,117,48,0.45610988,2.0918915,0.7619048,2.5434792,68.92444,0
6bba_d1acb6ff,10,11000126,180,87,25,0.48365992,2.3395646,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,10,11000127,174,111,47,0.43560463,1.7947577,0.74603176,2.5401762,68.65625,0
6bba_d1acb6ff,10,11000128,98,218,46,0.5025516,2.1932955,0.73015875,2.5434792,68.92444,0
6bba_d1acb6ff,11,12000132,184,78,25,0.50975466,2.4039946,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,11,12000133,103,211,45,0.49642932,1.936271,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,12,13000139,187,74,25,0.52814066,2.5217752,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,12,13000143,108,207,45,0.5194398,2.2195005,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,13,14000147,189,66,25,0.55494565,2.546934,0.3968254,2.5434792,68.92444,0
6bba_d1acb6ff,13,14000148,185,90,46,0.46709976,1.7881839,0.73015875,2.5434792,68.92444,0
6bba_d1acb6ff,13,14000149,114,198,45,0.5057092,1.9893885,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,13,14000151,162,106,55,0.3199115,1.4899057,0.8730159,2.5434792,68.92444,0
6bba_d1acb6ff,14,15000154,188,63,24,0.52690154,2.2390764,0.3809524,2.5434792,68.92444,0
6bba_d1acb6ff,14,15000155,118,193,45,0.52279043,2.0090244,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,14,15000156,187,88,46,0.48542786,2.1785383,0.73015875,2.5434792,68.92444,0
6bba_d1acb6ff,14,15000158,160,107,56,0.34710255,2.408305,0.8888889,2.5401762,68.65625,0
6bba_d1acb6ff,15,16000161,191,54,24,0.54989654,2.3271675,0.3809524,2.5434792,68.92444,0
6bba_d1acb6ff,15,16000163,123,183,43,0.49984562,1.9072323,0.6825397,2.5434792,68.92444,0
6bba_d1acb6ff,15,16000164,190,78,45,0.5038293,2.2456608,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,15,16000166,164,100,54,0.33770308,2.2362566,0.85714287,2.5335438,68.11987,0
6bba_d1acb6ff,16,17000169,193,40,23,0.53272647,1.4308517,0.36507937,2.5434792,68.92444,0
6bba_d1acb6ff,16,17000171,130,174,42,0.5442105,2.0688534,0.6666667,2.5434792,68.92444,0
6bba_d1acb6ff,16,17000172,195,67,44,0.53402734,2.535278,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,17,18000176,196,35,22,0.54591674,1.5024137,0.34920636,2.5434792,68.92444,0
6bba_d1acb6ff,17,18000178,131,170,42,0.5552969,2.0647779,0.6666667,2.5434792,68.92444,0
6bba_d1acb6ff,17,18000179,196,64,44,0.5269015,2.706812,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,17,18000182,162,99,52,0.2976924,2.7750845,0.82539684,2.5434792,68.92444,0
6bba_d1acb6ff,18,19000185,13,252,16,0.506088,2.0934439,0.25396827,2.5401762,68.65625,0
6bba_d1acb6ff,18,19000186,199,29,22,0.5492519,1.5102704,0.34920636,2.5434792,68.92444,0
6bba_d1acb6ff,18,19000188,135,166,42,0.5548028,1.997945,0.6666667,2.5434792,68.92444,0
6bba_d1acb6ff,18,19000189,197,60,44,0.53522015,2.5116792,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,18,19000191,159,97,54,0.28633577,2.4502563,0.85714287,2.5434792,68.92444,0
6bba_d1acb6ff,19,20000194,15,249,16,0.53851295,1.88308,0.25396827,2.5434792,68.92444,0
6bba_d1acb6ff,19,20000196,200,24,22,0.52970403,1.3667012,0.34920636,2.5434792,68.92444,0
6bba_d1acb6ff,19,20000199,140,160,41,0.5439441,1.8988461,0.6507937,2.5434792,68.92444,0
6bba_d1acb6ff,19,20000200,199,55,44,0.5628552,2.5256026,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,19,20000202,163,97,53,0.3053394,1.9059721,0.84126985,2.5368643,68.38806,0
6bba_d1acb6ff,20,21000205,22,242,15,0.5409486,1.5170158,0.23809524,2.5434792,68.92444,0
6bba_d1acb6ff,20,21000206,202,11,20,0.5441989,2.039572,0.31746033,2.5434792,68.92444,0
6bba_d1acb6ff,20,21000209,147,149,41,0.49556467,1.8467062,0.6507937,2.5434792,68.92444,0
6bba_d1acb6ff,20,21000210,202,43,44,0.5091447,1.9071175,0.6984127,2.5268764,67.583496,0
6bba_d1acb6ff,20,21000211,69,250,44,0.4845786,2.7457206,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,20,21000214,164,84,52,0.26406646,1.4741135,0.82539684,2.5134354,66.51074,0
6bba_d1acb6ff,21,22000216,26,240,15,0.5348032,1.4828305,0.23809524,2.5434792,68.92444,0
6bba_d1acb6ff,21,22000218,203,9,21,0.50292987,2.304086,0.33333334,2.5434792,68.92444,0
6bba_d1acb6ff,21,22000220,149,146,42,0.5276504,1.7802144,0.6666667,2.5434792,68.92444,0
6bba_d1acb6ff,21,22000221,203,38,44,0.51330215,1.8678108,0.6984127,2.5168092,66.77893,0
6bba_d1acb6ff,21,22000222,71,249,45,0.48274505,2.7569492,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,21,22000224,162,86,52,0.3007458,2.0023115,0.82539684,2.5401762,68.65625,0
6bba_d1acb6ff,22,23000227,29,238,15,0.48870513,1.5025895,0.23809524,2.5434792,68.92444,0
6bba_d1acb6ff,22,23000229,204,6,22,0.50003475,3.826617,0.34920636,2.5434792,68.92444,0
6bba_d1acb6ff,22,23000231,204,35,43,0.59096104,2.307733,0.6825397,2.5434792,68.92444,0
6bba_d1acb6ff,22,23000232,152,141,42,0.5190383,1.6886239,0.6666667,2.5434792,68.92444,0
6bba_d1acb6ff,22,23000233,73,248,45,0.50192624,3.4288924,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,22,23000235,163,78,52,0.32683668,2.656723,0.82539684,2.5401762,68.65625,0
6bba_d1acb6ff,23,24000239,32,238,16,0.5066781,1.7590019,0.25396827,2.5434792,68.92444,0
6bba_d1acb6ff,23,24000243,207,33,43,0.6209121,2.2282336,0.6825397,2.5434792,68.92444,0
6bba_d1acb6ff,23,24000244,156,138,43,0.5526913,1.7536812,0.6825397,2.5434792,68.92444,0
6bba_d1acb6ff,23,24000245,77,247,45,0.5015325,3.08795,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,23,24000247,164,79,53,0.29088303,2.3854158,0.84126985,2.5434792,68.92444,0
6bba_d1acb6ff,24,25000251,35,232,16,0.48391083,2.0739102,0.25396827,2.5434792,68.92444,0
6bba_d1acb6ff,24,25000254,208,29,44,0.619175,2.1770484,0.6984127,2.5401762,68.65625,0
6bba_d1acb6ff,24,25000255,159,133,43,0.5626467,1.891049,0.6825397,2.5434792,68.92444,0
6bba_d1acb6ff,24,25000257,79,245,46,0.4951632,3.0248828,0.73015875,2.5434792,68.92444,0
6bba_d1acb6ff,24,25000258,165,79,52,0.29877323,2.3197086,0.82539684,2.5401762,68.65625,0
6bba_d1acb6ff,25,26000263,27,243,19,0.53133684,2.2754862,0.3015873,2.5434792,68.92444,0
6bba_d1acb6ff,25,26000267,167,122,42,0.56134194,2.1512675,0.6666667,2.5434792,68.92444,0
6bba_d1acb6ff,25,26000268,211,21,44,0.583094,2.0326574,0.6984127,2.5401762,68.65625,0
6bba_d1acb6ff,25,26000269,86,237,44,0.51387733,3.0931163,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,25,26000270,167,82,51,0.32822636,1.9201101,0.8095238,2.5368643,68.38806,0
6bba_d1acb6ff,26,27000276,29,241,19,0.52687067,2.3719995,0.3015873,2.5401762,68.65625,0
6bba_d1acb6ff,26,27000281,169,117,41,0.60762924,2.3971825,0.6507937,2.5434792,68.92444,0
6bba_d1acb6ff,26,27000282,213,16,45,0.5266583,1.606058,0.71428573,2.5302145,67.851685,0
6bba_d1acb6ff,26,27000283,88,235,45,0.5439905,3.0331922,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,26,27000284,169,82,51,0.3090992,1.9250584,0.8095238,2.5401762,68.65625,0
6bba_d1acb6ff,27,28000291,30,238,18,0.5337186,2.7947903,0.2857143,2.5434792,68.92444,0
6bba_d1acb6ff,27,28000294,168,113,42,0.60350657,2.2681568,0.6666667,2.5434792,68.92444,0
6bba_d1acb6ff,27,28000295,216,13,44,0.51866394,1.2575184,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,27,28000296,89,230,43,0.54468536,3.0579598,0.6825397,2.5434792,68.92444,0
6bba_d1acb6ff,28,29000302,31,231,18,0.55376446,2.7378979,0.2857143,2.5368643,68.38806,0
6bba_d1acb6ff,28,29000308,167,107,41,0.590853,2.2808201,0.6507937,2.5434792,68.92444,0
6bba_d1acb6ff,28,29000309,92,224,44,0.5383083,3.0789745,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,28,29000310,218,6,44,0.5158537,1.2802621,0.6984127,2.5335438,68.11987,0
6bba_d1acb6ff,29,30000315,37,226,17,0.5834028,2.9089003,0.26984128,2.5434792,68.92444,0
6bba_d1acb6ff,29,30000321,171,100,40,0.61487097,2.6913266,0.63492066,2.5434792,68.92444,0
6bba_d1acb6ff,29,30000322,220,5,42,0.34953445,0.12872288,0.6666667,2.0673318,37.01001,0
6bba_d1acb6ff,29,30000323,96,217,45,0.51249146,2.4543118,0.71428573,2.5434792,68.92444,0
6bba_d1acb6ff,30,31000335,176,90,41,0.62343276,2.581005,0.6507937,2.5434792,68.92444,0
6bba_d1acb6ff,30,31000336,101,211,44,0.55465615,2.4761026,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,30,31000341,182,52,52,0.3932586,2.7530804,0.82539684,2.5434792,68.92444,0
6bba_d1acb6ff,30,31000342,73,247,55,0.52613336,1.4362407,0.8730159,2.5368643,68.38806,0
6bba_d1acb6ff,31,32000353,178,85,40,0.6077412,2.2873118,0.63492066,2.5434792,68.92444,0
6bba_d1acb6ff,31,32000354,106,206,44,0.56116056,2.3275518,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,31,32000355,184,50,52,0.38347694,2.7514827,0.82539684,2.5434792,68.92444,0
6bba_d1acb6ff,31,32000356,75,246,54,0.5467698,1.6163571,0.85714287,2.5434792,68.92444,0
6bba_d1acb6ff,32,33000367,179,78,39,0.6511797,2.391859,0.61904764,2.5434792,68.92444,0
6bba_d1acb6ff,32,33000368,108,202,44,0.5607166,2.3524604,0.6984127,2.5434792,68.92444,0
6bba_d1acb6ff,32,33000369,186,45,54,0.4375193,3.5138342,0.85714287,2.5434792,68.92444,0
6bba_d1acb6ff,32,33000370,77,244,54,0.55856264,1.803138,0.85714287,2.5368643,68.38806,0
6bba_d1acb6ff,33,34000374,63,213,19,0.60625887,2.370435,0.3015873,2.5434792,68.92444,0
6bba_d1acb6ff,33,34000377,186,61,37,0.617048,1.954208,0.5873016,2.5434792,68.92444,0
6bba_d1acb6ff,33,34000378,112,190,42,0.5750108,2.2277677,0.6666667,2.5434792,68.92444,0
6bba_d1acb6ff,33,34000379,187,39,50,0.41291073,3.1461918,0.7936508,2.5434792,68.92444,0
6bba_d1acb6ff,33,34000380,78,235,52,0.55973613,1.6121687,0.82539684,2.5268764,67.583496,0
6bba_d1acb6ff,34,35000384,65,207,18,0.60871005,2.2479475,0.2857143,2.5434792,68.92444,0
6bba_d1acb6ff,34,35000388,187,53,37,0.612632,1.9803982,0.5873016,2.5434792,68.92444,0
6bba_d1acb6ff,34,35000389,116,183,41,0.5920535,2.465651,0.6507937,2.5434792,68.92444,0
6bba_d1acb6ff,34,35000390,187,35,52,0.46594173,2.987529,0.82539684,2.5401762,68.65625,0
6bba_d1acb6ff,34,35000391,80,230,51,0.5659703,1.8184782,0.8095238,2.5335438,68.11987,0
6bba_d1acb6ff,35,36000394,73,191,16,0.52242374,2.010728,0.25396827,2.5434792,68.92444,0
6bba_d1acb6ff,35,36000396,193,38,33,0.4727202,1.0085582,0.52380955,2.4826555,64.097046,0
6bba_d1acb6ff,35,36000397,59,241,39,0.4874313,3.0020902,0.61904764,2.5434792,68.92444,0
6bba_d1acb6ff,35,36000398,123,169,40,0.486694,2.0636299,0.63492066,2.5434792,68.92444,0
6bba_d1acb6ff,35,36000399,88,219,48,0.5975851,2.4623642,0.7619048,2.5434792,68.92444,0
6bba_d1acb6ff,35,36000400,191,22,52,0.41967762,2.4275565,0.82539684,2.4964292,65.1698,0
6bba_d1acb6ff,36,37000402,76,183,14,0.50269055,2.0441606,0.22222222,2.5434792,68.92444,0
6bba_d1acb6ff,36,37000403,195,30,32,0.49857944,1.4696492,0.50793654,2.5434792,68.92444,0
6bba_d1acb6ff,36,37000404,63,237,38,0.50670516,3.0217552,0.6031746,2.5434792,68.92444,0
6bba_d1acb6ff,36,37000405,127,163,38,0.48509204,2.085742,0.6031746,2.5434792,68.92444,0
6bba_d1acb6ff,36,37000407,91,215,48,0.54726005,1.9955274,0.7619048,2.5401762,68.65625,0
6bba_d1acb6ff,36,37000408,194,12,51,0.3683991,1.2917852,0.8095238,2.4826555,64.097046,0
6bba_d1acb6ff,36,37000410,64,250,59,0.3981224,1.1695318,0.93650794,2.5268764,67.583496,0
6bba_d1acb6ff,37,38000413,78,176,12,0.5177684,2.1879034,0.1904762,2.5434792,68.92444,0
6bba_d1acb6ff,37,38000415,198,19,31,0.46239036,1.0944026,0.4920635,2.458177,62.219727,0
6bba_d1acb6ff,37,38000416,66,230,37,0.49686167,2.7924783,0.5873016,2.5434792,68.92444,0
6bba_d1acb6ff,37,38000417,132,154,37,0.44640157,1.8596892,0.5873016,2.5434792,68.92444,0
