dataset,node_id,t,z,y,x,z_norm,y_norm,x_norm,dist_to_center_xy_um,dist_to_border_z_slices,dist_to_border_xy_um,raw_intensity,mean_intensity_3x3,max_intensity_3x3,min_intensity_3x3,std_intensity_3x3,local_contrast,local_snr,laplacian_sharpness,det_prob,neighbor_count_5um,neighbor_count_10um,neighbor_count_15um,nearest_neighbor_dist_um,is_gt_node,gt_matched_dist_um
44b6_0113de3b,131,0,37,12,196,0.5873,0.0471,0.7686,54.63,26,4.88,755.0,696.67,807.0,606.0,51.61,0.2885,2.8868,97.0,1.0,0,0,4,11.49,0,97.61
44b6_0113de3b,132,0,37,68,188,0.5873,0.2667,0.7373,34.47,26,27.22,1146.0,1055.63,1365.0,625.0,215.79,0.701,2.4144,302.0,1.0,0,0,6,12.48,0,79.46
44b6_0113de3b,133,0,37,172,116,0.5873,0.6745,0.4549,18.53,26,33.72,520.0,477.7,530.0,409.0,30.82,0.2533,3.6019,101.0,1.0,0,1,5,8.9,0,71.53
44b6_0113de3b,134,0,37,244,152,0.5873,0.9569,0.5961,48.12,26,4.47,1488.0,1428.11,1600.0,1170.0,135.65,0.3011,2.3443,206.0,1.0,0,0,7,11.49,0,58.46
44b6_0113de3b,135,0,37,248,200,0.5873,0.9725,0.7843,56.85,26,2.84,1039.0,1002.74,1172.0,761.0,120.89,0.4099,2.2997,145.0,1.0,0,1,2,9.75,0,47.88
44b6_0113de3b,136,0,38,104,176,0.6032,0.4078,0.6902,21.8,25,32.09,1073.0,1042.7,1237.0,768.0,156.05,0.4498,1.9545,141.0,1.0,0,1,5,6.7,0,69.48
44b6_0113de3b,137,0,38,176,180,0.6032,0.6902,0.7059,28.75,25,30.47,557.0,524.19,587.0,443.0,38.79,0.2747,2.9391,84.0,1.0,0,0,4,11.38,0,52.78
44b6_0113de3b,138,0,38,216,164,0.6032,0.8471,0.6431,38.63,25,15.84,1192.0,1102.93,1241.0,960.0,83.11,0.2548,2.7914,183.0,1.0,0,1,7,9.75,0,53.37
44b6_0113de3b,139,0,39,56,160,0.619,0.2196,0.6275,32.01,24,22.75,1648.0,1498.63,1763.0,1179.0,148.6,0.3897,3.1562,354.0,1.0,0,2,4,6.08,0,85.88
44b6_0113de3b,140,0,39,92,220,0.619,0.3608,0.8627,40.13,24,14.22,442.0,450.48,532.0,342.0,42.02,0.4218,2.3801,10.0,1.0,0,0,2,12.48,0,66.7
44b6_0113de3b,141,0,40,136,184,0.6349,0.5333,0.7216,22.98,23,28.84,1086.0,1081.26,1262.0,881.0,106.24,0.3524,1.9295,29.0,1.0,0,1,8,9.33,0,57.57
44b6_0113de3b,142,0,41,8,172,0.6508,0.0314,0.6745,51.92,22,3.25,2806.0,2689.04,2950.0,2420.0,148.38,0.1971,2.6015,242.0,1.0,0,1,4,9.61,0,99.07
44b6_0113de3b,143,0,41,52,148,0.6508,0.2039,0.5804,31.93,22,21.12,1663.0,1582.96,1983.0,1119.0,269.36,0.5458,2.0196,224.0,1.0,0,1,2,6.08,0,87.93
44b6_0113de3b,144,0,41,180,144,0.6508,0.7059,0.5647,22.1,22,30.47,1596.0,1466.67,1729.0,1172.0,145.25,0.3798,2.9191,291.0,1.0,0,0,8,11.02,0,58.21
44b6_0113de3b,145,0,41,232,132,0.6508,0.9098,0.5176,42.28,22,9.34,1675.0,1492.22,1723.0,1157.0,152.43,0.3793,3.3984,470.0,1.0,0,0,5,10.02,0,59.61
44b6_0113de3b,146,0,41,232,192,0.6508,0.9098,0.7529,49.61,22,9.34,841.0,731.89,858.0,564.0,97.84,0.4017,2.8312,260.0,1.0,0,1,5,9.75,0,42.79
44b6_0113de3b,147,0,42,48,200,0.6667,0.1882,0.7843,43.72,21,19.5,924.0,873.3,994.0,759.0,59.61,0.2691,2.7682,95.0,1.0,0,1,6,8.75,0,80.98
44b6_0113de3b,148,0,42,252,172,0.6667,0.9882,0.6745,53.45,21,1.22,1747.0,1589.33,1789.0,1394.0,106.29,0.2485,3.3212,311.0,1.0,0,0,6,10.02,0,47.87
44b6_0113de3b,149,0,43,52,172,0.6825,0.2039,0.6745,35.68,20,21.12,1465.0,1358.81,1607.0,1116.0,124.07,0.3613,2.8128,207.0,1.0,0,3,6,8.29,0,82.49
44b6_0113de3b,150,0,43,104,156,0.6825,0.4078,0.6118,14.98,20,40.22,1337.0,1379.52,1625.0,1018.0,153.94,0.44,2.0723,31.0,1.0,0,0,4,10.53,0,69.15
44b6_0113de3b,151,0,43,200,172,0.6825,0.7843,0.6745,34.28,20,22.34,1199.0,1111.96,1294.0,905.0,108.61,0.3498,2.7068,199.0,1.0,0,1,7,9.61,0,45.99
44b6_0113de3b,152,0,44,12,192,0.6984,0.0471,0.7529,53.82,19,4.88,2077.0,1892.0,2197.0,1631.0,152.26,0.2992,2.9292,326.0,1.0,0,2,7,9.61,0,93.64
44b6_0113de3b,153,0,44,80,200,0.6984,0.3137,0.7843,35.15,19,22.34,1029.0,944.56,1107.0,826.0,86.37,0.2975,2.3502,125.0,1.0,0,0,5,10.28,0,68.39
44b6_0113de3b,154,0,44,104,192,0.6984,0.4078,0.7529,27.77,19,25.59,1544.0,1394.85,1616.0,1186.0,110.82,0.3083,3.2305,286.0,1.0,0,0,7,10.28,0,61.54
44b6_0113de3b,155,0,44,168,196,0.6984,0.6588,0.7686,32.05,19,23.97,1047.0,1047.37,1225.0,914.0,79.51,0.2969,1.6728,45.0,1.0,0,2,5,8.29,0,43.57
44b6_0113de3b,156,0,44,188,192,0.6984,0.7373,0.7529,35.64,19,25.59,1009.0,914.78,1049.0,732.0,81.13,0.3465,3.4142,237.0,1.0,0,3,6,8.29,0,40.99
44b6_0113de3b,157,0,44,204,148,0.6984,0.8,0.5804,31.93,19,20.72,2100.0,1871.96,2115.0,1471.0,197.81,0.344,3.1798,614.0,1.0,0,1,7,9.75,0,51.87
44b6_0113de3b,158,0,44,240,152,0.6984,0.9412,0.5961,46.53,19,6.09,1556.0,1528.26,1822.0,1073.0,225.37,0.4901,2.1432,217.0,1.0,0,0,7,10.02,0,50.59
44b6_0113de3b,159,0,45,32,176,0.7143,0.1255,0.6902,43.6,18,13.0,1861.0,1668.0,1956.0,1223.0,217.59,0.4394,2.9321,543.0,1.0,0,2,5,6.08,0,87.71
44b6_0113de3b,160,0,45,140,160,0.7143,0.549,0.6275,13.88,18,38.59,1572.0,1450.52,1687.0,1149.0,164.71,0.3709,2.5681,308.0,1.0,0,1,5,9.88,0,57.21
44b6_0113de3b,161,0,45,204,248,0.7143,0.8,0.9725,57.7,18,2.84,206.0,199.67,268.0,156.0,23.41,0.5609,2.1355,12.0,1.0,0,1,1,9.19,0,30.15
44b6_0113de3b,162,0,46,20,220,0.7302,0.0784,0.8627,57.64,17,8.12,623.0,582.89,653.0,463.0,66.15,0.326,2.4187,130.0,1.0,0,0,4,10.41,0,87.39
44b6_0113de3b,163,0,46,40,188,0.7302,0.1569,0.7373,43.27,17,16.25,1802.0,1697.19,1845.0,1405.0,96.33,0.2593,4.1213,354.0,1.0,0,3,5,6.08,0,82.73
44b6_0113de3b,164,0,46,144,192,0.7302,0.5647,0.7529,26.8,17,25.59,1203.0,1103.04,1287.0,841.0,107.65,0.4043,3.3628,278.0,1.0,0,0,7,10.41,0,47.99
44b6_0113de3b,165,0,46,164,160,0.7302,0.6431,0.6275,19.57,17,36.97,1815.0,1861.89,2058.0,1714.0,85.08,0.1848,1.1871,142.0,1.0,0,1,3,9.88,0,51.24
44b6_0113de3b,166,0,48,44,224,0.7619,0.1725,0.8784,51.82,15,12.59,1190.0,1162.74,1296.0,1018.0,58.88,0.2391,2.9214,66.0,1.0,0,0,6,10.41,0,76.98
44b6_0113de3b,167,0,48,100,172,0.7619,0.3922,0.6745,21.19,15,33.72,2268.0,2200.59,2314.0,2056.0,69.81,0.1172,3.0368,166.0,1.0,0,0,3,10.53,0,63.48
44b6_0113de3b,168,0,48,188,156,0.7619,0.7373,0.6118,26.9,15,27.22,1973.0,1806.52,2034.0,1410.0,194.34,0.3454,2.8969,502.0,1.0,0,1,5,9.75,0,47.04
44b6_0113de3b,169,0,48,212,212,0.7619,0.8314,0.8314,48.26,15,17.47,901.0,872.11,960.0,791.0,38.46,0.1938,2.8599,51.0,1.0,0,2,5,6.89,0,28.92
44b6_0113de3b,170,0,48,236,188,0.7619,0.9255,0.7373,50.19,15,7.72,1546.0,1470.41,1673.0,1235.0,126.6,0.2979,2.4566,184.0,1.0,0,2,8,7.27,0,35.22
44b6_0113de3b,171,0,48,252,216,0.7619,0.9882,0.8471,61.77,15,1.22,833.0,765.3,1004.0,533.0,129.28,0.6154,2.3206,129.0,1.0,0,1,3,8.75,0,30.37
44b6_0113de3b,172,0,49,0,196,0.7778,0.0,0.7686,58.88,14,0.0,1656.0,1436.17,1857.0,948.0,286.89,0.6329,2.4678,507.0,1.0,0,1,3,9.61,0,95.47
44b6_0113de3b,173,0,49,124,204,0.7778,0.4863,0.8,30.92,14,20.72,1297.0,1271.67,1374.0,1184.0,47.74,0.1494,2.3669,36.0,1.0,0,0,6,10.53,0,49.36
44b6_0113de3b,174,0,49,180,200,0.7778,0.7059,0.7843,36.08,14,22.34,1799.0,1645.22,1900.0,1276.0,182.25,0.3793,2.8697,422.0,1.0,0,2,7,9.33,0,34.71
44b6_0113de3b,175,0,49,188,248,0.7778,0.7373,0.9725,54.5,14,2.84,625.0,590.22,707.0,467.0,77.05,0.4066,2.0507,76.0,1.0,0,1,2,9.19,0,26.62
44b6_0113de3b,176,0,49,216,196,0.7778,0.8471,0.7686,45.18,14,15.84,950.0,827.78,967.0,679.0,89.97,0.3479,3.0121,254.0,1.0,0,2,9,6.89,0,31.42
44b6_0113de3b,177,0,50,208,172,0.7937,0.8157,0.6745,37.09,13,19.09,1724.0,1563.85,1727.0,1361.0,114.57,0.234,3.1685,360.0,1.0,0,1,7,9.48,0,38.17
44b6_0113de3b,178,0,50,236,172,0.7937,0.9255,0.6745,47.38,13,7.72,1570.0,1413.22,1646.0,1153.0,125.18,0.3488,3.3312,341.0,1.0,0,2,8,7.27,0,38.17
44b6_0113de3b,179,0,51,88,216,0.8095,0.3451,0.8471,39.27,12,15.84,1411.0,1270.96,1419.0,1144.0,82.02,0.2164,3.2552,259.0,1.0,0,0,5,10.41,0,59.36
44b6_0113de3b,180,0,51,244,232,0.8095,0.9569,0.9098,63.29,12,4.47,884.0,758.67,886.0,513.0,106.32,0.4917,3.4893,369.0,1.0,0,2,3,8.75,0,22.53
44b6_0113de3b,181,0,52,20,204,0.8254,0.0784,0.8,53.65,11,8.12,1730.0,1608.52,1803.0,1465.0,90.4,0.2101,2.9314,192.0,1.0,0,0,7,10.02,0,85.95
44b6_0113de3b,182,0,52,32,248,0.8254,0.1255,0.9725,62.43,11,2.84,700.0,625.44,786.0,438.0,87.17,0.5564,3.0056,176.0,1.0,0,0,3,12.69,0,79.23
44b6_0113de3b,183,0,52,140,176,0.8254,0.549,0.6902,20.1,11,32.09,2101.0,2062.33,2284.0,1787.0,151.07,0.241,2.0785,131.0,1.0,0,1,5,7.62,0,48.05
44b6_0113de3b,184,0,52,160,212,0.8254,0.6275,0.8314,36.52,11,17.47,1122.0,1038.56,1145.0,900.0,69.6,0.2359,3.1895,199.0,1.0,0,0,8,10.41,0,34.35
44b6_0113de3b,185,0,52,252,160,0.8254,0.9882,0.6275,52.03,11,1.22,1526.0,1442.59,1602.0,1198.0,135.0,0.2801,2.4297,252.0,1.0,0,1,3,8.75,0,42.13
44b6_0113de3b,186,0,53,116,236,0.8413,0.4549,0.9255,44.15,10,7.72,1206.0,1117.56,1258.0,977.0,80.81,0.2514,2.8339,177.0,1.0,0,0,7,11.49,0,46.33
44b6_0113de3b,187,0,53,144,244,0.8413,0.5647,0.9569,47.57,10,4.47,953.0,890.96,1031.0,760.0,72.42,0.3042,2.6648,115.0,1.0,0,1,5,9.48,0,35.67
44b6_0113de3b,188,0,54,56,200,0.8571,0.2196,0.7843,41.37,9,22.34,1829.0,1793.19,1953.0,1477.0,135.9,0.2654,2.5901,228.0,1.0,0,1,4,8.29,0,71.82
44b6_0113de3b,189,0,54,100,188,0.8571,0.3922,0.7373,26.9,9,27.22,1820.0,1697.89,1919.0,1272.0,154.63,0.3811,3.544,449.0,1.0,0,0,5,11.38,0,57.31
44b6_0113de3b,190,0,54,128,188,0.8571,0.502,0.7373,24.38,9,27.22,933.0,960.3,1108.0,824.0,70.3,0.2957,1.5506,66.0,1.0,0,2,5,7.62,0,47.82
44b6_0113de3b,191,0,54,208,212,0.8571,0.8157,0.8314,47.12,9,17.47,1031.0,952.19,1100.0,792.0,84.37,0.3235,2.8329,170.0,1.0,0,1,7,9.88,0,21.73
44b6_0113de3b,192,0,55,44,216,0.873,0.1725,0.8471,49.42,8,15.84,2014.0,1863.44,2158.0,1623.0,143.24,0.2871,2.7297,247.0,1.0,0,1,8,8.29,0,74.68
44b6_0113de3b,193,0,55,72,228,0.873,0.2824,0.8941,46.56,8,10.97,1507.0,1435.89,1633.0,1236.0,114.45,0.2765,2.3679,145.0,1.0,0,1,9,8.44,0,62.89
44b6_0113de3b,194,0,55,168,188,0.873,0.6588,0.7373,29.3,8,27.22,2219.0,1965.56,2443.0,1085.0,367.16,0.6909,3.0886,910.0,1.0,0,0,6,11.38,0,35.56
44b6_0113de3b,195,0,55,208,184,0.873,0.8157,0.7216,39.67,8,19.09,1628.0,1459.3,1719.0,1301.0,132.43,0.2864,2.4693,236.0,1.0,0,1,7,9.48,0,29.98
44b6_0113de3b,196,0,56,144,224,0.8889,0.5647,0.8784,39.54,7,12.59,2117.0,1984.44,2158.0,1770.0,111.09,0.1955,3.1235,306.0,1.0,0,2,9,9.33,0,35.17
44b6_0113de3b,197,0,56,252,224,0.8889,0.9882,0.8784,63.71,7,1.22,1490.0,1438.19,1611.0,1261.0,92.95,0.2434,2.4638,108.0,1.0,0,1,6,9.33,0,19.52
44b6_0113de3b,198,0,57,12,224,0.9048,0.0471,0.8784,61.17,6,4.88,1938.0,1783.59,2043.0,1553.0,145.71,0.2747,2.6423,280.0,1.0,0,0,3,10.53,0,86.47
44b6_0113de3b,199,0,57,200,244,0.9048,0.7843,0.9569,55.46,6,4.47,806.0,755.93,884.0,627.0,63.71,0.34,2.8097,101.0,1.0,0,1,7,8.9,0,13.38
44b6_0113de3b,200,0,57,244,192,0.9048,0.9569,0.7529,53.82,6,4.47,1814.0,1683.37,2014.0,1369.0,204.42,0.3832,2.1769,245.0,1.0,0,1,3,8.75,0,26.67
44b6_0113de3b,201,0,58,56,252,0.9206,0.2196,0.9882,58.25,5,1.22,1177.0,1147.07,1370.0,955.0,111.33,0.3618,1.9941,29.0,1.0,0,1,5,8.29,0,67.94
44b6_0113de3b,202,0,58,88,212,0.9206,0.3451,0.8314,37.8,5,17.47,1579.0,1534.48,1669.0,1367.0,86.65,0.1968,2.4468,122.0,1.0,0,0,6,10.02,0,57.06
44b6_0113de3b,203,0,58,100,248,0.9206,0.3922,0.9725,50.06,5,2.84,1804.0,1681.41,1870.0,1412.0,145.34,0.2724,2.6971,326.0,1.0,0,1,5,8.75,0,50.23
44b6_0113de3b,204,0,58,136,204,0.9206,0.5333,0.8,31.05,5,20.72,2492.0,2059.7,2754.0,999.0,532.1,0.8521,2.8059,1231.0,1.0,0,3,6,9.33,0,40.26
44b6_0113de3b,205,0,58,184,168,0.9206,0.7216,0.6588,27.96,5,28.84,1481.0,1411.15,1546.0,1235.0,73.75,0.2204,3.3357,181.0,1.0,0,0,3,11.49,0,37.24
44b6_0113de3b,206,0,58,232,236,0.9206,0.9098,0.9255,60.91,5,7.72,793.0,775.81,880.0,672.0,44.62,0.2681,2.7119,34.0,1.0,0,3,6,8.75,0,10.51
44b6_0113de3b,207,0,59,168,240,0.9365,0.6588,0.9412,48.31,4,6.09,1685.0,1573.67,1773.0,1323.0,139.8,0.286,2.5894,274.0,1.0,0,1,8,8.29,0,23.17
44b6_0113de3b,208,0,60,68,224,0.9524,0.2667,0.8784,45.99,3,12.59,1835.0,1648.56,1887.0,1350.0,155.8,0.3257,3.113,433.0,1.0,0,2,8,8.44,0,63.57
44b6_0113de3b,209,0,60,112,216,0.9524,0.4392,0.8471,36.34,3,15.84,2515.0,2131.15,2727.0,1267.0,493.77,0.6851,2.5275,1036.0,1.0,0,0,8,10.41,0,46.91
44b6_0113de3b,210,0,60,124,244,0.9524,0.4863,0.9569,47.15,3,4.47,1400.0,1323.56,1566.0,1110.0,105.68,0.3445,2.7441,124.0,1.0,0,1,8,7.96,0,40.16
44b6_0113de3b,211,0,60,164,212,0.9524,0.6431,0.8314,37.13,3,17.47,1870.0,1649.37,1964.0,1238.0,233.31,0.4402,2.7088,538.0,1.0,0,1,8,8.75,0,28.37
44b6_0113de3b,212,0,60,196,200,0.9524,0.7686,0.7843,40.23,3,22.34,2133.0,2040.04,2351.0,1688.0,155.47,0.325,2.8623,227.0,1.0,0,1,8,9.61,0,23.06
44b6_0113de3b,213,0,60,228,200,0.9524,0.8941,0.7843,50.06,3,10.97,1689.0,1531.63,1756.0,1259.0,147.13,0.3245,2.9226,363.0,1.0,0,1,6,8.75,0,20.64
44b6_0113de3b,214,0,60,248,248,0.9524,0.9725,0.9725,68.94,3,2.84,1182.0,1109.81,1273.0,845.0,128.56,0.3856,2.6214,246.0,1.0,0,1,4,8.75,0,11.64
44b6_0113de3b,215,0,61,48,228,0.9683,0.1882,0.8941,52.03,2,10.97,2272.0,2203.41,2421.0,1986.0,123.35,0.1974,2.3186,137.0,1.0,0,2,6,8.44,0,71.27
44b6_0113de3b,216,0,62,16,240,0.9841,0.0627,0.9412,64.35,1,6.09,1660.0,1538.7,1922.0,975.0,294.85,0.6155,2.3232,423.0,1.0,0,0,3,10.53,0,83.78
44b6_0113de3b,217,0,62,44,248,0.9841,0.1725,0.9725,59.51,1,2.84,1841.0,1669.44,2214.0,966.0,392.02,0.7476,2.232,502.0,1.0,0,2,4,8.29,0,72.33
44b6_0113de3b,218,0,62,92,236,0.9841,0.3608,0.9255,46.25,1,7.72,586.0,677.44,1315.0,260.0,369.66,1.5573,0.8819,403.0,1.0,0,1,6,8.75,0,53.1
44b6_0113de3b,219,0,62,140,220,0.9841,0.549,0.8627,37.69,1,14.22,1070.0,1111.0,1727.0,599.0,390.04,1.0153,1.2076,186.0,1.0,0,1,8,9.33,0,35.37
44b6_0113de3b,220,0,62,140,252,0.9841,0.549,0.9882,50.61,1,1.22,810.0,699.78,857.0,472.0,100.41,0.5502,3.3663,291.0,1.0,0,1,3,7.96,0,33.37
44b6_0113de3b,221,0,62,196,236,0.9841,0.7686,0.9255,51.85,1,7.72,877.0,941.0,1485.0,447.0,352.65,1.1031,1.2193,178.0,1.0,0,2,6,6.89,0,11.92
44b6_0113de3b,222,0,62,224,248,0.9841,0.8784,0.9725,62.43,1,2.84,1426.0,1322.74,1646.0,940.0,219.97,0.5337,2.2094,266.0,1.0,0,1,5,8.75,1,1.86
44b6_0113de3b,223,0,62,244,224,0.9841,0.9569,0.8784,61.17,1,4.47,1131.0,1114.48,1679.0,586.0,372.9,0.9807,1.4615,3.0,1.0,0,1,5,9.48,0,13.63
44b6_0113de3b,224,0,63,172,228,1.0,0.6745,0.8941,44.38,0,10.97,368.0,324.94,405.0,262.0,51.59,0.4401,2.0546,69.0,1.0,0,2,5,8.29,0,22.03
44b6_0113de3b,225,0,63,200,220,1.0,0.7843,0.8627,47.46,0,14.22,418.0,363.72,449.0,295.0,51.79,0.4234,2.3749,92.0,1.0,0,2,5,6.89,0,14.79
44b6_0113de3b,226,1,0,112,84,0.0,0.4392,0.3294,19.02,0,34.12,933.0,742.56,990.0,507.0,180.08,0.6505,2.3656,369.0,1.0,0,1,5,8.75,0,131.4
44b6_0113de3b,227,1,0,116,48,0.0,0.4549,0.1882,32.86,0,19.5,1086.0,820.33,1128.0,519.0,255.4,0.7424,2.22,525.0,1.0,0,2,6,8.29,0,138.98
44b6_0113de3b,228,1,0,148,60,0.0,0.5804,0.2353,28.8,0,24.38,480.0,385.39,486.0,325.0,56.86,0.4178,2.7261,149.0,1.0,0,1,6,8.75,0,132.41
44b6_0113de3b,229,1,1,8,72,0.0159,0.0314,0.2824,53.8,1,3.25,1362.0,1379.19,1923.0,884.0,354.43,0.7533,1.3487,83.0,1.0,0,3,4,8.29,0,152.82
44b6_0113de3b,230,1,1,12,92,0.0159,0.0471,0.3608,49.34,1,4.88,343.0,366.37,442.0,309.0,33.39,0.363,1.0184,65.0,1.0,0,1,6,8.29,0,148.16
44b6_0113de3b,231,1,1,16,52,0.0159,0.0627,0.2039,54.99,1,6.5,1048.0,1095.19,1853.0,561.0,445.54,1.1797,1.0931,318.0,1.0,0,2,2,6.89,0,155.03
44b6_0113de3b,232,1,1,28,64,0.0159,0.1098,0.251,48.23,1,11.38,1484.0,1527.04,2130.0,949.0,456.77,0.7734,1.1713,111.0,1.0,0,2,5,6.89,0,149.86
44b6_0113de3b,233,1,1,52,84,0.0159,0.2039,0.3294,35.68,1,21.12,387.0,438.52,597.0,339.0,91.67,0.5883,0.5236,162.0,1.0,0,1,5,6.89,0,140.74
44b6_0113de3b,234,1,1,100,36,0.0159,0.3922,0.1412,39.07,1,14.62,1111.0,1093.26,1457.0,730.0,265.95,0.665,1.4326,35.0,1.0,0,1,2,8.29,0,142.97
44b6_0113de3b,235,1,1,168,28,0.0159,0.6588,0.1098,43.75,1,11.38,595.0,634.15,1042.0,333.0,250.29,1.118,1.0468,185.0,1.0,0,0,2,10.41,0,137.59
44b6_0113de3b,236,1,1,188,44,0.0159,0.7373,0.1725,41.94,1,17.88,1490.0,1402.41,1730.0,1021.0,240.47,0.5056,1.9503,229.0,1.0,0,1,6,9.75,0,132.19
44b6_0113de3b,237,1,1,188,68,0.0159,0.7373,0.2667,34.47,1,27.22,1221.0,1119.44,1400.0,786.0,208.04,0.5485,2.091,256.0,1.0,0,2,5,9.75,0,126.21
44b6_0113de3b,238,1,1,216,28,0.0159,0.8471,0.1098,54.12,1,11.38,411.0,505.26,862.0,266.0,219.74,1.1796,0.6599,306.0,1.0,0,1,3,9.48,0,135.56
44b6_0113de3b,239,1,1,216,68,0.0159,0.8471,0.2667,43.27,1,15.84,745.0,806.15,1188.0,530.0,210.35,0.8162,1.0221,228.0,1.0,0,2,9,8.75,0,125.29
44b6_0113de3b,240,1,1,236,40,0.0159,0.9255,0.1569,56.6,1,7.72,431.0,509.04,815.0,302.0,188.25,1.0078,0.6852,255.0,1.0,0,2,6,8.44,0,132.33
44b6_0113de3b,241,1,2,68,60,0.0317,0.2667,0.2353,36.84,2,24.38,1916.0,1782.15,2233.0,1179.0,350.68,0.5914,2.1016,420.0,1.0,0,0,3,11.02,0,141.49
44b6_0113de3b,242,1,2,248,68,0.0317,0.9725,0.2667,54.5,2,2.84,1547.0,1397.0,1804.0,950.0,306.34,0.6113,1.9488,340.0,1.0,0,3,7,8.75,0,124.2
44b6_0113de3b,243,1,3,100,60,0.0476,0.3922,0.2353,29.88,3,24.38,2039.0,1829.3,2089.0,1623.0,116.9,0.2547,3.5586,366.0,1.0,0,1,10,9.48,0,134.87
44b6_0113de3b,244,1,3,128,76,0.0476,0.502,0.298,21.12,3,30.88,1405.0,1293.19,1466.0,1097.0,112.1,0.2853,2.7475,247.0,1.0,0,2,8,8.75,0,127.19
44b6_0113de3b,245,1,3,204,92,0.0476,0.8,0.3608,34.16,3,20.72,792.0,694.0,836.0,504.0,103.87,0.4784,2.7726,244.0,1.0,0,0,6,10.41,0,117.33
44b6_0113de3b,246,1,4,0,112,0.0635,0.0,0.4392,52.4,4,0.0,1151.0,1039.72,1215.0,790.0,117.86,0.4088,3.063,297.0,1.0,0,1,4,8.75,0,144.52
44b6_0113de3b,247,1,4,52,96,0.0635,0.2039,0.3765,33.5,4,21.12,1375.0,1251.56,1409.0,984.0,131.38,0.3396,2.976,357.0,1.0,0,1,7,6.89,0,134.95
44b6_0113de3b,248,1,4,64,128,0.0635,0.251,0.502,26.0,4,26.0,671.0,654.04,749.0,556.0,46.83,0.2951,2.4556,37.0,1.0,0,0,2,12.69,0,126.78
44b6_0113de3b,249,1,4,88,92,0.0635,0.3451,0.3608,21.86,4,35.75,992.0,961.33,1194.0,621.0,165.68,0.596,2.2393,169.0,1.0,0,2,6,7.62,0,128.66
44b6_0113de3b,250,1,4,148,84,0.0635,0.5804,0.3294,19.63,4,34.12,1006.0,941.22,1071.0,809.0,76.17,0.2784,2.5862,132.0,1.0,0,1,7,8.9,0,121.76
44b6_0113de3b,251,1,4,152,112,0.0635,0.5961,0.4392,11.72,4,41.84,822.0,767.04,840.0,701.0,38.39,0.1812,3.1516,103.0,1.0,0,0,1,11.49,0,115.36
44b6_0113de3b,252,1,4,156,48,0.0635,0.6118,0.1882,34.43,4,19.5,2052.0,1831.67,2064.0,1527.0,163.91,0.2932,3.2031,513.0,1.0,0,2,6,8.29,0,129.71
44b6_0113de3b,253,1,4,224,52,0.0635,0.8784,0.2039,49.74,4,12.59,1786.0,1670.19,1930.0,1386.0,144.73,0.3257,2.7637,256.0,1.0,0,3,8,8.44,0,125.42
44b6_0113de3b,254,1,4,232,80,0.0635,0.9098,0.3137,46.53,4,9.34,1250.0,1111.78,1392.0,702.0,212.85,0.6206,2.5746,406.0,1.0,0,3,8,7.45,0,118.41
44b6_0113de3b,255,1,5,180,84,0.0794,0.7059,0.3294,27.67,5,30.47,786.0,726.59,882.0,582.0,90.79,0.4129,2.247,108.0,1.0,0,2,8,9.75,0,117.69
44b6_0113de3b,256,1,6,104,100,0.0952,0.4078,0.3922,14.98,6,40.62,477.0,445.3,485.0,395.0,22.88,0.2021,3.5832,74.0,1.0,0,1,6,7.96,0,121.82
44b6_0113de3b,257,1,6,248,84,0.0952,0.9725,0.3294,51.92,6,2.84,430.0,417.93,481.0,325.0,44.75,0.3733,2.3466,54.0,1.0,0,2,5,7.45,0,115.13
44b6_0113de3b,258,1,7,80,104,0.1111,0.3137,0.4078,21.8,7,32.5,1259.0,1162.41,1288.0,991.0,77.95,0.2555,3.4379,239.0,1.0,0,1,7,7.62,0,124.15
44b6_0113de3b,259,1,7,128,56,0.1111,0.502,0.2196,29.25,7,22.75,1587.0,1453.85,1672.0,1258.0,98.84,0.2848,3.3286,244.0,1.0,0,0,9,10.41,0,127.18
44b6_0113de3b,260,1,7,200,52,0.1111,0.7843,0.2039,42.53,7,21.12,1660.0,1412.63,1660.0,1170.0,123.64,0.3469,3.963,490.0,1.0,0,0,7,10.02,0,122.22
44b6_0113de3b,261,1,7,252,60,0.1111,0.9882,0.2353,57.45,7,1.22,1364.0,1227.85,1502.0,992.0,132.18,0.4154,2.8144,234.0,1.0,0,1,6,8.9,0,120.02
44b6_0113de3b,262,1,8,28,108,0.127,0.1098,0.4235,41.43,8,11.38,1452.0,1271.89,1534.0,1074.0,117.04,0.3617,3.2296,296.0,1.0,0,0,9,10.53,0,133.79
44b6_0113de3b,263,1,8,40,80,0.127,0.1569,0.3137,40.72,8,16.25,1882.0,1678.7,1926.0,1378.0,171.96,0.3264,2.9309,460.0,1.0,0,0,7,10.28,0,136.33
44b6_0113de3b,264,1,8,72,72,0.127,0.2824,0.2824,32.17,8,29.25,1660.0,1448.63,1664.0,1093.0,162.89,0.3942,3.4809,563.0,1.0,0,1,10,8.75,0,131.3
44b6_0113de3b,265,1,8,160,60,0.127,0.6275,0.2353,30.53,8,24.38,1501.0,1367.78,1505.0,1143.0,105.51,0.2647,3.3929,354.0,1.0,0,1,9,8.29,0,121.45
44b6_0113de3b,266,1,9,0,104,0.1429,0.0,0.4078,52.91,9,0.0,1656.0,1430.17,1656.0,1218.0,127.18,0.3063,3.444,438.0,1.0,0,2,4,8.12,0,140.61
