edge_id,dataset,track_id,edge_type,t,s_node_id,s_z,s_y,s_x,s_mean_intensity,s_snr,s_z_depth_ratio,s_estimated_radius,s_volume,s_local_density_r15,e_node_id,e_z,e_y,e_x,e_mean_intensity,e_snr,e_estimated_radius,e_volume,e_local_density_r15,track_distance_3d_um
774,6bba_d3da753b,66000764,move,65,66000764,37,98,248,100.0,3.5,1.2333333333333334,4.0,268.0,3,67000777,36,102,244,102.0,3.6,4.0,268.0,3,2.8145825622994254
775,6bba_d3da753b,67000777,move,66,67000777,36,102,244,100.0,3.5,1.2,4.0,268.0,3,68000790,35,105,240,102.0,3.6,4.0,268.0,3,2.6012692214570947
776,6bba_d3da753b,68000790,move,67,68000790,35,105,240,100.0,3.5,1.1666666666666667,4.0,268.0,3,69000805,35,106,234,102.0,3.6,4.0,268.0,3,2.471122277933652
777,6bba_d3da753b,69000805,move,68,69000805,35,106,234,100.0,3.5,1.1666666666666667,4.0,268.0,3,70000820,33,106,226,102.0,3.6,4.0,268.0,3,4.596194077712559
778,6bba_d3da753b,70000820,move,69,70000820,33,106,226,100.0,3.5,1.1,4.0,268.0,3,71000833,33,109,219,102.0,3.6,4.0,268.0,3,3.093907824257213
779,6bba_d3da753b,71000833,move,70,71000833,33,109,219,100.0,3.5,1.1,4.0,268.0,3,72000846,32,110,208,102.0,3.6,4.0,268.0,3,4.772356925566235
780,6bba_d3da753b,72000846,move,71,72000846,32,110,208,100.0,3.5,1.0666666666666667,4.0,268.0,3,73000860,32,110,208,102.0,3.6,4.0,268.0,3,0.0
781,6bba_d3da753b,74000877,move,73,74000877,5,198,48,100.0,3.5,0.16666666666666666,4.0,268.0,3,75000890,4,200,40,102.0,3.6,4.0,268.0,3,3.72334275215162
782,6bba_d3da753b,75000890,move,74,75000890,4,200,40,100.0,3.5,0.13333333333333333,4.0,268.0,3,76000904,3,201,34,102.0,3.6,4.0,268.0,3,2.9575446425202108
783,6bba_d3da753b,76000904,move,75,76000904,3,201,34,100.0,3.5,0.1,4.0,268.0,3,77000919,2,201,27,102.0,3.6,4.0,268.0,3,3.2752922102462856
784,6bba_d3da753b,77000919,move,76,77000919,2,201,27,100.0,3.5,0.06666666666666667,4.0,268.0,3,78000933,2,201,22,102.0,3.6,4.0,268.0,3,2.03125
785,6bba_d3da753b,78000933,move,77,78000933,2,201,22,100.0,3.5,0.06666666666666667,4.0,268.0,3,79000948,2,200,19,102.0,3.6,4.0,268.0,3,1.284675299443404
786,6bba_d3da753b,79000948,move,78,79000948,2,200,19,100.0,3.5,0.06666666666666667,4.0,268.0,3,80000962,2,200,13,102.0,3.6,4.0,268.0,3,2.4375
787,6bba_d3da753b,35000310,move,34,35000310,31,196,196,100.0,3.5,1.0333333333333334,4.0,268.0,3,36000321,30,196,190,102.0,3.6,4.0,268.0,3,2.9295104113144914
788,6bba_d3da753b,36000321,move,35,36000321,30,196,190,100.0,3.5,1.0,4.0,268.0,3,37000323,30,195,185,102.0,3.6,4.0,268.0,3,2.0714766773970688
789,6bba_d3da753b,74000878,move,73,74000878,26,104,60,100.0,3.5,0.8666666666666667,4.0,268.0,3,75000891,25,110,53,102.0,3.6,4.0,268.0,3,4.0827619710803615
790,6bba_d3da753b,75000891,move,74,75000891,25,110,53,100.0,3.5,0.8333333333333334,4.0,268.0,3,76000905,24,110,46,102.0,3.6,4.0,268.0,3,3.2752922102462856
791,6bba_d3da753b,81000974,move,80,81000974,18,114,19,100.0,3.5,0.6,4.0,268.0,3,82000989,21,116,6,102.0,3.6,4.0,268.0,3,7.233075612248222
792,6bba_d3da753b,76000905,move,75,76000905,24,110,46,100.0,3.5,0.8,4.0,268.0,3,77000920,23,112,39,102.0,3.6,4.0,268.0,3,3.374565944310468
793,6bba_d3da753b,78000934,move,77,78000934,23,110,36,100.0,3.5,0.7666666666666667,4.0,268.0,3,79000949,23,113,31,102.0,3.6,4.0,268.0,3,2.368824207280903
794,6bba_d3da753b,79000949,move,78,79000949,23,113,31,100.0,3.5,0.7666666666666667,4.0,268.0,3,80000963,22,114,26,102.0,3.6,4.0,268.0,3,2.632800908728193
795,6bba_d3da753b,80000963,move,79,80000963,22,114,26,100.0,3.5,0.7333333333333333,4.0,268.0,3,81000974,18,114,19,102.0,3.6,4.0,268.0,3,7.094851236107774
796,6bba_d3da753b,77000920,move,76,77000920,23,112,39,100.0,3.5,0.7666666666666667,4.0,268.0,3,78000934,23,110,36,102.0,3.6,4.0,268.0,3,1.4647552056572457
797,6bba_d3da753b,1000005,move,0,1000005,55,104,195,100.0,3.5,1.8333333333333333,4.0,268.0,3,2000008,54,105,190,102.0,3.6,4.0,268.0,3,2.632800908728193
798,6bba_d3da753b,2000008,move,1,2000008,54,105,190,100.0,3.5,1.8,4.0,268.0,3,3000012,53,104,184,102.0,3.6,4.0,268.0,3,2.9575446425202108
799,6bba_d3da753b,3000012,move,2,3000012,53,104,184,100.0,3.5,1.7666666666666666,4.0,268.0,3,4000015,54,103,179,102.0,3.6,4.0,268.0,3,2.632800908728193
800,6bba_d3da753b,4000015,move,3,4000015,54,103,179,100.0,3.5,1.8,4.0,268.0,3,5000018,53,101,172,102.0,3.6,4.0,268.0,3,3.374565944310468
801,6bba_d3da753b,5000018,move,4,5000018,53,101,172,100.0,3.5,1.7666666666666666,4.0,268.0,3,6000022,52,100,166,102.0,3.6,4.0,268.0,3,2.9575446425202108
802,6bba_d3da753b,7000027,move,6,7000027,51,96,157,100.0,3.5,1.7,4.0,268.0,3,8000032,50,95,149,102.0,3.6,4.0,268.0,3,3.65625
803,6bba_d3da753b,8000032,move,7,8000032,50,95,149,100.0,3.5,1.6666666666666667,4.0,268.0,3,9000037,49,94,139,102.0,3.6,4.0,268.0,3,4.394265616971737
804,6bba_d3da753b,11000050,move,10,11000050,48,88,121,100.0,3.5,1.6,4.0,268.0,3,12000056,47,82,111,102.0,3.6,4.0,268.0,3,5.008586377412294
805,6bba_d3da753b,12000056,move,11,12000056,47,82,111,100.0,3.5,1.5666666666666667,4.0,268.0,3,13000063,46,81,103,102.0,3.6,4.0,268.0,3,3.65625
806,6bba_d3da753b,13000063,move,12,13000063,46,81,103,100.0,3.5,1.5333333333333334,4.0,268.0,3,14000073,45,74,89,102.0,3.6,4.0,268.0,3,6.563169608695177
807,6bba_d3da753b,14000073,move,13,14000073,45,74,89,100.0,3.5,1.5,4.0,268.0,3,15000085,44,70,79,102.0,3.6,4.0,268.0,3,4.667457150312148
808,6bba_d3da753b,15000085,move,14,15000085,44,70,79,100.0,3.5,1.4666666666666666,4.0,268.0,3,16000095,43,67,69,102.0,3.6,4.0,268.0,3,4.5420130792964475
809,6bba_d3da753b,17000104,move,16,17000104,43,64,64,100.0,3.5,1.4333333333333333,4.0,268.0,3,18000113,42,62,60,102.0,3.6,4.0,268.0,3,2.4375
810,6bba_d3da753b,18000113,move,17,18000113,42,62,60,100.0,3.5,1.4,4.0,268.0,3,19000123,42,59,53,102.0,3.6,4.0,268.0,3,3.093907824257213
811,6bba_d3da753b,19000123,move,18,19000123,42,59,53,100.0,3.5,1.4,4.0,268.0,3,20000132,42,55,49,102.0,3.6,4.0,268.0,3,2.2980970388562794
812,6bba_d3da753b,20000132,move,19,20000132,42,55,49,100.0,3.5,1.4,4.0,268.0,3,21000143,41,53,42,102.0,3.6,4.0,268.0,3,3.374565944310468
813,6bba_d3da753b,21000143,move,20,21000143,41,53,42,100.0,3.5,1.3666666666666667,4.0,268.0,3,22000152,41,48,34,102.0,3.6,4.0,268.0,3,3.832554834897995
814,6bba_d3da753b,22000152,move,21,22000152,41,48,34,100.0,3.5,1.3666666666666667,4.0,268.0,3,23000164,41,46,31,102.0,3.6,4.0,268.0,3,1.4647552056572457
815,6bba_d3da753b,23000164,move,22,23000164,41,46,31,100.0,3.5,1.3666666666666667,4.0,268.0,3,24000176,40,44,22,102.0,3.6,4.0,268.0,3,4.0827619710803615
816,6bba_d3da753b,24000176,move,23,24000176,40,44,22,100.0,3.5,1.3333333333333333,4.0,268.0,3,25000190,37,41,8,102.0,3.6,4.0,268.0,3,7.589376312484445
817,6bba_d3da753b,25000190,move,24,25000190,37,41,8,100.0,3.5,1.2333333333333334,4.0,268.0,3,26000202,36,41,5,102.0,3.6,4.0,268.0,3,2.03125
818,6bba_d3da753b,9000037,move,8,9000037,49,94,139,100.0,3.5,1.6333333333333333,4.0,268.0,3,10000043,49,93,132,102.0,3.6,4.0,268.0,3,2.8726212985703494
819,6bba_d3da753b,10000043,move,9,10000043,49,93,132,100.0,3.5,1.6333333333333333,4.0,268.0,3,11000050,48,88,121,102.0,3.6,4.0,268.0,3,5.170718337426629
820,6bba_d3da753b,16000095,move,15,16000095,43,67,69,100.0,3.5,1.4333333333333333,4.0,268.0,3,17000104,43,64,64,102.0,3.6,4.0,268.0,3,2.368824207280903
821,6bba_d3da753b,6000022,move,5,6000022,52,100,166,100.0,3.5,1.7333333333333334,4.0,268.0,3,7000027,51,96,157,102.0,3.6,4.0,268.0,3,4.318496736423452
822,6bba_d3da753b,1000006,move,0,1000006,40,166,193,100.0,3.5,1.3333333333333333,4.0,268.0,3,2000009,40,167,187,102.0,3.6,4.0,268.0,3,2.471122277933652
823,6bba_d3da753b,2000009,move,1,2000009,40,167,187,100.0,3.5,1.3333333333333333,4.0,268.0,3,3000013,39,168,182,102.0,3.6,4.0,268.0,3,2.632800908728193
824,6bba_d3da753b,3000013,move,2,3000013,39,168,182,100.0,3.5,1.3,4.0,268.0,3,4000016,39,165,175,102.0,3.6,4.0,268.0,3,3.093907824257213
825,6bba_d3da753b,4000016,move,3,4000016,39,165,175,100.0,3.5,1.3,4.0,268.0,3,5000019,38,166,169,102.0,3.6,4.0,268.0,3,2.9575446425202108
826,6bba_d3da753b,5000019,move,4,5000019,38,166,169,100.0,3.5,1.2666666666666666,4.0,268.0,3,6000023,37,167,162,102.0,3.6,4.0,268.0,3,3.300390601883359
827,6bba_d3da753b,6000023,move,5,6000023,37,167,162,100.0,3.5,1.2333333333333334,4.0,268.0,3,7000028,36,167,156,102.0,3.6,4.0,268.0,3,2.9295104113144914
828,6bba_d3da753b,9000038,move,8,9000038,35,163,137,100.0,3.5,1.1666666666666667,4.0,268.0,3,10000044,34,162,132,102.0,3.6,4.0,268.0,3,2.632800908728193
829,6bba_d3da753b,12000057,move,11,12000057,33,155,116,100.0,3.5,1.1,4.0,268.0,3,13000064,32,153,110,102.0,3.6,4.0,268.0,3,3.040096626753827
830,6bba_d3da753b,13000064,move,12,13000064,32,153,110,100.0,3.5,1.0666666666666667,4.0,268.0,3,14000074,32,146,96,102.0,3.6,4.0,268.0,3,6.358818311015027
831,6bba_d3da753b,14000074,move,13,14000074,32,146,96,100.0,3.5,1.0666666666666667,4.0,268.0,3,15000086,32,144,89,102.0,3.6,4.0,268.0,3,2.9575446425202108
832,6bba_d3da753b,15000086,move,14,15000086,32,144,89,100.0,3.5,1.0666666666666667,4.0,268.0,3,16000096,31,142,77,102.0,3.6,4.0,268.0,3,5.202538442914189
833,6bba_d3da753b,16000096,move,15,16000096,31,142,77,100.0,3.5,1.0333333333333334,4.0,268.0,3,17000105,31,138,72,102.0,3.6,4.0,268.0,3,2.6012692214570947
834,6bba_d3da753b,17000105,move,16,17000105,31,138,72,100.0,3.5,1.0333333333333334,4.0,268.0,3,18000114,29,137,66,102.0,3.6,4.0,268.0,3,4.0827619710803615
835,6bba_d3da753b,18000114,move,17,18000114,29,137,66,100.0,3.5,0.9666666666666667,4.0,268.0,3,19000124,29,134,60,102.0,3.6,4.0,268.0,3,2.7252078475778685
836,6bba_d3da753b,19000124,move,18,19000124,29,134,60,100.0,3.5,0.9666666666666667,4.0,268.0,3,20000133,29,131,55,102.0,3.6,4.0,268.0,3,2.368824207280903
837,6bba_d3da753b,20000133,move,19,20000133,29,131,55,100.0,3.5,0.9666666666666667,4.0,268.0,3,21000144,28,127,49,102.0,3.6,4.0,268.0,3,3.350023320814349
838,6bba_d3da753b,21000144,move,20,21000144,28,127,49,100.0,3.5,0.9333333333333333,4.0,268.0,3,22000153,27,125,40,102.0,3.6,4.0,268.0,3,4.0827619710803615
839,6bba_d3da753b,22000153,move,21,22000153,27,125,40,100.0,3.5,0.9,4.0,268.0,3,23000165,27,125,37,102.0,3.6,4.0,268.0,3,1.21875
840,6bba_d3da753b,23000165,move,22,23000165,27,125,37,100.0,3.5,0.9,4.0,268.0,3,24000177,26,123,28,102.0,3.6,4.0,268.0,3,4.0827619710803615
841,6bba_d3da753b,24000177,move,23,24000177,26,123,28,100.0,3.5,0.8666666666666667,4.0,268.0,3,25000191,23,121,15,102.0,3.6,4.0,268.0,3,7.233075612248222
842,6bba_d3da753b,25000191,move,24,25000191,23,121,15,100.0,3.5,0.7666666666666667,4.0,268.0,3,26000203,23,119,11,102.0,3.6,4.0,268.0,3,1.8168052317185792
843,6bba_d3da753b,26000203,move,25,26000203,23,119,11,100.0,3.5,0.7666666666666667,4.0,268.0,3,27000216,22,120,7,102.0,3.6,4.0,268.0,3,2.333728575156074
844,6bba_d3da753b,10000044,move,9,10000044,34,162,132,100.0,3.5,1.1333333333333333,4.0,268.0,3,11000051,34,157,124,102.0,3.6,4.0,268.0,3,3.832554834897995
845,6bba_d3da753b,11000051,move,10,11000051,34,157,124,100.0,3.5,1.1333333333333333,4.0,268.0,3,12000057,33,155,116,102.0,3.6,4.0,268.0,3,3.72334275215162
846,6bba_d3da753b,7000028,move,6,7000028,36,167,156,100.0,3.5,1.2,4.0,268.0,3,8000033,36,166,152,102.0,3.6,4.0,268.0,3,1.6750116604071745
847,6bba_d3da753b,8000033,move,7,8000033,36,166,152,100.0,3.5,1.2,4.0,268.0,3,9000038,35,163,137,102.0,3.6,4.0,268.0,3,6.423376497217021
848,6bba_d3da753b,65000748,move,64,65000748,19,175,116,100.0,3.5,0.6333333333333333,4.0,268.0,3,66000765,18,173,103,102.0,3.6,4.0,268.0,3,5.58501412822743
849,6bba_d3da753b,66000765,move,65,66000765,18,173,103,100.0,3.5,0.6,4.0,268.0,3,67000778,16,172,94,102.0,3.6,4.0,268.0,3,4.908737426772795
850,6bba_d3da753b,67000778,move,66,67000778,16,172,94,100.0,3.5,0.5333333333333333,4.0,268.0,3,68000791,14,175,85,102.0,3.6,4.0,268.0,3,5.041429918683786
851,6bba_d3da753b,68000791,move,67,68000791,14,175,85,100.0,3.5,0.4666666666666667,4.0,268.0,3,69000806,12,176,73,102.0,3.6,4.0,268.0,3,5.87308811976289
852,6bba_d3da753b,69000806,move,68,69000806,12,176,73,100.0,3.5,0.4,4.0,268.0,3,70000821,10,175,63,102.0,3.6,4.0,268.0,3,5.2183757350827085
853,6bba_d3da753b,70000821,move,69,70000821,10,175,63,100.0,3.5,0.3333333333333333,4.0,268.0,3,71000834,9,174,53,102.0,3.6,4.0,268.0,3,4.394265616971737
854,6bba_d3da753b,71000834,move,70,71000834,9,174,53,100.0,3.5,0.3,4.0,268.0,3,72000847,8,175,43,102.0,3.6,4.0,268.0,3,4.394265616971737
855,6bba_d3da753b,72000847,move,71,72000847,8,175,43,100.0,3.5,0.26666666666666666,4.0,268.0,3,73000861,8,175,43,102.0,3.6,4.0,268.0,3,0.0
856,6bba_d3da753b,73000861,move,72,73000861,8,175,43,100.0,3.5,0.26666666666666666,4.0,268.0,3,74000879,3,177,6,102.0,3.6,4.0,268.0,3,17.10597140803468
0,6bba_d5eae175,3000014,move,2,3000014,41,190,166,100.0,3.5,1.3666666666666667,4.0,268.0,3,4000019,41,190,166,102.0,3.6,4.0,268.0,3,0.0
1,6bba_d5eae175,3000015,move,2,3000015,49,120,137,100.0,3.5,1.6333333333333333,4.0,268.0,3,4000020,49,121,135,102.0,3.6,4.0,268.0,3,0.9084026158592896
2,6bba_d5eae175,3000016,move,2,3000016,54,108,245,100.0,3.5,1.8,4.0,268.0,3,4000021,54,110,245,102.0,3.6,4.0,268.0,3,0.8125
3,6bba_d5eae175,3000017,move,2,3000017,57,19,93,100.0,3.5,1.9,4.0,268.0,3,4000022,57,22,94,102.0,3.6,4.0,268.0,3,1.284675299443404
4,6bba_d5eae175,4000019,move,3,4000019,41,190,166,100.0,3.5,1.3666666666666667,4.0,268.0,3,5000023,40,192,162,102.0,3.6,4.0,268.0,3,2.4375
5,6bba_d5eae175,4000020,move,3,4000020,49,121,135,100.0,3.5,1.6333333333333333,4.0,268.0,3,5000025,47,123,128,102.0,3.6,4.0,268.0,3,4.394265616971737
6,6bba_d5eae175,4000021,move,3,4000021,54,110,245,100.0,3.5,1.8,4.0,268.0,3,5000026,52,120,246,102.0,3.6,4.0,268.0,3,5.2183757350827085
7,6bba_d5eae175,4000022,move,3,4000022,57,22,94,100.0,3.5,1.9,4.0,268.0,3,5000027,56,30,96,102.0,3.6,4.0,268.0,3,3.72334275215162
8,6bba_d5eae175,5000023,move,4,5000023,40,192,162,100.0,3.5,1.3333333333333333,4.0,268.0,3,6000028,40,192,162,102.0,3.6,4.0,268.0,3,0.0
9,6bba_d5eae175,5000025,move,4,5000025,47,123,128,100.0,3.5,1.5666666666666667,4.0,268.0,3,6000030,47,123,128,102.0,3.6,4.0,268.0,3,0.0
10,6bba_d5eae175,5000026,move,4,5000026,52,120,246,100.0,3.5,1.7333333333333334,4.0,268.0,3,6000031,52,120,246,102.0,3.6,4.0,268.0,3,0.0
11,6bba_d5eae175,5000027,move,4,5000027,56,30,96,100.0,3.5,1.8666666666666667,4.0,268.0,3,6000032,56,30,96,102.0,3.6,4.0,268.0,3,0.0
12,6bba_d5eae175,6000028,move,5,6000028,40,192,162,100.0,3.5,1.3333333333333333,4.0,268.0,3,7000033,39,188,147,102.0,3.6,4.0,268.0,3,6.512682938889317
13,6bba_d5eae175,6000030,move,5,6000030,47,123,128,100.0,3.5,1.5666666666666667,4.0,268.0,3,7000034,46,126,120,102.0,3.6,4.0,268.0,3,3.832554834897995
14,6bba_d5eae175,6000031,move,5,6000031,52,120,246,100.0,3.5,1.7333333333333334,4.0,268.0,3,7000035,50,125,245,102.0,3.6,4.0,268.0,3,3.8540258983302125
15,6bba_d5eae175,6000032,move,5,6000032,56,30,96,100.0,3.5,1.8666666666666667,4.0,268.0,3,7000036,54,29,91,102.0,3.6,4.0,268.0,3,3.8540258983302125
16,6bba_d5eae175,7000033,move,6,7000033,39,188,147,100.0,3.5,1.3,4.0,268.0,3,8000037,39,186,140,102.0,3.6,4.0,268.0,3,2.9575446425202108
17,6bba_d5eae175,7000034,move,6,7000034,46,126,120,100.0,3.5,1.5333333333333334,4.0,268.0,3,8000038,46,124,117,102.0,3.6,4.0,268.0,3,1.4647552056572457
18,6bba_d5eae175,7000035,move,6,7000035,50,125,245,100.0,3.5,1.6666666666666667,4.0,268.0,3,8000039,51,123,245,102.0,3.6,4.0,268.0,3,1.8168052317185792
19,6bba_d5eae175,7000036,move,6,7000036,54,29,91,100.0,3.5,1.8,4.0,268.0,3,8000040,54,27,86,102.0,3.6,4.0,268.0,3,2.1877232028983924
20,6bba_d5eae175,8000037,move,7,8000037,39,186,140,100.0,3.5,1.3,4.0,268.0,3,9000042,39,185,135,102.0,3.6,4.0,268.0,3,2.0714766773970688
21,6bba_d5eae175,8000038,move,7,8000038,46,124,117,100.0,3.5,1.5333333333333334,4.0,268.0,3,9000043,45,124,115,102.0,3.6,4.0,268.0,3,1.8168052317185792
22,6bba_d5eae175,8000039,move,7,8000039,51,123,245,100.0,3.5,1.7,4.0,268.0,3,9000044,50,125,243,102.0,3.6,4.0,268.0,3,1.9902104160113323
23,6bba_d5eae175,8000040,move,7,8000040,54,27,86,100.0,3.5,1.8,4.0,268.0,3,9000045,54,29,83,102.0,3.6,4.0,268.0,3,1.4647552056572457
24,6bba_d5eae175,9000042,move,8,9000042,39,185,135,100.0,3.5,1.3,4.0,268.0,3,10000046,38,184,128,102.0,3.6,4.0,268.0,3,3.300390601883359
25,6bba_d5eae175,9000043,move,8,9000043,45,124,115,100.0,3.5,1.5,4.0,268.0,3,10000047,44,126,113,102.0,3.6,4.0,268.0,3,1.9902104160113323
26,6bba_d5eae175,9000044,move,8,9000044,50,125,243,100.0,3.5,1.6666666666666667,4.0,268.0,3,10000048,49,127,239,102.0,3.6,4.0,268.0,3,2.4375
27,6bba_d5eae175,9000045,move,8,9000045,54,29,83,100.0,3.5,1.8,4.0,268.0,3,10000049,53,31,78,102.0,3.6,4.0,268.0,3,2.7252078475778685
28,6bba_d5eae175,10000046,move,9,10000046,38,184,128,100.0,3.5,1.2666666666666666,4.0,268.0,3,11000050,38,186,127,102.0,3.6,4.0,268.0,3,0.9084026158592896
29,6bba_d5eae175,10000047,move,9,10000047,44,126,113,100.0,3.5,1.4666666666666666,4.0,268.0,3,11000051,45,126,113,102.0,3.6,4.0,268.0,3,1.625
30,6bba_d5eae175,10000048,move,9,10000048,49,127,239,100.0,3.5,1.6333333333333333,4.0,268.0,3,11000052,48,129,238,102.0,3.6,4.0,268.0,3,1.86167137607581
31,6bba_d5eae175,10000049,move,9,10000049,53,31,78,100.0,3.5,1.7666666666666666,4.0,268.0,3,11000053,53,31,80,102.0,3.6,4.0,268.0,3,0.8125
32,6bba_d5eae175,11000050,move,10,11000050,38,186,127,100.0,3.5,1.2666666666666666,4.0,268.0,3,12000054,38,184,123,102.0,3.6,4.0,268.0,3,1.8168052317185792
33,6bba_d5eae175,11000051,move,10,11000051,45,126,113,100.0,3.5,1.5,4.0,268.0,3,12000055,44,128,112,102.0,3.6,4.0,268.0,3,1.86167137607581
34,6bba_d5eae175,11000052,move,10,11000052,48,129,238,100.0,3.5,1.6,4.0,268.0,3,12000056,48,128,236,102.0,3.6,4.0,268.0,3,0.9084026158592896
35,6bba_d5eae175,11000053,move,10,11000053,53,31,80,100.0,3.5,1.7666666666666666,4.0,268.0,3,12000057,53,32,81,102.0,3.6,4.0,268.0,3,0.5745242597140698
36,6bba_d5eae175,12000054,move,11,12000054,38,184,123,100.0,3.5,1.2666666666666666,4.0,268.0,3,13000058,37,183,121,102.0,3.6,4.0,268.0,3,1.86167137607581
37,6bba_d5eae175,12000055,move,11,12000055,44,128,112,100.0,3.5,1.4666666666666666,4.0,268.0,3,13000059,44,129,112,102.0,3.6,4.0,268.0,3,0.40625
38,6bba_d5eae175,12000056,move,11,12000056,48,128,236,100.0,3.5,1.6,4.0,268.0,3,13000060,48,129,233,102.0,3.6,4.0,268.0,3,1.284675299443404
39,6bba_d5eae175,12000057,move,11,12000057,53,32,81,100.0,3.5,1.7666666666666666,4.0,268.0,3,13000061,52,31,80,102.0,3.6,4.0,268.0,3,1.7235727791422095
40,6bba_d5eae175,13000058,move,12,13000058,37,183,121,100.0,3.5,1.2333333333333334,4.0,268.0,3,14000062,37,183,121,102.0,3.6,4.0,268.0,3,0.0
41,6bba_d5eae175,13000059,move,12,13000059,44,129,112,100.0,3.5,1.4666666666666666,4.0,268.0,3,14000063,44,129,112,102.0,3.6,4.0,268.0,3,0.0
42,6bba_d5eae175,13000060,move,12,13000060,48,129,233,100.0,3.5,1.6,4.0,268.0,3,14000064,48,129,233,102.0,3.6,4.0,268.0,3,0.0
43,6bba_d5eae175,13000061,move,12,13000061,52,31,80,100.0,3.5,1.7333333333333334,4.0,268.0,3,14000065,52,31,80,102.0,3.6,4.0,268.0,3,0.0
44,6bba_d5eae175,14000062,move,13,14000062,37,183,121,100.0,3.5,1.2333333333333334,4.0,268.0,3,15000066,36,180,112,102.0,3.6,4.0,268.0,3,4.182599744775969
45,6bba_d5eae175,14000063,move,13,14000063,44,129,112,100.0,3.5,1.4666666666666666,4.0,268.0,3,15000067,43,126,105,102.0,3.6,4.0,268.0,3,3.494694639736067
46,6bba_d5eae175,14000064,move,13,14000064,48,129,233,100.0,3.5,1.6,4.0,268.0,3,15000068,47,128,229,102.0,3.6,4.0,268.0,3,2.333728575156074
47,6bba_d5eae175,14000065,move,13,14000065,52,31,80,100.0,3.5,1.7333333333333334,4.0,268.0,3,15000069,52,26,82,102.0,3.6,4.0,268.0,3,2.1877232028983924
48,6bba_d5eae175,15000066,move,14,15000066,36,180,112,100.0,3.5,1.2,4.0,268.0,3,16000070,35,180,106,102.0,3.6,4.0,268.0,3,2.9295104113144914
49,6bba_d5eae175,15000067,move,14,15000067,43,126,105,100.0,3.5,1.4333333333333333,4.0,268.0,3,16000071,43,125,104,102.0,3.6,4.0,268.0,3,0.5745242597140698
50,6bba_d5eae175,15000068,move,14,15000068,47,128,229,100.0,3.5,1.5666666666666667,4.0,268.0,3,16000072,47,125,227,102.0,3.6,4.0,268.0,3,1.4647552056572457
51,6bba_d5eae175,15000069,move,14,15000069,52,26,82,100.0,3.5,1.7333333333333334,4.0,268.0,3,16000073,52,23,82,102.0,3.6,4.0,268.0,3,1.21875
52,6bba_d5eae175,16000070,move,15,16000070,35,180,106,100.0,3.5,1.1666666666666667,4.0,268.0,3,17000074,34,179,106,102.0,3.6,4.0,268.0,3,1.6750116604071745
53,6bba_d5eae175,16000071,move,15,16000071,43,125,104,100.0,3.5,1.4333333333333333,4.0,268.0,3,17000075,42,125,107,102.0,3.6,4.0,268.0,3,2.03125
54,6bba_d5eae175,16000072,move,15,16000072,47,125,227,100.0,3.5,1.5666666666666667,4.0,268.0,3,17000076,46,121,225,102.0,3.6,4.0,268.0,3,2.4375
55,6bba_d5eae175,16000073,move,15,16000073,52,23,82,100.0,3.5,1.7333333333333334,4.0,268.0,3,17000077,51,21,84,102.0,3.6,4.0,268.0,3,1.9902104160113323
56,6bba_d5eae175,17000074,move,16,17000074,34,179,106,100.0,3.5,1.1333333333333333,4.0,268.0,3,18000078,34,179,106,102.0,3.6,4.0,268.0,3,0.0
57,6bba_d5eae175,17000075,move,16,17000075,42,125,107,100.0,3.5,1.4,4.0,268.0,3,18000079,42,125,107,102.0,3.6,4.0,268.0,3,0.0
58,6bba_d5eae175,17000076,move,16,17000076,46,121,225,100.0,3.5,1.5333333333333334,4.0,268.0,3,18000080,46,121,225,102.0,3.6,4.0,268.0,3,0.0
59,6bba_d5eae175,17000077,move,16,17000077,51,21,84,100.0,3.5,1.7,4.0,268.0,3,18000081,51,21,84,102.0,3.6,4.0,268.0,3,0.0
60,6bba_d5eae175,18000078,move,17,18000078,34,179,106,100.0,3.5,1.1333333333333333,4.0,268.0,3,19000082,33,178,94,102.0,3.6,4.0,268.0,3,5.154734625807618
61,6bba_d5eae175,18000079,move,17,18000079,42,125,107,100.0,3.5,1.4,4.0,268.0,3,19000083,40,123,96,102.0,3.6,4.0,268.0,3,5.58501412822743
62,6bba_d5eae175,18000080,move,17,18000080,46,121,225,100.0,3.5,1.5333333333333334,4.0,268.0,3,19000084,45,119,224,102.0,3.6,4.0,268.0,3,1.86167137607581
63,6bba_d5eae175,18000081,move,17,18000081,51,21,84,100.0,3.5,1.7,4.0,268.0,3,19000085,50,20,87,102.0,3.6,4.0,268.0,3,2.0714766773970688
64,6bba_d5eae175,19000082,move,18,19000082,33,178,94,100.0,3.5,1.1,4.0,268.0,3,20000086,33,178,95,102.0,3.6,4.0,268.0,3,0.40625
65,6bba_d5eae175,19000083,move,18,19000083,40,123,96,100.0,3.5,1.3333333333333333,4.0,268.0,3,20000087,40,124,96,102.0,3.6,4.0,268.0,3,0.40625
66,6bba_d5eae175,19000084,move,18,19000084,45,119,224,100.0,3.5,1.5,4.0,268.0,3,20000088,45,121,223,102.0,3.6,4.0,268.0,3,0.9084026158592896
67,6bba_d5eae175,19000085,move,18,19000085,50,20,87,100.0,3.5,1.6666666666666667,4.0,268.0,3,20000089,50,19,87,102.0,3.6,4.0,268.0,3,0.40625
68,6bba_d5eae175,20000086,move,19,20000086,33,178,95,100.0,3.5,1.1,4.0,268.0,3,21000090,33,178,95,102.0,3.6,4.0,268.0,3,0.0
