dataset,t,bg_median,bg_noise,snr_proxy,fg_ratio,p01,p995,detected_nodes
6bba_b693381b,66,49.0,30.39,17.2738,0.0823,21.0,574.0,65
6bba_b693381b,67,48.0,17.79,24.7879,0.0714,24.0,489.0,112
6bba_b693381b,68,47.0,28.91,19.4394,0.0925,21.0,609.0,66
6bba_b693381b,69,49.0,30.39,18.0634,0.0867,21.0,598.0,64
6bba_b693381b,70,49.0,30.39,18.0634,0.0867,21.0,598.0,63
6bba_b693381b,71,49.0,31.88,19.3879,0.0897,21.0,667.0,72
6bba_b693381b,72,48.0,31.88,18.9801,0.0905,21.0,653.0,73
6bba_b693381b,73,48.0,31.88,18.6527,0.0888,21.0,642.57,67
6bba_b693381b,74,49.0,31.13,18.8539,0.0917,21.0,636.0,72
6bba_b693381b,75,49.0,31.13,18.6933,0.0901,21.0,631.0,72
6bba_b693381b,76,48.0,31.88,18.8232,0.0884,21.0,648.0,67
6bba_b693381b,77,48.0,30.39,19.6757,0.0928,21.0,646.0,67
6bba_b693381b,78,48.0,30.39,19.6757,0.0928,21.0,646.0,67
6bba_b693381b,79,49.0,32.62,18.0275,0.0873,21.0,637.0,72
6bba_b693381b,80,49.0,32.62,18.3954,0.0866,21.0,649.0,68
6bba_b693381b,81,48.0,30.39,19.5769,0.0895,21.0,643.0,75
6bba_b693381b,82,48.0,30.39,19.5769,0.0895,21.0,643.0,73
6bba_b693381b,83,48.0,31.13,19.5284,0.0901,21.0,656.0,76
6bba_b693381b,84,49.0,31.88,19.3879,0.0911,21.0,667.0,70
6bba_b693381b,85,48.0,30.39,20.2021,0.0914,21.0,662.0,70
6bba_b693381b,86,47.0,28.91,20.8772,0.0936,21.0,650.57,69
6bba_b693381b,87,47.0,28.91,20.8772,0.0936,21.0,650.57,65
6bba_b693381b,88,46.0,29.65,21.0107,0.0934,21.0,669.0,66
6bba_b693381b,89,46.0,30.39,21.0761,0.0917,21.0,686.57,68
6bba_b693381b,90,46.0,30.39,20.2865,0.0901,21.0,662.57,70
6bba_b693381b,91,46.0,29.65,20.1675,0.0911,21.0,644.0,70
6bba_b693381b,92,45.0,29.65,20.0326,0.0942,21.0,639.0,73
6bba_b693381b,93,46.0,30.39,19.906,0.0917,21.0,651.0,70
6bba_b693381b,94,46.0,30.39,19.906,0.0917,21.0,651.0,71
6bba_b693381b,95,46.0,30.39,19.8402,0.0948,21.0,649.0,73
6bba_b693381b,96,45.0,30.39,19.6757,0.0928,21.0,643.0,68
6bba_b693381b,97,45.0,30.39,20.6298,0.0924,21.0,672.0,66
6bba_b693381b,98,45.0,30.39,20.9588,0.0942,21.0,682.0,68
6bba_b693381b,99,44.0,29.65,21.1793,0.095,20.0,672.0,71
6bba_bb9f20c3,0,156.0,152.71,5.4942,0.0378,36.0,995.0,250
6bba_bb9f20c3,1,156.0,152.71,5.4942,0.0378,36.0,995.0,250
6bba_bb9f20c3,2,156.0,152.71,5.4942,0.0378,36.0,995.0,250
6bba_bb9f20c3,3,157.0,81.54,8.4496,0.0458,47.0,846.0,229
6bba_bb9f20c3,4,162.0,177.91,5.1487,0.0342,35.0,1078.0,285
6bba_bb9f20c3,5,162.0,180.13,5.0629,0.0332,35.0,1074.0,289
6bba_bb9f20c3,6,162.0,180.13,5.0629,0.0332,35.0,1074.0,288
6bba_bb9f20c3,7,165.0,180.87,5.009,0.0323,35.0,1071.0,301
6bba_bb9f20c3,8,165.0,182.36,5.0505,0.0328,35.0,1086.0,293
6bba_bb9f20c3,9,165.0,185.32,4.9535,0.0321,35.0,1083.0,290
6bba_bb9f20c3,10,163.0,184.58,4.8651,0.0313,35.0,1061.0,295
6bba_bb9f20c3,11,166.0,185.32,4.9104,0.0312,35.0,1076.0,293
6bba_bb9f20c3,12,165.0,186.06,4.8371,0.031,36.0,1065.0,297
6bba_bb9f20c3,13,163.0,185.32,4.8078,0.0322,35.0,1054.0,302
6bba_bb9f20c3,14,163.0,185.32,4.8078,0.0322,35.0,1054.0,307
6bba_bb9f20c3,15,164.0,186.06,4.9123,0.0314,35.0,1078.0,301
6bba_bb9f20c3,16,165.0,185.32,4.878,0.0321,35.0,1069.0,297
6bba_bb9f20c3,17,163.0,185.32,4.8888,0.0328,35.0,1069.0,297
6bba_bb9f20c3,18,163.0,185.32,4.8888,0.0328,35.0,1069.0,294
6bba_bb9f20c3,19,161.0,186.81,4.9463,0.0334,35.0,1085.0,301
6bba_bb9f20c3,20,164.0,189.77,4.8216,0.0311,35.0,1079.0,294
6bba_bb9f20c3,21,163.0,189.03,4.7718,0.0307,35.0,1065.0,292
6bba_bb9f20c3,22,160.0,187.55,4.7988,0.0328,35.0,1060.0,282
6bba_bb9f20c3,23,160.0,187.55,4.7988,0.0328,35.0,1060.0,281
6bba_bb9f20c3,24,161.0,189.77,4.6108,0.0295,35.0,1036.0,294
6bba_bb9f20c3,25,161.0,188.29,4.764,0.0308,35.0,1058.0,299
6bba_bb9f20c3,26,160.0,188.29,4.6312,0.0293,35.0,1032.0,298
6bba_bb9f20c3,27,158.0,184.58,4.6971,0.0296,35.0,1025.0,297
6bba_bb9f20c3,28,158.0,184.58,4.6484,0.0281,35.0,1016.0,307
6bba_bb9f20c3,29,159.0,184.58,4.6159,0.0274,35.0,1011.0,300
6bba_bb9f20c3,30,159.0,184.58,4.6159,0.0274,35.0,1011.0,300
6bba_bb9f20c3,31,151.0,180.13,4.6854,0.0294,34.0,995.0,296
6bba_bb9f20c3,32,150.0,177.17,4.6961,0.0291,34.0,982.0,288
6bba_bb9f20c3,33,149.0,174.94,4.8187,0.0319,34.0,992.0,291
6bba_bb9f20c3,34,150.0,176.43,4.7952,0.0315,35.0,996.0,292
6bba_bb9f20c3,35,148.0,173.46,4.8944,0.0331,34.0,997.0,287
6bba_bb9f20c3,36,149.0,176.43,4.8405,0.0323,34.0,1003.0,284
6bba_bb9f20c3,37,144.0,171.98,4.9076,0.0338,34.0,988.0,282
6bba_bb9f20c3,38,141.0,171.24,5.0047,0.0337,34.0,998.0,277
6bba_bb9f20c3,39,143.0,171.98,5.033,0.0343,34.0,1008.57,275
6bba_bb9f20c3,40,143.0,170.5,5.0382,0.0352,34.0,1002.0,271
6bba_bb9f20c3,41,140.0,169.76,5.0367,0.0363,34.0,995.0,271
6bba_bb9f20c3,42,139.0,167.53,5.0498,0.0359,34.0,985.0,273
6bba_bb9f20c3,43,134.0,163.83,5.2922,0.0392,34.0,1001.0,270
6bba_bb9f20c3,44,131.0,161.6,5.2846,0.0396,34.0,985.0,260
6bba_bb9f20c3,45,128.0,159.38,5.3521,0.0398,34.0,981.0,260
6bba_bb9f20c3,46,130.0,161.6,5.3465,0.0393,34.0,994.0,267
6bba_bb9f20c3,47,129.0,160.86,5.3711,0.0389,34.0,993.0,262
6bba_bb9f20c3,48,127.0,160.12,5.3335,0.0383,34.0,981.0,260
6bba_bb9f20c3,49,128.0,158.64,5.3456,0.0375,34.0,976.0,264
6bba_bb9f20c3,50,127.0,159.38,5.4462,0.039,34.0,995.0,265
6bba_bb9f20c3,51,120.0,152.71,5.5466,0.0421,34.0,967.0,270
6bba_bb9f20c3,52,119.0,153.45,5.7153,0.0428,34.0,996.0,257
6bba_bb9f20c3,53,118.0,152.71,5.6514,0.0423,34.0,981.0,265
6bba_bb9f20c3,54,116.0,150.48,5.8412,0.0445,34.0,995.0,252
6bba_bb9f20c3,55,113.0,147.52,5.8637,0.0456,33.0,978.0,255
6bba_bb9f20c3,56,114.0,148.26,5.8681,0.0448,33.0,984.0,256
6bba_bb9f20c3,57,114.0,146.78,5.8661,0.045,34.0,975.0,255
6bba_bb9f20c3,58,112.0,146.78,5.9683,0.045,34.0,988.0,256
6bba_bb9f20c3,59,112.0,145.29,5.923,0.0462,34.0,972.57,245
6bba_bb9f20c3,60,111.0,142.33,6.1478,0.0477,34.0,986.0,253
6bba_bb9f20c3,61,110.0,140.85,6.2267,0.0494,34.0,987.0,247
6bba_bb9f20c3,62,110.0,138.62,6.2112,0.0482,34.0,971.0,245
6bba_bb9f20c3,63,107.0,135.66,6.3027,0.0508,34.0,962.0,241
6bba_bb9f20c3,64,108.0,136.4,6.2978,0.05,34.0,967.0,239
6bba_bb9f20c3,65,106.0,132.69,6.5189,0.0521,34.0,971.0,234
6bba_bb9f20c3,66,108.0,132.69,6.4737,0.0503,34.0,967.0,227
6bba_bb9f20c3,67,108.0,132.69,6.4737,0.0503,34.0,967.0,229
6bba_bb9f20c3,68,109.0,128.24,6.5968,0.0512,35.0,955.0,229
6bba_bb9f20c3,69,107.0,127.5,6.6901,0.0538,35.0,960.0,221
6bba_bb9f20c3,70,105.0,126.02,6.745,0.0542,34.0,955.0,215
6bba_bb9f20c3,71,94.0,124.54,6.4318,0.0502,34.0,895.0,218
6bba_bb9f20c3,72,103.0,124.54,6.6968,0.0548,34.0,937.0,219
6bba_bb9f20c3,73,103.0,123.8,6.7046,0.053,35.0,933.0,220
6bba_bb9f20c3,74,104.0,125.28,6.5854,0.0527,35.0,929.0,224
6bba_bb9f20c3,75,104.0,125.28,6.5854,0.0527,35.0,929.0,221
6bba_bb9f20c3,76,104.0,123.8,6.7127,0.0548,35.0,935.0,222
6bba_bb9f20c3,77,105.0,124.54,6.7209,0.0556,35.0,942.0,215
6bba_bb9f20c3,78,105.0,123.05,6.7856,0.0558,35.0,940.0,212
6bba_bb9f20c3,79,96.0,114.9,7.0757,0.0618,34.0,909.0,198
6bba_bb9f20c3,80,103.0,121.57,6.9013,0.0555,35.0,942.0,214
6bba_bb9f20c3,81,101.0,118.61,7.0401,0.058,35.0,936.0,201
6bba_bb9f20c3,82,103.0,118.61,7.0907,0.0579,35.0,944.0,205
6bba_bb9f20c3,83,104.0,119.35,7.0885,0.0569,35.0,950.0,203
6bba_bb9f20c3,84,103.0,119.35,7.0215,0.0554,35.0,941.0,207
6bba_bb9f20c3,85,105.0,119.35,7.122,0.0569,35.0,955.0,203
6bba_bb9f20c3,86,105.0,120.09,7.0614,0.0553,36.0,953.0,197
6bba_bb9f20c3,87,104.0,120.09,6.9948,0.0554,35.0,944.0,203
6bba_bb9f20c3,88,105.0,120.09,6.9199,0.0537,36.0,936.0,200
6bba_bb9f20c3,89,104.0,119.35,6.988,0.0546,35.0,938.0,193
6bba_bb9f20c3,90,104.0,119.35,6.988,0.0546,35.0,938.0,194
6bba_bb9f20c3,91,104.0,116.38,7.1574,0.0585,36.0,937.0,195
6bba_bb9f20c3,92,102.0,118.61,6.7872,0.0557,36.0,907.0,196
6bba_bb9f20c3,93,102.0,117.12,7.0865,0.0587,36.0,932.0,194
6bba_bb9f20c3,94,103.0,116.38,7.0285,0.0568,36.0,921.0,187
6bba_bb9f20c3,95,102.0,117.12,7.1292,0.0571,36.0,937.0,192
6bba_bb9f20c3,96,102.0,116.38,6.9856,0.0542,36.0,915.0,191
6bba_bb9f20c3,97,102.0,114.9,7.0458,0.0553,36.0,911.57,186
6bba_bb9f20c3,98,103.0,115.64,7.039,0.0567,36.0,917.0,183
6bba_bb9f20c3,99,101.0,114.9,7.0235,0.0551,36.0,908.0,187
6bba_bbb708ca,0,33.0,25.2,14.6406,0.1316,13.0,402.0,106
6bba_bbb708ca,1,33.0,24.46,15.1251,0.1301,13.0,403.0,112
6bba_bbb708ca,2,33.0,25.2,14.2835,0.1238,12.0,393.0,105
6bba_bbb708ca,3,33.0,24.46,14.6755,0.1238,12.0,392.0,101
6bba_bbb708ca,4,33.0,23.72,14.839,0.1214,12.0,385.0,92
6bba_bbb708ca,5,32.0,23.72,14.8811,0.1245,12.0,385.0,103
6bba_bbb708ca,6,32.0,24.46,14.2258,0.1249,12.0,380.0,108
6bba_bbb708ca,7,32.0,24.46,13.9397,0.1231,11.0,373.0,108
6bba_bbb708ca,8,32.0,23.72,14.1223,0.1253,11.0,367.0,101
6bba_bbb708ca,9,32.0,23.72,14.1223,0.1253,11.0,367.0,103
6bba_bbb708ca,10,32.0,23.72,14.1223,0.1248,11.0,367.0,99
6bba_bbb708ca,11,32.0,23.72,14.1223,0.1248,11.0,367.0,102
6bba_bbb708ca,12,33.0,25.2,13.49,0.1207,11.0,373.0,103
6bba_bbb708ca,13,33.0,25.2,13.6487,0.1189,11.0,377.0,102
6bba_bbb708ca,14,34.0,24.46,15.2069,0.1157,11.0,406.0,86
6bba_bbb708ca,15,34.0,24.46,15.0025,0.1135,11.0,401.0,82
6bba_bbb708ca,16,33.0,25.2,14.0851,0.1133,10.0,388.0,94
6bba_bbb708ca,17,34.0,25.95,13.4129,0.1098,10.0,382.0,101
6bba_bbb708ca,18,34.0,25.95,13.4129,0.1098,10.0,382.0,100
6bba_bbb708ca,19,33.0,24.46,15.1251,0.1096,10.0,403.0,83
6bba_bbb708ca,20,33.0,24.46,14.839,0.1115,10.0,396.0,81
6bba_bbb708ca,21,33.0,24.46,14.3484,0.1111,10.0,384.0,94
6bba_bbb708ca,22,33.0,25.2,13.5693,0.1128,10.0,375.0,101
6bba_bbb708ca,23,33.0,25.2,13.7677,0.1142,10.0,380.0,101
6bba_bbb708ca,24,33.0,25.2,13.7677,0.1133,9.0,380.0,98
6bba_bbb708ca,25,32.0,24.46,14.0214,0.1175,9.0,375.0,108
6bba_bbb708ca,26,32.0,23.72,15.453,0.1139,9.0,398.57,80
6bba_bbb708ca,27,33.0,24.46,15.166,0.1102,9.0,404.0,81
6bba_bbb708ca,28,33.0,24.46,14.7981,0.1115,9.0,395.0,85
6bba_bbb708ca,29,33.0,24.46,15.0843,0.1126,10.0,402.0,85
6bba_bbb708ca,30,33.0,25.2,14.1645,0.1136,10.0,390.0,91
6bba_bbb708ca,31,33.0,25.2,14.1645,0.1136,10.0,390.0,92
6bba_bbb708ca,32,32.0,25.2,14.3232,0.1142,9.0,393.0,96
6bba_bbb708ca,33,33.0,25.95,14.0681,0.1118,9.0,398.0,85
6bba_bbb708ca,34,33.0,25.2,14.6406,0.1121,9.0,402.0,75
6bba_bbb708ca,35,33.0,25.95,14.5307,0.1086,9.0,410.0,77
6bba_bbb708ca,36,33.0,25.95,14.5307,0.1086,9.0,410.0,75
6bba_bbb708ca,37,33.0,28.17,12.8865,0.1118,9.0,396.0,98
6bba_bbb708ca,38,34.0,28.17,12.78,0.1139,9.0,394.0,105
6bba_bbb708ca,39,34.0,28.17,13.1705,0.1167,10.0,405.0,111
6bba_bbb708ca,40,34.0,28.91,13.0403,0.1115,9.0,411.0,99
6bba_bbb708ca,41,34.0,28.91,13.1095,0.1133,9.0,413.0,98
6bba_bbb708ca,42,34.0,28.91,13.2479,0.1153,9.0,417.0,90
6bba_bbb708ca,43,34.0,30.39,12.2726,0.1075,9.0,407.0,97
6bba_bbb708ca,44,34.0,29.65,12.902,0.1096,9.0,416.57,94
6bba_bbb708ca,45,34.0,29.65,12.9167,0.1091,9.0,417.0,89
6bba_bbb708ca,46,34.0,29.65,13.2539,0.107,9.0,427.0,90
6bba_bbb708ca,47,34.0,30.39,12.7003,0.1075,8.0,420.0,109
6bba_bbb708ca,48,34.0,29.65,12.9504,0.1119,8.0,418.0,111
6bba_bbb708ca,49,33.0,29.65,12.8829,0.1115,8.0,415.0,102
6bba_bbb708ca,50,34.0,28.17,14.981,0.1105,8.0,456.0,87
6bba_bbb708ca,51,34.0,28.91,14.5969,0.1103,8.0,456.0,82
6bba_bbb708ca,52,33.0,28.91,14.251,0.1093,8.0,445.0,81
6bba_bbb708ca,53,33.0,28.91,14.5623,0.1097,8.0,454.0,95
6bba_bbb708ca,54,33.0,29.65,14.4006,0.1083,8.0,460.0,91
6bba_bbb708ca,55,33.0,30.39,13.6731,0.1072,7.0,448.57,87
6bba_bbb708ca,56,33.0,28.91,14.9082,0.109,7.0,464.0,82
6bba_bbb708ca,57,33.0,27.43,16.6984,0.113,8.0,491.0,64
6bba_bbb708ca,58,33.0,27.43,16.7349,0.1103,8.0,492.0,67
6bba_bbb708ca,59,33.0,28.17,15.3005,0.1128,8.0,464.0,95
6bba_bbb708ca,60,33.0,28.17,15.3005,0.1128,8.0,464.0,88
6bba_bbb708ca,61,33.0,28.17,15.3005,0.1128,8.0,464.0,88
6bba_bbb708ca,62,33.0,28.17,15.3005,0.1128,8.0,464.0,88
6bba_bbb708ca,63,37.0,37.06,10.846,0.091,8.0,439.0,124
6bba_bbb708ca,64,33.0,25.95,17.6526,0.1149,8.0,491.0,64
6bba_bbb708ca,65,33.0,25.95,16.4963,0.1147,8.0,461.0,79
6bba_bbb708ca,66,33.0,25.95,16.4963,0.1147,8.0,461.0,81
6bba_bbb708ca,67,33.0,25.2,17.4973,0.1147,8.0,474.0,71
6bba_bbb708ca,68,33.0,25.2,16.9815,0.1155,8.0,461.0,69
6bba_bbb708ca,69,33.0,25.2,16.7038,0.115,8.0,454.0,71
6bba_bbb708ca,70,34.0,25.2,17.5767,0.1128,8.0,477.0,69
6bba_bbb708ca,71,34.0,25.2,18.0528,0.1129,8.0,489.0,65
6bba_bbb708ca,72,34.0,25.2,18.5289,0.1121,8.0,501.0,68
6bba_bbb708ca,73,34.0,25.2,18.9257,0.1106,9.0,511.0,64
6bba_bbb708ca,74,34.0,25.2,18.9257,0.1106,9.0,511.0,64
6bba_bbb708ca,75,35.0,25.95,17.961,0.1128,9.0,501.0,81
6bba_bbb708ca,76,35.0,25.95,17.8839,0.1138,8.0,499.0,81
6bba_bbb708ca,77,34.0,25.95,18.0766,0.1157,8.0,503.0,75
6bba_bbb708ca,78,34.0,25.95,18.0766,0.1157,8.0,503.0,73
6bba_bbb708ca,79,35.0,26.69,17.7618,0.1163,8.0,509.0,80
6bba_bbb708ca,80,36.0,26.69,17.7993,0.1161,8.0,511.0,81
6bba_bbb708ca,81,35.0,26.69,17.537,0.118,8.0,503.0,82
6bba_bbb708ca,82,35.0,26.69,17.3496,0.1184,8.0,498.0,89
6bba_bbb708ca,83,35.0,26.69,17.3496,0.1184,8.0,498.0,87
6bba_bbb708ca,84,36.0,26.69,18.2115,0.1171,8.0,522.0,77
6bba_bbb708ca,85,36.0,26.69,18.3614,0.1169,8.0,526.0,70
6bba_bbb708ca,86,36.0,26.69,18.3826,0.1165,8.0,526.57,77
6bba_bbb708ca,87,36.0,26.69,18.0991,0.119,8.0,519.0,73
6bba_bbb708ca,88,36.0,26.69,18.3614,0.1216,8.0,526.0,75
6bba_bbb708ca,89,36.0,26.69,17.3871,0.119,8.0,500.0,82
6bba_bbb708ca,90,36.0,26.69,17.3871,0.119,8.0,500.0,81
6bba_bbb708ca,91,36.0,26.69,17.3871,0.1204,8.0,500.0,81
6bba_bbb708ca,92,36.0,26.69,17.7618,0.119,9.0,510.0,87
6bba_bbb708ca,93,37.0,25.95,18.6547,0.121,9.0,521.0,90
6bba_bbb708ca,94,37.0,25.95,18.1537,0.1208,9.0,508.0,83
6bba_bbb708ca,95,36.0,26.69,17.6869,0.119,8.0,508.0,91
6bba_bbb708ca,96,37.0,25.95,18.6933,0.1224,9.0,522.0,95
6bba_bbb708ca,97,36.0,25.95,18.3464,0.1226,9.0,512.0,85
6bba_bbb708ca,98,37.0,25.95,18.5391,0.1197,9.0,518.0,82
6bba_bbb708ca,99,37.0,25.2,18.8066,0.1205,9.0,511.0,80
6bba_c27cba08,0,39.0,50.41,9.1454,0.0786,3.0,500.0,76
6bba_c27cba08,1,39.0,50.41,9.0264,0.0771,3.0,494.0,74
6bba_c27cba08,2,39.0,50.41,9.1256,0.0771,3.0,499.0,73
6bba_c27cba08,3,38.0,48.18,9.5675,0.0771,3.0,499.0,75
6bba_c27cba08,4,38.0,48.93,9.4226,0.0757,3.0,499.0,68
6bba_c27cba08,5,38.0,48.93,9.2182,0.0741,3.0,489.0,68
6bba_c27cba08,6,37.0,48.93,9.2386,0.0746,3.0,489.0,69
6bba_c27cba08,7,37.0,48.18,9.194,0.0724,3.0,480.0,74
6bba_c27cba08,8,37.0,48.18,9.0487,0.0713,3.0,473.0,71
6bba_c27cba08,9,37.0,46.7,9.3573,0.0713,3.0,474.0,69
6bba_c27cba08,10,37.0,46.7,9.3359,0.0683,3.0,473.0,68
6bba_c27cba08,11,37.0,46.7,9.3145,0.0669,3.0,472.0,64
6bba_c27cba08,12,36.0,45.96,9.3995,0.0653,3.0,468.0,65
6bba_c27cba08,13,36.0,45.96,9.3777,0.0647,3.0,467.0,66
6bba_c27cba08,14,37.0,45.96,9.443,0.0637,3.0,471.0,64
6bba_c27cba08,15,37.0,45.22,9.6199,0.064,3.0,472.0,62
6bba_c27cba08,16,37.0,45.22,9.4872,0.0638,3.0,466.0,67
6bba_c27cba08,17,37.0,45.96,9.1384,0.0623,3.0,457.0,72
6bba_c27cba08,18,38.0,45.96,9.0296,0.0626,3.0,453.0,67
6bba_c27cba08,19,37.0,45.96,9.1601,0.0616,3.0,458.0,66
6bba_c27cba08,20,38.0,45.96,9.1819,0.0611,3.0,460.0,63
6bba_c27cba08,21,38.0,45.96,9.0949,0.062,3.0,456.0,66
6bba_c27cba08,22,38.0,45.96,8.9208,0.0606,3.0,448.0,68
6bba_c27cba08,23,38.0,45.96,8.9426,0.063,3.0,449.0,64
6bba_c27cba08,24,38.0,45.96,8.899,0.0635,3.0,447.0,61
6bba_c27cba08,25,38.0,44.48,9.2406,0.0657,3.0,449.0,63
6bba_c27cba08,26,38.0,44.48,9.2182,0.064,3.0,448.0,63
6bba_c27cba08,27,38.0,43.74,9.4201,0.0646,3.0,450.0,62
6bba_c27cba08,28,39.0,43.74,9.3515,0.0638,3.0,448.0,61
6bba_c27cba08,29,39.0,42.99,9.536,0.0651,3.0,449.0,65
6bba_c27cba08,30,39.0,42.25,9.5377,0.0663,3.0,442.0,63
6bba_c27cba08,31,39.0,42.25,9.6087,0.0653,3.0,445.0,63
6bba_c27cba08,32,39.0,41.51,9.4912,0.0665,3.0,433.0,67
6bba_c27cba08,33,39.0,41.51,9.5153,0.0665,3.0,434.0,66
6bba_c27cba08,34,38.0,40.77,9.3694,0.0679,3.0,420.0,69
6bba_c27cba08,35,38.0,40.77,9.443,0.0667,3.0,423.0,68
6bba_c27cba08,36,37.0,40.03,10.2674,0.0681,3.0,448.0,68
6bba_c27cba08,37,38.0,40.03,10.5422,0.0681,3.0,460.0,68
6bba_c27cba08,38,39.0,40.03,10.5172,0.0686,3.0,460.0,66
6bba_c27cba08,39,39.0,40.77,10.6203,0.0693,3.0,472.0,73
6bba_c27cba08,40,41.0,42.99,10.6292,0.0733,3.0,498.0,63
6bba_c27cba08,41,41.0,43.74,10.5077,0.0734,3.0,500.57,71
6bba_c27cba08,42,42.0,44.48,10.5447,0.0738,3.0,511.0,65
6bba_c27cba08,43,43.0,43.74,10.2433,0.0742,3.0,491.0,63
6bba_c27cba08,44,43.0,43.74,10.2661,0.0755,3.0,492.0,66
6bba_c27cba08,45,43.0,43.74,10.2661,0.0755,3.0,492.0,65
6bba_c27cba08,46,47.0,45.22,8.7353,0.0792,4.0,442.0,96
6bba_c27cba08,47,47.0,43.74,8.6199,0.0814,4.0,424.0,100
6bba_c27cba08,48,48.0,42.99,11.42,0.0833,4.0,539.0,70
6bba_c27cba08,49,48.0,42.25,11.5257,0.085,4.0,535.0,71
6bba_c27cba08,50,48.0,42.25,11.4547,0.0841,4.0,532.0,70
6bba_c27cba08,51,48.0,42.25,11.6203,0.084,4.0,539.0,74
6bba_c27cba08,52,48.0,42.25,11.4547,0.0846,4.0,532.0,74
6bba_c27cba08,53,48.0,42.25,11.0894,0.0862,4.0,516.57,71
6bba_c27cba08,54,48.0,42.25,11.2417,0.0876,4.0,523.0,75
6bba_c27cba08,55,49.0,42.99,10.6292,0.0904,4.0,506.0,78
6bba_c27cba08,56,51.0,44.48,10.0051,0.0934,5.0,496.0,83
6bba_c27cba08,57,51.0,43.74,11.4322,0.0948,5.0,551.0,81
6bba_c27cba08,58,51.0,43.74,11.5694,0.095,5.0,557.0,76
6bba_c27cba08,59,51.0,43.74,11.7294,0.094,5.0,564.0,75
6bba_c27cba08,60,51.0,43.74,11.5923,0.0942,5.0,558.0,79
6bba_c27cba08,61,51.0,43.74,11.5237,0.0964,5.0,555.0,82
6bba_c27cba08,62,52.0,43.74,11.295,0.0985,5.0,546.0,87
6bba_c27cba08,63,52.0,42.99,11.7689,0.0995,5.0,558.0,84
6bba_c27cba08,64,51.0,42.25,11.857,0.1013,5.0,552.0,86
6bba_c27cba08,65,51.0,41.51,11.7074,0.1029,5.0,537.0,87
6bba_c27cba08,66,51.0,40.77,12.2146,0.1038,6.0,549.0,81
6bba_c27cba08,67,51.0,40.77,12.3863,0.103,6.0,556.0,83
6bba_c27cba08,68,51.0,40.03,12.7156,0.1042,6.0,560.0,83
6bba_c27cba08,69,51.0,40.03,12.6156,0.1056,6.0,556.0,83
6bba_c27cba08,70,51.0,40.03,13.2652,0.1051,6.0,582.0,82
6bba_c27cba08,71,51.0,39.29,13.5409,0.1061,6.0,583.0,82
6bba_c27cba08,72,50.0,38.55,13.6975,0.107,6.0,578.0,81
6bba_c27cba08,73,50.0,38.55,13.6975,0.1083,6.0,578.0,75
6bba_c27cba08,74,50.0,38.55,13.7754,0.109,7.0,581.0,85
6bba_c27cba08,75,50.0,40.03,13.1403,0.1077,7.0,576.0,84
6bba_c27cba08,76,50.0,40.03,13.515,0.1093,7.0,591.0,80
6bba_c27cba08,77,50.0,40.77,13.2202,0.1103,7.0,589.0,83
6bba_c27cba08,78,51.0,40.77,13.3919,0.1102,7.0,597.0,82
6bba_c27cba08,79,51.0,40.77,13.4164,0.1114,7.0,598.0,93
6bba_c27cba08,80,52.0,41.51,13.8032,0.1115,7.0,625.0,86
6bba_c27cba08,81,52.0,42.99,13.49,0.1124,8.0,632.0,94
6bba_c27cba08,82,53.0,43.74,13.5129,0.1093,8.0,644.0,93
6bba_c27cba08,83,53.0,43.74,13.7644,0.111,8.0,655.0,93
6bba_c27cba08,84,53.0,43.74,13.7644,0.111,8.0,655.0,93
6bba_c27cba08,85,53.0,44.48,13.3551,0.1045,8.0,647.0,92
6bba_c27cba08,86,52.0,43.74,13.6043,0.1031,7.0,647.0,90
6bba_c27cba08,87,52.0,43.74,13.5129,0.1022,7.0,643.0,83
6bba_c27cba08,88,52.0,44.48,13.3101,0.0995,7.0,644.0,77
6bba_c27cba08,89,52.0,43.74,13.3071,0.0979,7.0,634.0,78
6bba_c27cba08,90,52.0,44.48,13.0628,0.0946,7.0,633.0,81
6bba_c27cba08,91,52.0,45.22,12.6496,0.0937,7.0,624.0,81
6bba_c27cba08,92,53.0,48.18,12.1735,0.0922,7.0,639.57,91
6bba_c27cba08,93,52.0,47.44,12.1621,0.0875,7.0,629.0,83
6bba_c27cba08,94,50.0,47.44,12.4572,0.0864,6.0,641.0,73
6bba_c27cba08,95,50.0,46.7,12.7406,0.0874,6.0,645.0,76
6bba_c27cba08,96,49.0,46.7,12.6335,0.0867,6.0,639.0,75
6bba_c27cba08,97,49.0,46.7,12.3551,0.0855,6.0,626.0,71
6bba_c27cba08,98,49.0,46.7,12.2052,0.0856,6.0,619.0,71
6bba_c27cba08,99,48.0,46.7,12.3551,0.0863,6.0,625.0,70
6bba_c328f2fd,0,238.0,292.07,3.5916,0.015,50.0,1287.0,354
6bba_c328f2fd,1,238.0,292.07,3.5916,0.015,50.0,1287.0,354
6bba_c328f2fd,2,243.0,294.29,3.6053,0.0152,52.0,1304.0,366
6bba_c328f2fd,3,243.0,294.29,3.6053,0.0152,52.0,1304.0,337
6bba_c328f2fd,4,253.0,305.41,3.5657,0.0137,55.0,1342.0,366
6bba_c328f2fd,5,254.0,304.67,3.6156,0.0148,55.0,1355.57,356
6bba_c328f2fd,6,256.0,306.89,3.6201,0.0149,57.0,1367.0,351
6bba_c328f2fd,7,255.0,306.15,3.6322,0.015,57.0,1367.0,348
