dataset,nodes,length,gt_count,group,mean_z,mean_step,total_disp,disp_ratio,raw_intensity,dog_response,local_contrast
44b6_0113de3b,"[15589, 15237, 14886, 16392, 16045, 17325, 17647, 17966, 19346, 20146, 18932, 18293, 16631, 19737, 17051, 18524, 20477]",17,0,Group C: Unannotated Cell Candidates,45.23529411764706,2.5750151611564074,17.61926435928867,0.42763915009888165,921.2352941176471,163.63925799201516,1.5631543814371964
44b6_0113de3b,"[15554, 16995, 17347, 18660, 14887, 18311, 19372, 15951, 19762, 19028, 17653, 15227, 16637, 17982, 16255]",15,0,Group C: Unannotated Cell Candidates,9.066666666666666,2.378840842521686,26.92613231718399,0.8084767096641965,1104.0,190.14228515625,1.6918071694512313
44b6_0113de3b,"[18304, 23177, 20750, 19727, 27291, 27675, 20381, 21796, 14888, 16297, 15544, 19385, 17978, 24251, 15935, 25794, 20035, 19014, 16967, 22476, 23888, 22869, 24661, 17627, 26848, 25057, 25443, 21096, 21480, 26474, 22124, 16624, 18673, 15218, 26100, 23542, 17279]",37,0,Group C: Unannotated Cell Candidates,54.027027027027025,1.9490939710989155,38.26952626601223,0.5453955849042083,1035.4594594594594,153.87486390809755,1.40665404286003
44b6_0113de3b,"[16662, 18331, 15267, 17961, 14890, 19753, 19374, 16305, 21941, 20791, 15942, 17350, 19018, 21589, 20439, 16991, 15592, 17645, 20082, 18678, 21241]",21,0,Group C: Unannotated Cell Candidates,58.523809523809526,1.7669972001957206,19.385405471965242,0.5485254007311772,946.1428571428571,148.81720842633928,1.3522447808648839
44b6_0113de3b,"[17248, 18785, 16578, 19104, 16932, 19424, 15563, 16236, 14892, 18284, 17935, 15231, 17597, 15903]",14,0,Group C: Unannotated Cell Candidates,57.92857142857143,1.5955217797334038,9.056733078903232,0.4366209210832279,1152.5714285714287,191.828364780971,1.9115423546397314
44b6_0113de3b,"[23168, 17921, 21121, 15241, 17292, 19725, 19345, 28306, 20766, 16927, 16288, 27559, 14893, 18993, 22834, 25009, 25393, 15927, 17598, 27967, 22209, 20418, 21826, 27205, 18635, 24653, 24271, 26839, 23518, 26464, 16610, 26084, 23913, 21482, 18283, 15597, 22516, 25720, 20091]",39,0,Group C: Unannotated Cell Candidates,47.76923076923077,1.8270140406627324,48.485218430466,0.69835720721537,1053.2051282051282,158.72696001101764,1.3385700036399
44b6_0113de3b,"[22022, 15879, 19592, 24073, 26249, 20623, 23695, 28049, 18578, 16534, 25885, 17185, 29474, 23031, 20262, 19240, 18217, 14894, 27700, 15672, 25530, 22333, 22725, 30533, 25160, 29130, 21707, 17872, 27346, 18899, 20949, 26965, 28409, 28759, 30168, 23387, 24795, 16861, 30943, 17508, 19950, 24436, 15222, 21367, 26617, 16123, 29821]",47,0,Group C: Unannotated Cell Candidates,29.4468085106383,2.822803357180653,115.77055871690781,0.8915718085911336,1747.2340425531916,309.42088285405583,1.4389862312657091
44b6_0113de3b,"[17761, 15588, 18821, 16104, 15819, 19180, 14895, 16497, 18450, 17427, 18101, 16762, 15068, 17118]",14,0,Group C: Unannotated Cell Candidates,4.714285714285714,2.96601768313331,27.87775000448386,0.7229851345763935,2147.0714285714284,367.1500462123326,1.427567493856192
44b6_0113de3b,"[22914, 20099, 19720, 24712, 28298, 21134, 16283, 25372, 18335, 17311, 23589, 28711, 20776, 17967, 14896, 19376, 15922, 22578, 23984, 27954, 23224, 19008, 15557, 26821, 20424, 16969, 25033, 27593, 26445, 26068, 22231, 21848, 25696, 17639, 15210, 24300, 21488, 16629, 27254, 18684]",40,0,Group C: Unannotated Cell Candidates,51.425,2.03869467573336,52.92643959130918,0.6656568748019084,924.425,132.22597045898436,1.3528498190723268
44b6_0113de3b,"[29954, 15876, 19332, 25988, 27783, 17928, 17291, 22412, 29197, 20368, 30996, 21793, 28833, 23464, 30633, 25258, 24875, 27054, 14897, 16950, 20023, 15546, 19003, 27453, 21054, 17606, 22089, 26697, 28491, 18252, 16591, 23120, 18643, 21460, 28115, 30294, 19675, 24541, 26333, 24165, 25573, 29542, 20712, 31466, 22768, 15221, 23798, 16251]",48,0,Group C: Unannotated Cell Candidates,37.541666666666664,2.7732388911799237,112.70783752971663,0.8647003711520977,1369.3541666666667,230.93551381429037,1.3606027724930378
44b6_0113de3b,"[16644, 15239, 18348, 16301, 16973, 18700, 19468, 15569, 14898, 18001, 19099, 15932, 17310, 17631]",14,0,Group C: Unannotated Cell Candidates,56.92857142857143,1.940176209145489,9.165417765301264,0.3633712138296328,970.7857142857143,150.72823660714286,1.337704029332162
44b6_0113de3b,"[16960, 16257, 15234, 17602, 17287, 14899, 15926, 16606, 15582]",9,0,Group C: Unannotated Cell Candidates,17.666666666666668,2.5960608175805353,17.473473198680335,0.8413050156288695,1296.5555555555557,224.18918185763889,1.4665982156946815
44b6_0113de3b,"[16129, 16772, 15784, 18538, 17101, 16430, 18125, 15378, 17426, 14903, 17784, 15098, 19004]",13,0,Group C: Unannotated Cell Candidates,6.0,2.314457518244795,23.951529831098473,0.8623571357132434,2024.5384615384614,303.92613337590143,1.418718568340533
44b6_0113de3b,"[15616, 19074, 17657, 16680, 18699, 19448, 17341, 17017, 18356, 18006, 14904, 15225, 16378, 15997]",14,0,Group C: Unannotated Cell Candidates,61.357142857142854,2.1395770346494434,11.668642875780371,0.4195014386697182,916.0714285714286,147.04286629813058,1.5239920406741654
44b6_0113de3b,"[18721, 16614, 17351, 15945, 19146, 16977, 15250, 17683, 18039, 14905, 18394, 16318, 15583]",13,0,Group C: Unannotated Cell Candidates,30.0,1.557184257307646,12.717636622030055,0.6805529494128991,1011.6153846153846,157.2698199932392,1.8882123204535028
44b6_0113de3b,"[17312, 17731, 15590, 15272, 15952, 16630, 14906, 16958, 16282]",9,0,Group C: Unannotated Cell Candidates,12.444444444444445,1.9913962805123842,9.056733078903232,0.5684557056661912,949.5555555555555,154.82656860351562,1.4044499337238747
44b6_0113de3b,"[15585, 18658, 15196, 19047, 15882, 17546, 18301, 17903, 16594, 17240, 16218, 14908, 16924]",13,0,Group C: Unannotated Cell Candidates,29.23076923076923,2.278626287230587,22.622690662529514,0.8273209560641239,1266.3076923076924,219.96063232421875,1.5083304210300525
44b6_0113de3b,"[15622, 17030, 19080, 20491, 22935, 17693, 21533, 18723, 16683, 15278, 20153, 21178, 22594, 14915, 18371, 17355, 16334, 19800, 22240, 19425, 20838, 18026, 15981, 23289, 21885]",25,0,Group C: Unannotated Cell Candidates,44.08,1.6769467171916819,21.5733668269466,0.5360146159080584,1130.64,125.2535791015625,1.171273417638649
44b6_0113de3b,"[23557, 15243, 17296, 19729, 23187, 22420, 20380, 21790, 15908, 19369, 22955, 17979, 16955, 14917, 15567, 20048, 17620, 21465, 19035, 18654, 18271, 22118, 21098, 16246, 16632, 20734]",26,0,Group C: Unannotated Cell Candidates,33.73076923076923,2.1514166577405103,39.43974092286231,0.7332658230592938,1156.7307692307693,190.3310805100661,1.3856724512155745
44b6_0113de3b,"[20128, 17953, 19395, 18629, 14918, 15527, 20550, 16235, 16941, 15215, 17616, 17298, 15861, 19797, 18298, 16571, 19037]",17,0,Group C: Unannotated Cell Candidates,35.11764705882353,1.492755705409059,20.07138140643289,0.8403309481065115,1114.2941176470588,194.7290990492877,1.760429731889612
44b6_0113de3b,"[15238, 16999, 14920, 15593, 16304, 17328, 16627, 15958]",8,0,Group C: Unannotated Cell Candidates,29.75,1.094622423698974,2.8726212985703494,0.3748515580515797,1246.375,168.1296157836914,0.8458069601859083
44b6_0113de3b,[14921],1,0,Group B: Static/Optical Noise (Yolk/Debris),18.0,0.0,0.0,0.0,1226.0,187.382080078125,1.3822857054310105
44b6_0113de3b,"[18720, 19841, 14922, 17003, 15276, 19082, 17678, 15600, 16657, 18034, 18358, 20184, 16313, 15963, 19420, 17374]",16,0,Group C: Unannotated Cell Candidates,30.75,2.3992687578679837,21.140619225793742,0.5874020783593705,840.3125,134.71641540527344,1.5988870082903472
44b6_0113de3b,"[16961, 16290, 16643, 14924, 15254, 15959, 17305, 15578]",8,0,Group C: Unannotated Cell Candidates,38.25,2.344645953856451,12.058167939720361,0.7346484305449714,908.875,158.64013671875,1.4681092696014775
44b6_0113de3b,[14925],1,0,Group B: Static/Optical Noise (Yolk/Debris),44.0,0.0,0.0,0.0,1058.0,179.48956298828125,1.471350377092261
44b6_0113de3b,"[17024, 15617, 18370, 16004, 18757, 19465, 15274, 14926, 18031, 19087, 17684, 19764, 16695, 16348, 20157, 17342]",16,0,Group C: Unannotated Cell Candidates,59.0,1.9236386933951224,11.948170950505354,0.41406794749904186,797.5625,135.06506156921387,1.6760786570878314
44b6_0113de3b,"[16032, 17698, 19461, 19813, 20137, 17322, 17035, 16333, 19118, 20526, 14928, 15281, 16688, 15637, 18773, 18010, 18396]",17,0,Group C: Unannotated Cell Candidates,44.1764705882353,2.363353531976601,25.292121426444243,0.6688444047790971,655.8823529411765,115.27258839326747,1.6489788290801572
44b6_0113de3b,"[16900, 24837, 17927, 28179, 21014, 27422, 26655, 18596, 30884, 24486, 20007, 22056, 23084, 21679, 24112, 15538, 25907, 27058, 16566, 17590, 20665, 28476, 19652, 15941, 30532, 29511, 26312, 31567, 14929, 22739, 21332, 23763, 30170, 27740, 19297, 18274, 15204, 17255, 25576, 28776, 29160, 23403, 29808, 31216, 22390, 25206, 16253, 20350, 18943]",49,0,Group C: Unannotated Cell Candidates,24.20408163265306,2.3876826655330246,86.18821382953124,0.7520145566515062,1367.3673469387754,225.02119912906568,1.238320210931486
44b6_0113de3b,"[21127, 18316, 22161, 23578, 15259, 17308, 20127, 16299, 23213, 23986, 21819, 16956, 19774, 19391, 17989, 20811, 15948, 22861, 14931, 24660, 18647, 25049, 20448, 19045, 16615, 17642, 24299, 22511, 21489, 15609]",30,0,Group C: Unannotated Cell Candidates,36.766666666666666,2.1697537811035046,45.93500205793508,0.7300092891945459,919.5333333333333,136.1292297363281,1.1496372707970655
44b6_0113de3b,"[15621, 15974, 20165, 19801, 16681, 17993, 19085, 17009, 18354, 16339, 14932, 17685, 18708, 17368, 15288, 19441, 20541]",17,0,Group C: Unannotated Cell Candidates,37.94117647058823,2.561686682657312,32.03198169895987,0.7814968263631146,747.8235294117648,109.16122975068934,1.4395318331981282
44b6_0113de3b,"[17056, 15938, 15591, 16621, 15248, 14933, 16311, 17406]",8,0,Group C: Unannotated Cell Candidates,15.625,1.756297153438311,10.5625,0.8590834656113872,971.375,152.8069076538086,1.794737702325032
44b6_0113de3b,"[15873, 19361, 15524, 19812, 16646, 17640, 15209, 20203, 18959, 17968, 20498, 17299, 16948, 14934, 16249, 18266, 18587, 20863]",18,0,Group C: Unannotated Cell Candidates,5.111111111111111,2.0677529662757674,23.841026220571965,0.6782112927330771,1033.111111111111,164.95001390245227,1.42687129066979
44b6_0113de3b,"[15337, 14935]",2,0,Group B: Static/Optical Noise (Yolk/Debris),63.0,0.40625,0.40625,0.9975445058317987,905.5,154.1439971923828,1.7853430227818547
44b6_0113de3b,"[16000, 16367, 15251, 15604, 14936]",5,0,Group C: Unannotated Cell Candidates,59.8,2.7694998049296022,6.953879874753374,0.6276631793941149,925.4,147.4833251953125,1.2883969897747256
44b6_0113de3b,"[15624, 14937, 15285]",3,0,Group C: Unannotated Cell Candidates,41.333333333333336,3.5313854437327943,7.001185725468223,0.9911399784910322,842.0,138.89473470052084,2.1208883072068843
44b6_0113de3b,"[16640, 23560, 20113, 26004, 21146, 26398, 18719, 22175, 17314, 19748, 18347, 15279, 16944, 23217, 25011, 20793, 16315, 21833, 24268, 24654, 18007, 19416, 14938, 22875, 15967, 15587, 25703, 20458, 17646, 26867, 23925, 22520, 25338, 19067, 21500]",35,0,Group C: Unannotated Cell Candidates,30.62857142857143,2.587516529207561,61.322223044036,0.6970290910990068,935.2,141.86783098493302,1.3506966932377356
44b6_0113de3b,"[15844, 15336, 16202, 16949, 15542, 14939, 16607]",7,0,Group C: Unannotated Cell Candidates,0.14285714285714285,2.093587135607618,6.214430032191206,0.4946800992425619,1184.857142857143,148.99474225725447,1.1727966993904408
44b6_0113de3b,"[15289, 15635, 14940]",3,0,Group C: Unannotated Cell Candidates,29.0,1.9441409545578239,3.8540258983302125,0.9909350847767546,1130.6666666666667,150.11075846354166,1.2026675093530743
44b6_0113de3b,"[17666, 15619, 19077, 22922, 22543, 18710, 16663, 21535, 18342, 20522, 17324, 15277, 22188, 16308, 21183, 20172, 21839, 19798, 15962, 14941, 18014, 20841, 19443, 17014]",24,0,Group C: Unannotated Cell Candidates,15.5,2.7116813886157023,43.133343848610906,0.691575608917378,828.5,119.29236094156902,1.2372090604003878
44b6_0113de3b,"[16738, 15273, 16050, 15638, 16408, 14942]",6,0,Group C: Unannotated Cell Candidates,60.333333333333336,1.2671133784251507,5.138701197773616,0.8109598281301683,643.1666666666666,96.98184712727864,2.22588835555618
44b6_0113de3b,"[19081, 15628, 17046, 18713, 20513, 17707, 22962, 15287, 21179, 18366, 16703, 20161, 22608, 19454, 16345, 17371, 14943, 18016, 19808, 21873, 15986, 21493, 22268, 20862]",24,0,Group C: Unannotated Cell Candidates,27.166666666666668,1.9392312344613587,26.5651469269417,0.5955867833219858,724.75,106.5905164082845,1.5704488604785094
44b6_0113de3b,"[14945, 16737, 17060, 15610, 15987, 17396, 18074, 17720, 16314, 15291]",10,0,Group C: Unannotated Cell Candidates,35.9,2.6754114783530647,14.636280371904604,0.60782644148101,618.9,91.68793182373047,1.5972751769742854
44b6_0113de3b,"[21513, 22542, 20496, 19089, 15264, 16676, 17702, 21165, 22197, 23230, 18751, 19779, 20170, 17362, 19410, 20818, 21842, 22873, 16988, 18398, 14947, 16365, 15606, 18043, 15998]",25,0,Group C: Unannotated Cell Candidates,24.28,2.7013168294519736,50.522214328204186,0.7792717133619281,730.16,112.94453125,1.358128894027486
44b6_0113de3b,"[15993, 15282, 15636, 14949]",4,0,Group C: Unannotated Cell Candidates,31.5,2.112849939562772,4.958913218891817,0.7822185108907056,1081.0,137.25302124023438,1.0049433586956091
44b6_0113de3b,"[21504, 26114, 15620, 17673, 16010, 16652, 20108, 18704, 23572, 21144, 25765, 22185, 20789, 15292, 23228, 19778, 19396, 17349, 16326, 18374, 21830, 25432, 18021, 14950, 20454, 22885, 25064, 17008, 23924, 24692, 24310, 19064, 22521]",33,0,Group C: Unannotated Cell Candidates,47.63636363636363,2.1524115155105825,47.44784348695418,0.6888662187566204,846.2121212121212,136.0983017430161,1.4120802843386566
44b6_0113de3b,[14952],1,0,Group B: Static/Optical Noise (Yolk/Debris),59.0,0.0,0.0,0.0,865.0,148.80767822265625,1.0751861043149837
44b6_0113de3b,[14953],1,0,Group B: Static/Optical Noise (Yolk/Debris),30.0,0.0,0.0,0.0,1147.0,147.7913818359375,1.2486183562926898
44b6_0113de3b,"[14954, 16399, 16051, 15702, 15295]",5,0,Group C: Unannotated Cell Candidates,52.8,1.0948396748158635,3.6336104634371584,0.8295234963401833,481.6,76.19329528808593,2.1984254291263023
44b6_0113de3b,"[15651, 17699, 18437, 14955, 18060, 19147, 15261, 17040, 17363, 18774, 16699, 15965, 16351]",13,0,Group C: Unannotated Cell Candidates,46.38461538461539,3.201220917418789,21.504405435282326,0.5597824030166775,608.0769230769231,108.4125225360577,1.7180400737409913
44b6_0113de3b,[14956],1,0,Group B: Static/Optical Noise (Yolk/Debris),19.0,0.0,0.0,0.0,1094.0,141.0592041015625,1.1451589708647232
44b6_0113de3b,"[15306, 14957]",2,0,Group C: Unannotated Cell Candidates,4.5,2.333728575156074,2.333728575156074,0.9995716846871877,1066.0,137.74130249023438,1.4355232997794425
44b6_0113de3b,"[15648, 15307, 14958]",3,0,Group C: Unannotated Cell Candidates,22.333333333333332,1.9063616014491962,2.1877232028983924,0.5736449885077513,1117.6666666666667,130.77716064453125,1.2468148850368046
44b6_0113de3b,"[15297, 17348, 15976, 16329, 15629, 14959, 17013, 16670, 17694]",9,0,Group C: Unannotated Cell Candidates,23.22222222222222,1.710004939995059,11.15524330191861,0.8153798025101269,1148.2222222222222,142.74312337239584,1.234791165657038
44b6_0113de3b,"[16708, 16007, 16361, 15658, 15310, 14960]",6,0,Group C: Unannotated Cell Candidates,40.5,1.4323735583977002,4.908737426772795,0.6853033686120945,1083.5,124.36440022786458,1.045195163767223
44b6_0113de3b,"[22926, 15633, 21910, 17689, 20508, 21540, 23974, 22575, 16692, 19125, 18747, 15300, 23622, 21191, 20173, 18383, 17360, 23263, 16352, 22243, 25065, 19823, 25455, 24689, 14962, 18035, 24308, 20855, 15996, 19453, 17022]",31,0,Group C: Unannotated Cell Candidates,23.967741935483872,2.457504826515153,52.63407359425071,0.7139132764947685,774.9354838709677,103.62567335559476,1.35789184701754
44b6_0113de3b,"[29696, 18056, 16009, 20490, 30476, 16655, 16913, 25491, 25111, 15256, 31513, 23323, 19100, 27934, 28703, 18722, 21922, 22947, 29348, 27303, 24362, 26925, 17711, 20147, 21563, 19772, 24764, 28352, 15681, 26184, 26569, 31183, 20819, 24023, 22616, 25822, 30815, 21089, 27618, 30053, 18412, 19437, 29040, 31858, 14964, 16373, 22260, 23670, 17276]",49,0,Group C: Unannotated Cell Candidates,20.428571428571427,1.9260459005445327,49.869566198358896,0.5394150044361985,517.9591836734694,107.28337906818001,2.2674314977528556
44b6_0113de3b,[14965],1,0,Group B: Static/Optical Noise (Yolk/Debris),19.0,0.0,0.0,0.0,1192.0,129.01788330078125,1.6277435351327647
44b6_0113de3b,"[18404, 17029, 17384, 17708, 16689, 16018, 15315, 18033, 15669, 14967, 16344, 19132, 18783]",13,0,Group C: Unannotated Cell Candidates,42.84615384615385,1.9449025331538297,15.442844469607923,0.6616519574638019,718.3076923076923,107.72279944786659,1.66693334922918
44b6_0113de3b,"[17344, 15640, 16354, 17668, 15301, 19079, 20200, 17002, 16017, 18385, 18706, 16660, 18038, 14968, 19773, 19423]",16,0,Group C: Unannotated Cell Candidates,33.625,2.63777387267119,31.310254410496253,0.7913102641742872,664.25,116.55825901031494,1.6592644608416187
44b6_0113de3b,"[16711, 17386, 16013, 15665, 17043, 15316, 16375, 14969, 17727]",9,0,Group C: Unannotated Cell Candidates,48.55555555555556,2.005483505440476,9.95105208005666,0.6202015531111335,674.8888888888889,97.74055311414931,1.454551990475772
44b6_0113de3b,"[14970, 15351]",2,0,Group C: Unannotated Cell Candidates,63.0,0.8125,0.8125,0.9987707437000615,769.0,113.56332397460938,1.810446132397884
44b6_0113de3b,"[14971, 15652, 15286]",3,0,Group C: Unannotated Cell Candidates,39.0,2.5480007607676236,2.03125,0.3985186175475528,752.3333333333334,118.1832987467448,1.0536663247856108
44b6_0113de3b,"[16992, 15304, 15625, 17320, 16332, 15982, 19119, 18361, 18715, 14972, 18013, 17662, 16671]",13,0,Group C: Unannotated Cell Candidates,24.0,2.075052313357697,21.869686854754,0.8782432644675127,713.3846153846154,105.11038442758414,1.3910859329201353
44b6_0113de3b,"[15969, 20130, 18051, 16324, 15623, 17004, 18764, 19803, 19091, 18388, 20503, 17686, 17335, 15321, 16666, 19419, 14973]",17,0,Group C: Unannotated Cell Candidates,14.941176470588236,2.862331033471878,38.745261807090685,0.8459978806638676,687.0588235294117,104.64270199046416,1.489634927016968
44b6_0113de3b,[14976],1,0,Group B: Static/Optical Noise (Yolk/Debris),5.0,0.0,0.0,0.0,1029.0,119.4189453125,1.0377252209305592
44b6_0113de3b,"[14977, 17026, 18061, 20494, 15650, 16685, 19123, 17716, 15303, 20167, 18765, 21212, 17372, 19805, 18401, 16355, 20835, 19439, 15994]",19,0,Group C: Unannotated Cell Candidates,10.263157894736842,1.911165621233859,15.096984643050412,0.4388405587192642,1081.5263157894738,120.21852192125823,1.0984999072897987
44b6_0113de3b,[14978],1,0,Group B: Static/Optical Noise (Yolk/Debris),30.0,0.0,0.0,0.0,1012.0,118.43841552734375,1.1935690158433143
44b6_0113de3b,"[15323, 14980]",2,0,Group C: Unannotated Cell Candidates,36.0,3.65625,3.65625,0.9997265705106296,595.0,105.40805053710938,1.6358901222108768
44b6_0113de3b,"[15314, 14981]",2,0,Group B: Static/Optical Noise (Yolk/Debris),5.0,0.5745242597140698,0.5745242597140698,0.9982624537834481,1044.5,123.23077392578125,1.3148769233538
44b6_0113de3b,[14982],1,0,Group B: Static/Optical Noise (Yolk/Debris),4.0,0.0,0.0,0.0,997.0,116.3880615234375,1.2133924184231686
44b6_0113de3b,"[21250, 16003, 22278, 14984, 23306, 20881, 19474, 17047, 22940, 23972, 25126, 21927, 17712, 20529, 15666, 26547, 24759, 26936, 19129, 23610, 16710, 18759, 25799, 24393, 18392, 21595, 26205, 15331, 20195, 17385, 22639, 16374, 19835, 18046, 25471]",35,0,Group C: Unannotated Cell Candidates,32.857142857142854,2.701177511257047,65.02284754703534,0.707993407043575,475.42857142857144,76.9195574079241,1.8882679027799376
44b6_0113de3b,"[16034, 16388, 15333, 14985, 15667]",5,0,Group C: Unannotated Cell Candidates,41.0,3.3003992612860698,3.1729139308370784,0.24032498454567539,646.8,82.0265380859375,1.9972236905287901
44b6_0113de3b,"[14986, 18702, 17300, 15649, 21542, 21933, 19404, 17998, 20175, 19799, 18397, 16350, 15328, 17634, 20452, 16997, 21228, 15984, 19061, 20853, 16633]",21,0,Group C: Unannotated Cell Candidates,41.57142857142857,2.345401717898925,31.697914955088134,0.6757315597927419,699.8095238095239,124.19397408621651,1.8188735134941434
44b6_0113de3b,"[16008, 17064, 16363, 14987, 16715, 17742, 18093, 17401, 15322, 15647]",10,0,Group C: Unannotated Cell Candidates,22.0,2.7834929122690215,22.472639614651413,0.8970241227598995,475.7,74.90545806884765,1.579550890775829
44b6_0113de3b,[14988],1,0,Group B: Static/Optical Noise (Yolk/Debris),52.0,0.0,0.0,0.0,781.0,105.14666748046875,1.0020571671403027
44b6_0113de3b,"[15801, 15091, 14989, 15422]",4,0,Group C: Unannotated Cell Candidates,1.25,2.617527888778517,6.107276653713994,0.7776420183683639,1815.75,334.9145050048828,2.1460157540464873
44b6_0113de3b,"[16706, 18082, 15338, 17738, 14990, 17038, 17390, 16370, 16024, 15674, 18430]",11,0,Group C: Unannotated Cell Candidates,62.63636363636363,1.0412246736423452,6.550584420492571,0.6290626339986681,610.6363636363636,73.08943592418323,1.1941718033620967
44b6_0113de3b,"[16385, 22274, 23297, 20868, 19462, 14991, 21908, 16025, 22938, 18075, 17055, 19108, 20519, 15661, 21572, 17736, 16717, 22609, 18779, 20189, 15327, 21219, 18418, 19828, 17404]",25,0,Group C: Unannotated Cell Candidates,52.52,1.7504461909374494,33.826259330769936,0.8051626670775599,594.4,77.02355102539063,1.2870755000196346
44b6_0113de3b,[14992],1,0,Group B: Static/Optical Noise (Yolk/Debris),43.0,0.0,0.0,0.0,878.0,83.83563232421875,1.8607337382454034
44b6_0113de3b,"[17734, 18408, 16265, 15978, 16682, 17067, 15565, 18792, 14993, 18071, 15257, 17407]",12,0,Group C: Unannotated Cell Candidates,39.0,1.532720632612939,13.504375737608163,0.8009272426511636,643.5833333333334,119.04507446289062,2.617020601210352
44b6_0113de3b,"[14994, 15341]",2,0,Group C: Unannotated Cell Candidates,47.0,3.832554834897995,3.832554834897995,0.9997391455077421,454.5,65.80165100097656,1.8903195022795782
44b6_0113de3b,"[16394, 19852, 20876, 22291, 14996, 16037, 18086, 19494, 21929, 17071, 20528, 19138, 15687, 21581, 17745, 16726, 20191, 18786, 22628, 15342, 21231, 18422, 17403]",23,0,Group C: Unannotated Cell Candidates,22.91304347826087,1.851576361446693,26.359333320951045,0.6470821980171383,619.695652173913,59.35851652725883,0.975931917039994
44b6_0113de3b,"[15361, 14997]",2,0,Group B: Static/Optical Noise (Yolk/Debris),63.0,0.40625,0.40625,0.9975445058317987,441.0,58.73707580566406,1.550297067866806
44b6_0113de3b,"[14998, 15343]",2,0,Group B: Static/Optical Noise (Yolk/Debris),17.0,0.0,0.0,0.0,681.0,62.2857666015625,0.9017805401914978
44b6_0113de3b,"[16609, 16227, 18939, 17223, 17902, 15954, 15347, 18227, 16917, 17557, 14999, 18579, 19314, 15643, 19711]",15,0,Group C: Unannotated Cell Candidates,5.333333333333333,2.32417248353789,21.88100364042975,0.6724461332635544,1105.2,183.79530232747396,1.6066942356308311
44b6_0113de3b,"[16736, 15352, 16049, 15699, 15000, 16409]",6,0,Group C: Unannotated Cell Candidates,63.0,2.227966930383542,3.471001521535247,0.3115566858303361,435.1666666666667,43.42229207356771,1.5564662917266718
44b6_0113de3b,"[15208, 16011, 16721, 15607, 15001, 16383]",6,0,Group C: Unannotated Cell Candidates,8.5,1.596508508454289,6.345827861674157,0.7948636620991397,814.5,123.50522867838542,2.383510941442053
44b6_0113de3b,"[16035, 17413, 15686, 16391, 15345, 17074, 16727, 15002]",8,0,Group C: Unannotated Cell Candidates,10.25,3.420070565728335,21.729628570514038,0.9076137273108073,332.75,43.57055473327637,1.622561619109359
44b6_0113de3b,[15004],1,0,Group B: Static/Optical Noise (Yolk/Debris),43.0,0.0,0.0,0.0,465.0,59.28553771972656,2.696509708875693
44b6_0113de3b,"[15704, 15356, 15006]",3,0,Group C: Unannotated Cell Candidates,63.0,0.8604513079296447,0.40625,0.2359308803287154,582.0,36.2452392578125,1.2202360869112334
44b6_0113de3b,"[15359, 15007]",2,0,Group B: Static/Optical Noise (Yolk/Debris),63.0,0.40625,0.40625,0.9975445058317987,619.5,40.981292724609375,1.4291594335819608
44b6_0113de3b,[15008],1,0,Group B: Static/Optical Noise (Yolk/Debris),58.0,0.0,0.0,0.0,1136.0,87.53497314453125,2.8748203900775646
44b6_0113de3b,"[15009, 15362]",2,0,Group C: Unannotated Cell Candidates,48.0,1.8168052317185792,1.8168052317185792,0.9994498860589952,640.5,32.37615966796875,0.7486375592218975
44b6_0113de3b,[15010],1,0,Group B: Static/Optical Noise (Yolk/Debris),41.0,0.0,0.0,0.0,789.0,51.3963623046875,2.019972599202561
44b6_0113de3b,"[19520, 17411, 15012, 18442, 16043, 15692, 18097, 16402, 15348, 17077, 19157, 17751, 18808, 16735]",14,0,Group C: Unannotated Cell Candidates,12.0,1.9459320343134423,18.118021285794427,0.7161806423183579,229.21428571428572,31.722183227539062,1.85539593029124
44b6_0113de3b,"[15346, 15014]",2,0,Group C: Unannotated Cell Candidates,0.0,3.65625,3.65625,0.9997265705106296,811.5,44.5963134765625,1.9744217250555676
44b6_0113de3b,[15015],1,0,Group B: Static/Optical Noise (Yolk/Debris),61.0,0.0,0.0,0.0,568.0,28.80377197265625,0.9242572646052385
44b6_0113de3b,"[17412, 15751, 15053, 15377, 17010, 16539, 16156]",7,0,Group C: Unannotated Cell Candidates,63.0,1.9082722151626357,9.084026158592895,0.7933208520223917,1728.0,294.5572204589844,1.8211528896223383
44b6_0113de3b,"[17441, 18150, 15721, 16426, 16073, 18507, 17805, 17104, 16763, 15383, 15099]",11,0,Group C: Unannotated Cell Candidates,50.81818181818182,1.841462633919313,12.70465281402841,0.6898843721100966,2136.2727272727275,386.57430752840907,1.3862834176779624
44b6_0113de3b,"[15106, 19588, 22030, 17807, 20630, 16153, 15388, 19230, 27048, 20265, 24877, 21680, 24500, 16823, 17464, 22715, 23101, 18879, 25924, 18501, 21321, 26324, 16472, 17116, 18141, 26716, 22368, 24161, 20964, 25580, 15725, 23790, 19955, 23418, 25212]",35,0,Group C: Unannotated Cell Candidates,45.42857142857143,2.8340292758429677,76.68984307748974,0.7958845841086603,1992.2285714285715,345.9970982142857,1.3689959739715984
44b6_0113de3b,[15121],1,0,Group B: Static/Optical Noise (Yolk/Debris),59.0,0.0,0.0,0.0,1983.0,367.522216796875,1.2305286948684722
