dataset,track_id,track_length,duration_frames,total_disp_um,path_length_um,straightness_ratio,net_velocity_um,mean_step_um,max_step_um,step_velocity_cv,confinement_ratio,trajectory_aspect_ratio,directed_motion_index,mean_track_intensity,min_track_intensity,max_track_intensity,std_track_intensity,mean_track_snr,min_track_snr,max_track_snr,is_gt_track
6bba_57b7cc1e,18480,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,971.0,971.0,971.0,0.0,2.3105,2.3105,2.3105,0
6bba_57b7cc1e,18481,3,3,6.7,6.7,1.0,3.35,3.35,6.7,1.0,1.0,1496354.1667,5.8024,990.0,986.0,998.0,6.93,2.6772,2.306,2.8628,0
6bba_57b7cc1e,18482,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1049.0,1049.0,1049.0,0.0,2.9896,2.9896,2.9896,0
6bba_57b7cc1e,18483,3,3,3.98,3.98,1.0,1.99,1.99,3.98,1.0,1.0,528125.0,3.4471,991.0,986.0,1001.0,8.66,3.3413,3.3022,3.3608,0
6bba_57b7cc1e,18484,5,5,3.98,5.26,0.7569,1.0,1.31,3.63,1.1366,0.7569,9.454,1.6843,1152.0,1082.0,1193.0,51.59,2.1763,1.5269,3.1906,0
6bba_57b7cc1e,18485,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1213.0,1213.0,1213.0,0.0,1.6766,1.6766,1.6766,0
6bba_57b7cc1e,18486,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1065.0,1065.0,1065.0,0.0,3.1115,3.1115,3.1115,0
6bba_57b7cc1e,18487,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1115.0,1115.0,1115.0,0.0,3.247,3.247,3.247,0
6bba_57b7cc1e,18488,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,766.0,766.0,766.0,0.0,0.4031,0.4031,0.4031,0
6bba_57b7cc1e,18489,3,3,3.63,3.63,1.0,1.82,1.82,3.63,1.0,1.0,440104.1667,3.1468,921.0,917.0,929.0,6.93,2.7383,1.4928,3.3611,0
6bba_57b7cc1e,18490,11,11,6.89,21.72,0.3174,0.69,2.17,6.7,1.1131,0.3815,1.4761,0.7258,1056.82,956.0,1185.0,80.12,2.1132,1.3329,3.6456,0
6bba_57b7cc1e,18491,3,3,3.98,3.98,1.0,1.99,1.99,3.98,1.0,1.0,528125.0,3.4471,710.33,689.0,753.0,36.95,2.3882,1.7264,3.7117,0
6bba_57b7cc1e,18492,5,5,6.5,6.5,1.0,1.62,1.62,4.88,1.2247,1.0,1109062.5,3.6336,1249.0,1241.0,1259.0,9.27,1.8343,1.6081,2.2668,0
6bba_57b7cc1e,18493,11,11,3.63,25.64,0.1417,0.36,2.56,6.7,0.9421,0.2371,2.9806,0.1708,883.64,789.0,1004.0,84.48,2.1954,0.0,3.286,0
6bba_57b7cc1e,18494,5,5,7.45,7.71,0.9664,1.86,1.93,6.08,1.2918,0.9664,127.9412,4.0232,849.2,797.0,900.0,48.65,1.9465,1.1951,2.5187,0
6bba_57b7cc1e,18495,10,10,6.7,26.75,0.2504,0.74,2.97,7.62,1.0127,0.3097,9.6818,0.5896,1107.9,1038.0,1201.0,60.34,2.293,1.0847,4.2256,0
6bba_57b7cc1e,18496,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,768.0,768.0,768.0,0.0,1.8327,1.8327,1.8327,0
6bba_57b7cc1e,18497,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1682.0,1682.0,1682.0,0.0,1.8461,1.8461,1.8461,0
6bba_57b7cc1e,18498,3,3,3.63,3.63,1.0,1.82,1.82,3.63,1.0,1.0,440104.1667,3.1468,997.33,944.0,1104.0,92.38,2.4798,2.4741,2.4826,0
6bba_57b7cc1e,18499,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1334.0,1334.0,1334.0,0.0,2.3488,2.3488,2.3488,0
6bba_57b7cc1e,18500,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1063.0,1063.0,1063.0,0.0,1.1705,1.1705,1.1705,0
6bba_57b7cc1e,18501,8,8,13.98,18.23,0.7667,2.0,2.6,6.08,0.8173,0.7667,17.8181,4.3304,1154.88,1055.0,1266.0,72.86,2.1462,1.866,3.0112,0
6bba_57b7cc1e,18502,11,11,9.48,28.33,0.3344,0.95,2.83,6.7,0.7163,0.3344,1.9605,1.0509,1225.45,1142.0,1291.0,46.97,2.4234,0.7551,3.8629,0
6bba_57b7cc1e,18503,5,5,12.69,13.16,0.9643,3.17,3.29,8.29,1.065,0.9643,73.8282,6.8419,1084.8,979.0,1204.0,113.49,1.6572,1.0633,2.2144,0
6bba_57b7cc1e,18504,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1083.0,1083.0,1083.0,0.0,1.4397,1.4397,1.4397,0
6bba_57b7cc1e,18505,3,3,6.7,6.7,1.0,3.35,3.35,6.7,1.0,1.0,1496354.1667,5.8024,1263.0,1254.0,1281.0,15.59,1.6979,1.3286,2.4366,0
6bba_57b7cc1e,18506,11,11,4.6,17.49,0.2628,0.46,1.75,3.98,0.9483,0.2787,1.5298,0.4006,989.64,915.0,1064.0,64.39,1.9707,0.6439,2.9494,0
6bba_57b7cc1e,18507,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,916.0,916.0,916.0,0.0,2.1379,2.1379,2.1379,0
6bba_57b7cc1e,18508,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1198.0,1198.0,1198.0,0.0,2.1585,2.1585,2.1585,0
6bba_57b7cc1e,18509,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1298.0,1298.0,1298.0,0.0,1.9012,1.9012,1.9012,1
6bba_57b7cc1e,18510,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,933.0,933.0,933.0,0.0,0.8944,0.8944,0.8944,0
6bba_57b7cc1e,18511,11,11,7.96,19.09,0.4169,0.8,1.91,3.98,0.7704,0.4583,4.2868,1.1008,1152.91,1020.0,1298.0,85.52,2.168,0.8129,3.9079,0
6bba_57b7cc1e,18512,10,10,8.9,21.73,0.4096,0.99,2.41,5.86,1.0067,0.4296,1.6939,1.281,1089.5,1046.0,1131.0,33.99,1.7577,1.3484,3.208,0
6bba_57b7cc1e,18513,3,3,3.63,3.63,1.0,1.82,1.82,3.63,1.0,1.0,440104.1667,3.1468,1309.0,1171.0,1378.0,119.51,2.0155,1.6052,2.8362,0
6bba_57b7cc1e,18514,11,11,5.39,26.47,0.2036,0.54,2.65,7.45,0.8782,0.2297,4.5754,0.3639,1058.64,947.0,1139.0,67.82,1.7432,0.9542,2.5662,0
6bba_57b7cc1e,18515,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1054.0,1054.0,1054.0,0.0,2.0372,2.0372,2.0372,0
6bba_57b7cc1e,18516,7,7,10.53,20.03,0.5258,1.76,3.34,7.62,1.0266,0.7166,27.1981,2.4419,832.57,741.0,903.0,67.11,1.9043,1.5235,2.4224,0
6bba_57b7cc1e,18517,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1443.0,1443.0,1443.0,0.0,2.5223,2.5223,2.5223,0
6bba_57b7cc1e,18518,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1324.0,1324.0,1324.0,0.0,2.7662,2.7662,2.7662,0
6bba_57b7cc1e,18519,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1184.0,1184.0,1184.0,0.0,3.2253,3.2253,3.2253,0
6bba_57b7cc1e,18520,11,11,7.08,19.62,0.3611,0.71,1.96,6.89,1.1246,0.3611,1.7896,0.8483,1088.82,890.0,1274.0,143.4,2.436,0.536,3.8454,0
6bba_57b7cc1e,18521,8,8,10.02,21.31,0.4701,1.43,3.04,6.7,0.7926,0.5499,2.1302,1.9026,1160.75,1106.0,1231.0,47.8,2.126,0.9809,3.5046,0
6bba_57b7cc1e,18522,5,5,3.63,5.93,0.6126,0.91,1.48,3.63,1.0495,0.6126,4.1831,1.2443,1156.8,1076.0,1198.0,49.81,2.0361,1.6351,2.1664,0
6bba_57b7cc1e,18523,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1125.0,1125.0,1125.0,0.0,0.0,0.0,0.0,1
6bba_57b7cc1e,18524,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,997.0,997.0,997.0,0.0,3.1796,3.1796,3.1796,0
6bba_57b7cc1e,18525,3,3,5.63,5.63,1.0,2.81,2.81,5.63,1.0,1.0,1056249.9999,4.875,1097.67,1034.0,1225.0,110.27,3.4719,2.795,3.8104,0
6bba_57b7cc1e,18526,11,11,13.1,20.23,0.6478,1.31,2.02,7.45,1.2319,0.6478,9.4073,2.8146,1147.64,997.0,1233.0,81.26,2.485,1.65,3.5634,0
6bba_57b7cc1e,18527,8,8,10.41,22.06,0.4716,1.49,3.15,6.5,0.6936,0.4716,3.4875,1.9829,1116.12,1074.0,1191.0,37.82,2.5503,0.5216,3.5397,0
6bba_57b7cc1e,18528,11,11,6.08,21.06,0.2886,0.61,2.11,8.29,1.2722,0.3934,4.0017,0.5821,862.64,795.0,922.0,46.96,2.7565,0.9764,4.0728,0
6bba_57b7cc1e,18529,8,8,5.39,20.07,0.2685,0.77,2.87,6.08,0.7781,0.465,4.4279,0.5847,1022.62,850.0,1172.0,127.43,1.9622,1.4441,3.1085,0
6bba_57b7cc1e,18530,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1023.0,1023.0,1023.0,0.0,1.8229,1.8229,1.8229,0
6bba_57b7cc1e,18531,11,11,9.75,20.87,0.4672,0.97,2.09,6.08,0.9051,0.5106,10.9036,1.5109,1087.91,942.0,1338.0,117.77,2.3598,1.1989,4.0883,0
6bba_57b7cc1e,18532,11,11,14.98,23.25,0.6443,1.5,2.33,5.14,0.8423,0.6989,38.6781,3.2016,1113.0,979.0,1338.0,127.26,2.7239,1.1986,4.2508,0
6bba_57b7cc1e,18533,2,2,1.62,1.62,1.0,1.62,1.62,1.62,0.0,1.0,1.0,2.2981,899.0,899.0,899.0,0.0,1.9283,1.7361,2.1204,0
6bba_57b7cc1e,18534,10,10,17.43,26.16,0.6662,1.94,2.91,6.89,0.9171,0.6662,4.3112,4.0792,1054.2,1026.0,1088.0,19.67,2.6904,2.1773,3.319,0
6bba_57b7cc1e,18535,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1091.0,1091.0,1091.0,0.0,2.6718,2.6718,2.6718,0
6bba_57b7cc1e,18536,6,6,7.27,12.88,0.5642,1.45,2.58,7.62,1.1083,0.5917,3.977,2.0087,1019.33,935.0,1093.0,73.31,1.2293,0.2843,2.9273,0
6bba_57b7cc1e,18537,9,9,3.63,14.51,0.2504,0.45,1.81,3.98,0.8403,0.336,3.5751,0.3413,1189.89,1086.0,1351.0,98.46,2.6287,1.8975,3.6266,0
6bba_57b7cc1e,18538,3,3,6.5,6.5,1.0,3.25,3.25,6.5,1.0,1.0,1408333.3333,5.6292,1190.33,1139.0,1293.0,88.91,2.39,2.0935,2.5382,0
6bba_57b7cc1e,18539,11,11,7.45,20.76,0.3588,0.74,2.08,6.7,1.0701,0.3588,7.0008,0.8861,1142.73,820.0,1364.0,229.73,2.2594,1.5425,3.3889,0
6bba_57b7cc1e,18540,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1045.0,1045.0,1045.0,0.0,2.1656,2.1656,2.1656,0
6bba_57b7cc1e,18541,3,3,3.63,3.63,1.0,1.82,1.82,3.63,1.0,1.0,440104.1667,3.1468,1171.33,1114.0,1286.0,99.3,2.4373,2.3288,2.6543,0
6bba_57b7cc1e,18542,3,3,5.39,5.39,1.0,2.69,2.69,5.39,1.0,1.0,968229.1667,4.6674,1085.67,1069.0,1094.0,14.43,2.8932,1.7705,3.4546,0
6bba_57b7cc1e,18543,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1005.0,1005.0,1005.0,0.0,1.6242,1.6242,1.6242,0
6bba_57b7cc1e,18544,10,10,5.39,19.52,0.2762,0.6,2.17,7.27,1.2484,0.3816,1.6251,0.523,884.1,830.0,941.0,30.8,2.8875,1.1536,4.459,0
6bba_57b7cc1e,18545,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1251.0,1251.0,1251.0,0.0,2.8792,2.8792,2.8792,0
6bba_57b7cc1e,18546,11,11,17.27,29.41,0.5874,1.73,2.94,6.89,0.9288,0.5874,4.3,3.3654,1086.45,900.0,1196.0,105.32,1.8493,0.0,3.0531,0
6bba_57b7cc1e,18547,3,3,6.08,6.08,1.0,3.04,3.04,6.08,1.0,1.0,1232291.6667,5.2656,700.33,647.0,727.0,46.19,0.4854,0.0933,1.2696,0
6bba_57b7cc1e,18548,3,3,7.27,7.27,1.0,3.63,3.63,7.27,1.0,1.0,1760416.6667,6.2936,959.0,921.0,1035.0,65.82,2.2222,2.0722,2.5223,0
6bba_57b7cc1e,18549,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1113.0,1113.0,1113.0,0.0,2.52,2.52,2.52,0
6bba_57b7cc1e,18550,6,6,7.08,8.23,0.8607,1.42,1.65,3.63,0.8686,0.8607,18.6578,2.9866,1275.67,1206.0,1378.0,74.26,2.8427,1.5676,3.7473,0
6bba_57b7cc1e,18551,11,11,5.86,19.39,0.3021,0.59,1.94,7.62,1.1478,0.3931,1.6752,0.5871,1087.0,977.0,1258.0,86.26,2.3389,0.7171,3.4412,0
6bba_57b7cc1e,18552,9,9,21.19,27.59,0.7681,2.65,3.45,10.41,1.0268,0.7681,13.5591,6.1025,1082.22,954.0,1257.0,92.5,2.4688,1.7082,3.0884,0
6bba_57b7cc1e,18553,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1181.0,1181.0,1181.0,0.0,1.7187,1.7187,1.7187,0
6bba_57b7cc1e,18554,11,11,9.48,21.93,0.432,0.95,2.19,5.14,0.8697,0.432,5.229,1.3575,1189.09,896.0,1459.0,214.22,2.4471,0.8895,3.3321,0
6bba_57b7cc1e,18555,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1003.0,1003.0,1003.0,0.0,2.2296,2.2296,2.2296,0
6bba_57b7cc1e,18556,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,909.0,909.0,909.0,0.0,2.3399,2.3399,2.3399,0
6bba_57b7cc1e,18557,11,11,19.63,25.15,0.7808,1.96,2.51,9.75,1.4165,0.7808,10.9526,5.0846,1029.91,911.0,1236.0,116.31,2.5912,1.83,3.7248,0
6bba_57b7cc1e,18558,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1127.0,1127.0,1127.0,0.0,2.9563,2.9563,2.9563,0
6bba_57b7cc1e,18559,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1029.0,1029.0,1029.0,0.0,2.2903,2.2903,2.2903,0
6bba_57b7cc1e,18560,11,11,11.83,18.62,0.6352,1.18,1.86,7.45,1.1662,0.6352,7.6465,2.4923,918.0,712.0,1203.0,178.99,2.1514,1.4396,2.6845,0
6bba_57b7cc1e,18561,10,10,11.02,18.78,0.587,1.22,2.09,6.08,1.0758,0.587,5.422,2.2731,883.5,739.0,1093.0,128.49,1.6747,0.9404,2.2127,0
6bba_57b7cc1e,18562,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,948.0,948.0,948.0,0.0,4.7041,4.7041,4.7041,0
6bba_57b7cc1e,18563,7,7,3.98,21.41,0.1859,0.66,3.57,7.45,0.6718,0.3478,5.5759,0.3263,897.86,849.0,964.0,47.02,2.0407,1.2991,2.4157,0
6bba_57b7cc1e,18564,9,9,10.41,17.76,0.586,1.3,2.22,5.63,0.9711,0.586,3.2635,2.2865,1120.67,995.0,1322.0,126.17,2.2171,1.1093,3.1748,0
6bba_57b7cc1e,18565,6,6,9.33,9.71,0.961,1.87,1.94,6.08,1.2879,0.961,33.9817,4.3948,1077.17,999.0,1176.0,82.23,1.8933,0.8731,3.0471,1
6bba_57b7cc1e,18566,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,980.0,980.0,980.0,0.0,3.4764,3.4764,3.4764,0
6bba_57b7cc1e,18567,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,890.0,890.0,890.0,0.0,1.7451,1.7451,1.7451,0
6bba_57b7cc1e,18568,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1329.0,1329.0,1329.0,0.0,2.0403,2.0403,2.0403,1
6bba_57b7cc1e,18569,10,10,16.33,20.11,0.8122,1.81,2.23,6.89,1.084,0.8122,15.3828,4.6607,1020.4,937.0,1090.0,58.88,1.9959,1.306,3.5739,0
6bba_57b7cc1e,18570,7,7,14.53,24.45,0.5945,2.42,4.07,8.44,0.8022,0.5945,3.6558,3.8104,915.0,884.0,988.0,39.27,2.4692,1.1803,3.0081,0
6bba_57b7cc1e,18571,11,11,10.53,15.98,0.6592,1.05,1.6,3.98,0.9285,0.6592,7.4483,2.3023,773.55,677.0,829.0,48.38,2.2379,1.2434,3.5026,0
6bba_57b7cc1e,18572,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1062.0,1062.0,1062.0,0.0,1.5281,1.5281,1.5281,1
6bba_57b7cc1e,18573,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,797.0,797.0,797.0,0.0,2.9273,2.9273,2.9273,0
6bba_57b7cc1e,18574,6,6,5.14,5.26,0.9772,1.03,1.05,3.63,1.3655,0.9772,44.6664,2.46,1133.0,1090.0,1153.0,25.99,2.0526,1.5148,2.7709,0
6bba_57b7cc1e,18575,6,6,4.6,7.56,0.6082,0.92,1.51,3.63,0.9218,0.6082,8.3706,1.3695,991.0,947.0,1021.0,31.21,1.6441,0.5891,2.6693,0
6bba_57b7cc1e,18576,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,727.0,727.0,727.0,0.0,1.3207,1.3207,1.3207,1
6bba_57b7cc1e,18577,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,827.0,827.0,827.0,0.0,3.5716,3.5716,3.5716,0
6bba_57b7cc1e,18578,11,11,10.02,22.53,0.4446,1.0,2.25,5.39,0.8151,0.4446,4.7261,1.477,984.27,881.0,1148.0,70.58,2.2032,0.9463,2.9891,0
6bba_57b7cc1e,18579,11,11,14.26,24.37,0.585,1.43,2.44,6.89,1.0436,0.67,8.4912,2.7668,1070.45,977.0,1239.0,90.82,1.9957,1.0561,3.1611,0
6bba_57b7cc1e,18580,11,11,6.7,21.55,0.3109,0.67,2.16,6.89,1.2019,0.4461,2.2796,0.6908,1164.45,1000.0,1304.0,106.32,2.823,1.9698,3.3731,0
6bba_57b7cc1e,18581,11,11,13.1,28.29,0.4632,1.31,2.83,6.7,0.7856,0.4632,10.5783,2.0126,977.55,714.0,1096.0,147.74,1.9828,0.0515,3.4072,0
6bba_57b7cc1e,18582,8,8,9.61,22.74,0.4227,1.37,3.25,7.45,0.8665,0.6815,33.1565,1.6419,779.0,743.0,807.0,24.45,2.1382,1.4397,2.9559,0
6bba_57b7cc1e,18583,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,835.0,835.0,835.0,0.0,2.4485,2.4485,2.4485,0
6bba_57b7cc1e,18584,3,3,5.14,5.14,1.0,2.57,2.57,5.14,1.0,1.0,880208.3333,4.4502,839.0,837.0,840.0,1.73,3.0818,3.0076,3.2303,0
6bba_57b7cc1e,18585,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1170.0,1170.0,1170.0,0.0,3.5702,3.5702,3.5702,0
6bba_57b7cc1e,18586,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,921.0,921.0,921.0,0.0,1.2604,1.2604,1.2604,0
6bba_57b7cc1e,18587,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1077.0,1077.0,1077.0,0.0,1.9081,1.9081,1.9081,0
6bba_57b7cc1e,18588,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1034.0,1034.0,1034.0,0.0,2.1073,2.1073,2.1073,0
6bba_57b7cc1e,18589,5,5,8.44,10.01,0.8432,2.11,2.5,5.14,0.7616,0.8432,18.2159,3.9802,1088.0,990.0,1167.0,66.39,2.3985,0.1536,4.1826,0
6bba_57b7cc1e,18590,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,939.0,939.0,939.0,0.0,2.4984,2.4984,2.4984,0
6bba_57b7cc1e,18591,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,874.0,874.0,874.0,0.0,1.8718,1.8718,1.8718,0
6bba_57b7cc1e,18592,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,971.0,971.0,971.0,0.0,2.1128,2.1128,2.1128,0
6bba_57b7cc1e,18593,10,10,7.45,14.55,0.5119,0.83,1.62,6.7,1.2583,0.6119,5.5842,1.3395,1208.1,1149.0,1322.0,50.34,2.3558,0.9646,3.6915,0
6bba_57b7cc1e,18594,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1152.0,1152.0,1152.0,0.0,3.46,3.46,3.46,0
6bba_57b7cc1e,18595,10,10,6.08,20.56,0.2958,0.68,2.28,4.88,0.5914,0.4031,5.3852,0.6319,1518.7,1346.0,1645.0,88.12,2.26,1.3146,3.7776,0
6bba_57b7cc1e,18596,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1458.0,1458.0,1458.0,0.0,2.1093,2.1093,2.1093,0
6bba_57b7cc1e,18597,9,9,9.88,26.33,0.3754,1.24,3.29,8.12,0.822,0.3754,8.7372,1.3914,1285.67,1135.0,1466.0,93.95,1.8745,0.4563,2.9385,0
6bba_57b7cc1e,18598,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1129.0,1129.0,1129.0,0.0,3.3583,3.3583,3.3583,0
6bba_57b7cc1e,18599,10,10,10.9,31.04,0.3511,1.21,3.45,7.45,0.8945,0.3511,3.7289,1.3449,1542.3,1311.0,1992.0,209.7,2.1029,0.0,3.5824,0
6bba_57b7cc1e,18600,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1104.0,1104.0,1104.0,0.0,1.5654,1.5654,1.5654,0
6bba_57b7cc1e,18601,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1413.0,1413.0,1413.0,0.0,1.1915,1.1915,1.1915,0
6bba_57b7cc1e,18602,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1504.0,1504.0,1504.0,0.0,2.138,2.138,2.138,0
6bba_57b7cc1e,18603,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1166.0,1166.0,1166.0,0.0,2.5295,2.5295,2.5295,0
6bba_57b7cc1e,18604,8,8,3.63,19.44,0.1869,0.52,2.78,7.96,0.9526,0.4095,5.7582,0.2744,1307.88,1225.0,1382.0,60.88,2.6378,1.2425,3.5009,0
6bba_57b7cc1e,18605,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1161.0,1161.0,1161.0,0.0,2.5538,2.5538,2.5538,0
6bba_57b7cc1e,18606,4,4,3.63,5.11,0.7107,1.21,1.7,2.81,0.7178,0.7107,3.7544,1.7216,1032.25,968.0,1131.0,69.46,2.2207,1.8929,2.9191,0
6bba_57b7cc1e,18607,3,3,8.9,9.07,0.9811,4.45,4.54,7.45,0.6417,0.9811,178.2471,7.5626,1401.33,1190.0,1719.0,280.07,2.7713,2.0508,3.4735,0
6bba_57b7cc1e,18608,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1223.0,1223.0,1223.0,0.0,2.643,2.643,2.643,0
6bba_57b7cc1e,18609,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1107.0,1107.0,1107.0,0.0,3.4011,3.4011,3.4011,0
6bba_57b7cc1e,18610,9,9,10.02,24.68,0.4059,1.25,3.09,7.45,0.8963,0.4059,1.7556,1.5246,1390.22,1227.0,1709.0,150.03,2.629,1.4897,4.3008,0
6bba_57b7cc1e,18611,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,996.0,996.0,996.0,0.0,0.0,0.0,0.0,0
6bba_57b7cc1e,18612,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,902.0,902.0,902.0,0.0,3.4715,3.4715,3.4715,0
6bba_57b7cc1e,18613,2,2,2.81,2.81,1.0,2.81,2.81,2.81,0.0,1.0,1.0,3.9804,796.5,750.0,843.0,65.76,2.3646,1.4755,3.2537,0
6bba_57b7cc1e,18614,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,906.0,906.0,906.0,0.0,2.1319,2.1319,2.1319,0
6bba_57b7cc1e,18615,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1098.0,1098.0,1098.0,0.0,1.9336,1.9336,1.9336,0
6bba_57b7cc1e,18616,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1303.0,1303.0,1303.0,0.0,2.0886,2.0886,2.0886,0
6bba_57b7cc1e,18617,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1253.0,1253.0,1253.0,0.0,2.8106,2.8106,2.8106,0
6bba_57b7cc1e,18618,6,6,9.33,19.97,0.4674,1.87,3.99,7.45,0.7454,0.4674,4.3506,2.1374,1473.5,1244.0,1548.0,119.04,1.6297,1.3968,1.9554,0
6bba_57b7cc1e,18619,8,8,6.7,16.75,0.4,0.96,2.39,5.14,0.8042,0.4,15.9205,1.0828,856.38,785.0,953.0,55.96,2.1665,1.6364,2.8016,0
6bba_57b7cc1e,18620,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1692.0,1692.0,1692.0,0.0,2.9314,2.9314,2.9314,0
6bba_57b7cc1e,18621,9,9,17.58,20.57,0.8544,2.2,2.57,6.7,1.1162,0.8544,14.2684,5.6315,1094.67,998.0,1154.0,51.56,2.8518,1.9579,4.035,0
6bba_57b7cc1e,18622,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,968.0,968.0,968.0,0.0,1.2535,1.2535,1.2535,0
6bba_57b7cc1e,18623,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1590.0,1590.0,1590.0,0.0,2.4603,2.4603,2.4603,0
