dataset,gt_node_id,has_prev,has_next,prev_detected,next_detected,both_surrounding_detected,dist_delta_t2_um,interp_error_um,is_recovered_node
6bba_debd7bfa,65001264.0,True,True,True,True,True,13.232779198358143,5.078125,True
6bba_debd7bfa,66001285.0,True,True,True,False,False,,,False
6bba_debd7bfa,67001298.0,True,True,False,True,False,,,False
6bba_debd7bfa,71001348.0,True,True,True,False,False,,,False
6bba_debd7bfa,72001361.0,True,True,False,True,False,,,False
6bba_debd7bfa,89001588.0,True,True,True,True,True,4.487177913232324,5.723657388964682,True
6bba_debd7bfa,91001605.0,True,True,True,False,False,,,False
6bba_debd7bfa,92001620.0,True,False,False,False,False,,,False
6bba_debd7bfa,100001746.0,True,False,True,False,False,,,False
6bba_df673a83,1000006.0,False,True,False,False,False,,,False
6bba_df673a83,2000010.0,True,True,True,True,True,2.03125,6.191148703239569,True
6bba_df673a83,2000013.0,True,True,False,True,False,,,False
6bba_df673a83,4000025.0,True,True,True,False,False,,,False
6bba_df673a83,5000032.0,True,False,False,False,False,,,False
6bba_df673a83,6000042.0,True,True,True,False,False,,,False
6bba_df673a83,7000049.0,True,True,False,True,False,,,False
6bba_df673a83,8000052.0,True,True,True,True,True,3.494694639736067,5.723657388964682,True
6bba_df673a83,27000188.0,True,True,True,True,True,1.7235727791422095,1.4363106492851747,True
6bba_df673a83,31000214.0,True,True,True,False,False,,,False
6bba_df673a83,32000222.0,True,True,False,False,False,,,False
6bba_df673a83,33000227.0,True,True,False,False,False,,,False
6bba_df673a83,34000232.0,True,True,False,True,False,,,False
6bba_df673a83,36000244.0,True,True,True,False,False,,,False
6bba_df673a83,37000250.0,True,True,False,False,False,,,False
6bba_df673a83,38000255.0,True,True,True,True,True,2.2980970388562794,1.21875,True
6bba_df673a83,38000257.0,True,True,False,True,False,,,False
6bba_df673a83,40000272.0,True,True,True,False,False,,,False
6bba_df673a83,41000281.0,True,True,False,True,False,,,False
6bba_df673a83,42000286.0,True,True,True,False,False,,,False
6bba_df673a83,43000294.0,True,True,False,False,False,,,False
6bba_df673a83,43000296.0,True,True,True,True,True,4.0827619710803615,2.640625,True
6bba_df673a83,44000300.0,True,True,False,False,False,,,False
6bba_df673a83,45000308.0,True,True,False,True,False,,,False
6bba_df673a83,47000324.0,True,True,True,True,True,2.03125,7.32659232372902,False
6bba_df673a83,48000337.0,True,True,True,True,True,7.803807664371284,1.5864569654185392,True
6bba_df673a83,49000344.0,True,True,True,False,False,,,False
6bba_df673a83,50000357.0,True,True,False,False,False,,,False
6bba_df673a83,51000365.0,True,True,False,False,False,,,False
6bba_df673a83,52000372.0,True,True,False,True,False,,,False
6bba_df673a83,54000381.0,True,True,True,False,False,,,False
6bba_df673a83,54000382.0,True,True,True,True,True,2.569350598886808,6.345827861674157,True
6bba_df673a83,54000389.0,True,True,True,True,True,2.471122277933652,4.996214387226092,True
6bba_df673a83,55000390.0,True,True,False,False,False,,,False
6bba_df673a83,56000399.0,True,True,False,False,False,,,False
6bba_df673a83,56000400.0,True,True,True,False,False,,,False
6bba_df673a83,57000407.0,True,True,False,True,False,,,False
6bba_df673a83,57000408.0,True,True,False,False,False,,,False
6bba_df673a83,57000412.0,True,True,True,False,False,,,False
6bba_df673a83,58000420.0,True,True,False,True,False,,,False
6bba_df673a83,58000422.0,True,True,False,False,False,,,False
6bba_df673a83,59000434.0,True,True,False,False,False,,,False
6bba_df673a83,60000446.0,True,True,False,False,False,,,False
6bba_df673a83,61000457.0,True,True,False,False,False,,,False
6bba_df673a83,62000469.0,True,True,False,True,False,,,False
6bba_df673a83,72000579.0,True,True,True,True,True,2.333728575156074,1.3006346107285474,True
6bba_df673a83,73000585.0,True,True,True,True,True,4.1429533547941375,0.5745242597140698,True
6bba_df673a83,75000604.0,True,True,True,False,False,,,False
6bba_df673a83,76000612.0,True,True,False,False,False,,,False
6bba_df673a83,77000620.0,True,False,False,False,False,,,False
6bba_df673a83,81000659.0,True,True,True,True,True,5.138701197773616,3.494694639736067,True
6bba_df673a83,85000696.0,True,True,True,True,True,6.107276653713994,2.770255657200252,True
6bba_e16ffc58,10000134.0,True,True,True,True,True,3.5648292823780494,7.167175748028298,False
6bba_e16ffc58,15000212.0,True,True,True,False,False,,,False
6bba_e16ffc58,16000226.0,True,True,False,True,False,,,False
6bba_e16ffc58,21000302.0,True,True,True,True,True,2.0714766773970688,7.158535388349351,False
6bba_e16ffc58,47000670.0,False,True,False,False,False,,,False
6bba_e16ffc58,48000683.0,True,True,False,False,False,,,False
6bba_e16ffc58,49000692.0,True,True,False,False,False,,,False
6bba_e16ffc58,50000700.0,True,True,False,False,False,,,False
6bba_e16ffc58,51000706.0,True,True,False,False,False,,,False
6bba_e16ffc58,52000714.0,True,True,False,False,False,,,False
6bba_e16ffc58,53000720.0,True,True,False,False,False,,,False
6bba_e16ffc58,54000730.0,True,True,False,False,False,,,False
6bba_e16ffc58,55000742.0,True,True,False,False,False,,,False
6bba_e16ffc58,56000753.0,True,True,False,False,False,,,False
6bba_e16ffc58,57000762.0,True,True,False,False,False,,,False
6bba_e16ffc58,58000769.0,True,True,False,False,False,,,False
6bba_e16ffc58,59000779.0,True,True,False,False,False,,,False
6bba_e16ffc58,60000790.0,True,True,False,False,False,,,False
6bba_e16ffc58,61000799.0,True,True,False,False,False,,,False
6bba_e16ffc58,62000811.0,True,True,False,False,False,,,False
6bba_e16ffc58,63000822.0,True,True,False,False,False,,,False
6bba_e16ffc58,64000833.0,True,True,False,False,False,,,False
6bba_e16ffc58,65000846.0,True,True,False,False,False,,,False
6bba_e16ffc58,66000858.0,True,True,False,False,False,,,False
6bba_e16ffc58,67000870.0,True,True,False,False,False,,,False
6bba_e16ffc58,68000883.0,True,True,False,False,False,,,False
6bba_e16ffc58,69000896.0,True,True,False,False,False,,,False
6bba_e16ffc58,70000909.0,True,True,False,False,False,,,False
6bba_e16ffc58,71000922.0,True,True,False,False,False,,,False
6bba_e16ffc58,72000934.0,True,True,False,False,False,,,False
6bba_e16ffc58,73000947.0,True,True,False,False,False,,,False
6bba_e16ffc58,74000958.0,True,True,False,False,False,,,False
6bba_e16ffc58,75000968.0,True,True,False,False,False,,,False
6bba_e16ffc58,76000979.0,True,True,False,False,False,,,False
6bba_e16ffc58,77000990.0,True,True,False,False,False,,,False
6bba_e16ffc58,78001001.0,True,True,False,False,False,,,False
6bba_e16ffc58,79001012.0,True,True,False,False,False,,,False
6bba_e16ffc58,80001021.0,True,True,False,False,False,,,False
6bba_e16ffc58,81001032.0,True,True,False,False,False,,,False
6bba_e16ffc58,82001043.0,True,True,False,False,False,,,False
6bba_e16ffc58,83001054.0,True,True,False,False,False,,,False
6bba_e16ffc58,84001065.0,True,False,False,False,False,,,False
6bba_e16ffc58,95001160.0,True,True,True,True,True,2.4375,3.447145558284419,True
6bba_e5e44988,14000202.0,True,True,True,False,False,,,False
6bba_e5e44988,15000212.0,True,False,False,False,False,,,False
6bba_e5e44988,18000242.0,True,True,True,False,False,,,False
6bba_e5e44988,19000250.0,True,True,False,False,False,,,False
6bba_e5e44988,20000258.0,True,True,False,False,False,,,False
6bba_e5e44988,21000265.0,True,True,False,False,False,,,False
6bba_e5e44988,22000273.0,True,True,False,False,False,,,False
6bba_e5e44988,23000280.0,True,True,False,False,False,,,False
6bba_e5e44988,24000286.0,True,True,False,False,False,,,False
6bba_e5e44988,25000292.0,True,True,False,True,False,,,False
6bba_e5e44988,25000293.0,True,True,True,False,False,,,False
6bba_e5e44988,26000300.0,True,True,False,False,False,,,False
6bba_e5e44988,27000308.0,True,True,False,True,False,,,False
6bba_e5e44988,34000359.0,True,True,True,True,True,6.749131888620936,3.374565944310468,True
6bba_e5e44988,34000363.0,True,True,True,False,False,,,False
6bba_e5e44988,35000371.0,True,True,False,False,False,,,False
6bba_e5e44988,36000380.0,True,True,False,False,False,,,False
6bba_e5e44988,37000391.0,True,True,False,False,False,,,False
6bba_e5e44988,38000401.0,True,True,False,True,False,,,False
6bba_e5e44988,40000420.0,True,True,True,True,True,5.202538442914189,7.129658564756099,False
6bba_e5e44988,45000462.0,False,True,False,False,False,,,False
6bba_e5e44988,46000471.0,True,True,False,False,False,,,False
6bba_e5e44988,47000480.0,True,True,False,False,False,,,False
6bba_e5e44988,48000489.0,True,True,False,False,False,,,False
6bba_e5e44988,49000498.0,True,True,False,False,False,,,False
6bba_e5e44988,50000507.0,True,True,False,False,False,,,False
6bba_e5e44988,51000517.0,True,True,False,False,False,,,False
6bba_e5e44988,52000526.0,True,True,False,False,False,,,False
6bba_e5e44988,52000530.0,False,True,False,False,False,,,False
6bba_e5e44988,53000537.0,True,True,False,False,False,,,False
6bba_e5e44988,53000540.0,True,True,False,False,False,,,False
6bba_e5e44988,54000547.0,True,True,False,False,False,,,False
6bba_e5e44988,54000550.0,True,True,False,False,False,,,False
6bba_e5e44988,55000558.0,True,True,False,False,False,,,False
6bba_e5e44988,55000561.0,True,True,False,False,False,,,False
6bba_e5e44988,56000571.0,True,True,False,False,False,,,False
6bba_e5e44988,56000575.0,True,True,False,True,False,,,False
6bba_e5e44988,57000583.0,True,True,False,False,False,,,False
6bba_e5e44988,58000593.0,True,True,False,False,False,,,False
6bba_e5e44988,58000597.0,True,True,True,False,False,,,False
6bba_e5e44988,59000604.0,True,True,False,False,False,,,False
6bba_e5e44988,59000609.0,True,True,False,False,False,,,False
6bba_e5e44988,60000616.0,True,True,False,False,False,,,False
6bba_e5e44988,60000621.0,True,True,False,False,False,,,False
6bba_e5e44988,61000627.0,True,True,False,False,False,,,False
6bba_e5e44988,61000632.0,True,True,False,True,False,,,False
6bba_e5e44988,62000637.0,True,True,False,False,False,,,False
6bba_e5e44988,63000649.0,True,True,False,False,False,,,False
6bba_e5e44988,63000654.0,True,True,True,True,True,7.501887783251626,6.191148703239569,True
6bba_e5e44988,64000662.0,True,True,False,False,False,,,False
6bba_e5e44988,65000672.0,True,True,False,False,False,,,False
6bba_e5e44988,65000676.0,True,True,True,False,False,,,False
6bba_e5e44988,66000684.0,True,True,False,False,False,,,False
6bba_e5e44988,66000688.0,True,True,False,False,False,,,False
6bba_e5e44988,67000697.0,True,True,False,False,False,,,False
6bba_e5e44988,67000700.0,True,True,False,False,False,,,False
6bba_e5e44988,68000709.0,True,False,False,False,False,,,False
6bba_e5e44988,68000712.0,True,True,False,False,False,,,False
6bba_e5e44988,69000725.0,True,True,False,True,False,,,False
6bba_e5e44988,71000753.0,True,True,True,True,True,6.410516871711672,6.752187868804081,True
6bba_ebdf3b34,1000047.0,False,True,False,True,False,,,False
6bba_ebdf3b34,7000223.0,True,True,True,False,False,,,False
6bba_ebdf3b34,7000235.0,True,True,True,False,False,,,False
6bba_ebdf3b34,8000253.0,True,True,False,False,False,,,False
6bba_ebdf3b34,8000265.0,True,True,False,False,False,,,False
6bba_ebdf3b34,9000283.0,True,True,False,False,False,,,False
6bba_ebdf3b34,9000295.0,True,True,False,False,False,,,False
6bba_ebdf3b34,10000313.0,True,False,False,False,False,,,False
6bba_ebdf3b34,10000325.0,True,False,False,False,False,,,False
6bba_ebdf3b34,15000430.0,True,True,True,True,True,5.816614806956019,1.7824146411890247,True
6bba_ebdf3b34,18000464.0,False,True,False,True,False,,,False
6bba_ebdf3b34,18000471.0,True,True,True,False,False,,,False
6bba_ebdf3b34,19000479.0,True,True,False,True,False,,,False
6bba_ebdf3b34,25000532.0,True,True,True,False,False,,,False
6bba_ebdf3b34,26000541.0,True,True,False,True,False,,,False
6bba_ebdf3b34,29000574.0,False,True,False,True,False,,,False
6bba_ebdf3b34,59000902.0,True,True,True,True,True,5.6875,2.1877232028983924,True
6bba_ebdf3b34,59000903.0,True,True,True,False,False,,,False
6bba_ebdf3b34,60000911.0,True,True,False,False,False,,,False
6bba_ebdf3b34,61000921.0,True,True,False,True,False,,,False
6bba_ebdf3b34,78001092.0,True,True,True,False,False,,,False
6bba_ebdf3b34,79001100.0,True,True,False,True,False,,,False
6bba_ebff6e76,1000011.0,False,True,False,True,False,,,False
6bba_ebff6e76,1000014.0,False,True,False,False,False,,,False
6bba_ebff6e76,1000015.0,False,True,False,False,False,,,False
6bba_ebff6e76,1000030.0,False,True,False,False,False,,,False
6bba_ebff6e76,2000036.0,True,True,True,False,False,,,False
6bba_ebff6e76,2000052.0,True,True,False,False,False,,,False
6bba_ebff6e76,2000054.0,True,True,False,True,False,,,False
6bba_ebff6e76,2000058.0,True,True,True,False,False,,,False
6bba_ebff6e76,2000070.0,True,True,False,False,False,,,False
6bba_ebff6e76,3000073.0,True,True,False,True,False,,,False
6bba_ebff6e76,3000082.0,True,True,False,False,False,,,False
6bba_ebff6e76,3000090.0,True,True,False,False,False,,,False
6bba_ebff6e76,3000098.0,True,True,True,False,False,,,False
6bba_ebff6e76,3000099.0,True,True,False,False,False,,,False
6bba_ebff6e76,4000118.0,False,True,False,False,False,,,False
6bba_ebff6e76,4000123.0,True,True,False,False,False,,,False
6bba_ebff6e76,4000130.0,True,True,False,True,False,,,False
6bba_ebff6e76,4000132.0,True,True,True,True,True,8.285906709588275,3.5648292823780494,True
6bba_ebff6e76,4000138.0,True,True,False,False,False,,,False
6bba_ebff6e76,4000140.0,True,True,False,False,False,,,False
6bba_ebff6e76,5000153.0,True,True,False,False,False,,,False
6bba_ebff6e76,5000157.0,True,True,False,False,False,,,False
6bba_ebff6e76,5000164.0,True,True,True,False,False,,,False
6bba_ebff6e76,5000166.0,True,True,True,False,False,,,False
6bba_ebff6e76,5000170.0,True,True,False,False,False,,,False
6bba_ebff6e76,5000172.0,True,True,False,False,False,,,False
6bba_ebff6e76,6000187.0,True,True,False,True,False,,,False
6bba_ebff6e76,6000191.0,True,True,False,False,False,,,False
6bba_ebff6e76,6000198.0,True,True,False,False,False,,,False
6bba_ebff6e76,6000200.0,True,True,False,True,False,,,False
6bba_ebff6e76,6000204.0,True,True,False,True,False,,,False
6bba_ebff6e76,6000206.0,True,True,False,False,False,,,False
6bba_ebff6e76,7000219.0,True,True,True,False,False,,,False
6bba_ebff6e76,7000220.0,True,True,False,True,False,,,False
6bba_ebff6e76,7000223.0,True,True,False,True,False,,,False
6bba_ebff6e76,7000226.0,True,True,True,True,True,8.946728190377755,3.0738390211793787,True
6bba_ebff6e76,7000236.0,True,True,False,False,False,,,False
6bba_ebff6e76,8000253.0,True,True,False,False,False,,,False
6bba_ebff6e76,8000266.0,True,True,False,False,False,,,False
6bba_ebff6e76,8000268.0,True,True,True,False,False,,,False
6bba_ebff6e76,8000271.0,False,True,False,False,False,,,False
6bba_ebff6e76,9000271.0,True,True,True,False,False,,,False
6bba_ebff6e76,9000286.0,True,True,False,True,False,,,False
6bba_ebff6e76,9000299.0,True,True,False,True,False,,,False
6bba_ebff6e76,9000301.0,True,True,False,True,False,,,False
6bba_ebff6e76,9000305.0,True,True,False,False,False,,,False
6bba_ebff6e76,10000304.0,True,True,False,True,False,,,False
6bba_ebff6e76,10000338.0,True,True,False,True,False,,,False
6bba_ebff6e76,10000341.0,True,True,True,False,False,,,False
6bba_ebff6e76,11000352.0,True,True,True,True,True,2.03125,5.632828753443957,True
6bba_ebff6e76,11000355.0,True,True,True,True,True,1.4647552056572457,3.9648418257384495,True
6bba_ebff6e76,11000368.0,True,True,False,False,False,,,False
6bba_ebff6e76,11000369.0,True,True,True,True,True,10.41300456460574,3.7066834169004776,True
6bba_ebff6e76,12000389.0,True,True,True,False,False,,,False
6bba_ebff6e76,12000399.0,False,True,False,False,False,,,False
6bba_ebff6e76,12000401.0,True,True,False,True,False,,,False
6bba_ebff6e76,13000413.0,True,True,True,True,True,0.9084026158592896,3.3561758022524684,True
6bba_ebff6e76,13000420.0,True,True,False,False,False,,,False
6bba_ebff6e76,13000426.0,True,True,False,True,False,,,False
6bba_ebff6e76,14000425.0,True,True,True,False,False,,,False
6bba_ebff6e76,14000429.0,True,True,True,False,False,,,False
6bba_ebff6e76,14000450.0,True,True,False,False,False,,,False
6bba_ebff6e76,14000453.0,True,True,True,True,True,3.494694639736067,3.053638326856997,True
6bba_ebff6e76,15000454.0,True,True,False,False,False,,,False
6bba_ebff6e76,15000459.0,True,True,False,False,False,,,False
6bba_ebff6e76,15000461.0,True,True,True,False,False,,,False
6bba_ebff6e76,15000481.0,True,True,False,False,False,,,False
6bba_ebff6e76,16000486.0,True,True,False,False,False,,,False
6bba_ebff6e76,16000491.0,True,True,False,True,False,,,False
6bba_ebff6e76,16000502.0,True,True,True,False,False,,,False
6bba_ebff6e76,16000509.0,True,True,False,False,False,,,False
6bba_ebff6e76,16000518.0,True,True,False,False,False,,,False
6bba_ebff6e76,17000515.0,True,True,False,True,False,,,False
6bba_ebff6e76,17000524.0,True,True,False,False,False,,,False
6bba_ebff6e76,17000526.0,True,True,True,False,False,,,False
6bba_ebff6e76,17000530.0,True,True,False,True,False,,,False
6bba_ebff6e76,17000535.0,True,True,False,False,False,,,False
6bba_ebff6e76,18000548.0,True,True,False,False,False,,,False
6bba_ebff6e76,18000551.0,True,True,False,False,False,,,False
6bba_ebff6e76,18000564.0,True,True,False,False,False,,,False
6bba_ebff6e76,19000568.0,True,True,True,True,True,2.1877232028983924,2.577367312903809,True
6bba_ebff6e76,19000575.0,True,True,False,True,False,,,False
6bba_ebff6e76,19000579.0,True,False,False,False,False,,,False
6bba_ebff6e76,19000585.0,True,True,True,True,True,2.6012692214570947,4.380158788859714,True
6bba_ebff6e76,19000593.0,True,True,False,False,False,,,False
6bba_ebff6e76,19000597.0,True,True,True,True,True,8.617863895711048,2.243588956616162,True
6bba_ebff6e76,20000604.0,False,True,False,False,False,,,False
6bba_ebff6e76,20000624.0,True,True,False,False,False,,,False
6bba_ebff6e76,21000627.0,True,True,True,True,True,2.03125,4.207189020370371,True
6bba_ebff6e76,21000628.0,True,True,True,False,False,,,False
6bba_ebff6e76,21000630.0,True,True,True,True,True,7.501887783251626,2.159248368211726,True
6bba_ebff6e76,21000632.0,True,True,False,False,False,,,False
6bba_ebff6e76,21000651.0,True,True,False,False,False,,,False
6bba_ebff6e76,22000655.0,True,True,False,False,False,,,False
6bba_ebff6e76,22000660.0,True,True,False,False,False,,,False
6bba_ebff6e76,22000674.0,True,True,False,False,False,,,False
6bba_ebff6e76,23000680.0,True,True,False,True,False,,,False
6bba_ebff6e76,23000683.0,True,True,False,False,False,,,False
6bba_ebff6e76,23000698.0,True,True,True,True,True,9.518741792511236,1.958866560826694,True
6bba_ebff6e76,23000702.0,True,True,False,False,False,,,False
6bba_ebff6e76,23000706.0,True,True,True,False,False,,,False
6bba_ebff6e76,24000712.0,True,True,False,False,False,,,False
6bba_ebff6e76,24000715.0,True,True,True,True,True,10.405076885828379,3.72334275215162,True
6bba_ebff6e76,24000725.0,True,True,True,True,True,3.6787502123683256,5.082185876298701,True
6bba_ebff6e76,24000731.0,True,True,False,False,False,,,False
6bba_ebff6e76,24000734.0,True,False,False,False,False,,,False
6bba_ebff6e76,25000738.0,True,True,False,False,False,,,False
6bba_ebff6e76,25000755.0,True,True,False,False,False,,,False
6bba_ebff6e76,26000764.0,True,True,True,False,False,,,False
6bba_ebff6e76,26000767.0,True,True,False,True,False,,,False
6bba_ebff6e76,26000769.0,True,True,True,True,True,3.8540258983302125,3.4590941055788003,True
6bba_ebff6e76,26000782.0,True,True,False,False,False,,,False
6bba_ebff6e76,27000790.0,True,True,False,False,False,,,False
6bba_ebff6e76,27000799.0,True,True,True,True,True,5.450415695155737,3.917733121653388,True
6bba_ebff6e76,27000803.0,True,True,True,True,True,2.8145825622994254,7.368707591056928,False
6bba_ebff6e76,27000805.0,True,True,True,True,True,2.1877232028983924,4.361278706196727,True
6bba_ebff6e76,27000809.0,True,True,False,False,False,,,False
6bba_ebff6e76,28000815.0,True,True,False,False,False,,,False
6bba_ebff6e76,28000818.0,True,True,True,True,True,9.41413705883338,3.4049954685175425,True
6bba_ebff6e76,28000823.0,True,True,True,True,True,3.5648292823780494,3.985600301789556,True
6bba_ebff6e76,28000836.0,True,True,False,False,False,,,False
6bba_ebff6e76,29000841.0,True,True,False,False,False,,,False
6bba_ebff6e76,29000864.0,True,True,False,False,False,,,False
6bba_ebff6e76,30000870.0,True,True,False,False,False,,,False
6bba_ebff6e76,30000872.0,True,True,True,True,True,6.749131888620936,2.9295104113144914,True
6bba_ebff6e76,30000882.0,True,True,True,True,True,4.0827619710803615,5.222327553699117,True
6bba_ebff6e76,30000885.0,True,True,True,True,True,7.278567102287373,4.996214387226092,True
6bba_ebff6e76,30000892.0,True,True,False,False,False,,,False
6bba_ebff6e76,31000898.0,True,True,False,True,False,,,False
6bba_ebff6e76,31000904.0,True,True,True,False,False,,,False
6bba_ebff6e76,31000913.0,True,True,True,True,True,2.333728575156074,7.548492321525206,False
6bba_ebff6e76,31000914.0,True,False,True,False,False,,,False
6bba_ebff6e76,31000919.0,True,True,False,False,False,,,False
6bba_ebff6e76,32000929.0,True,True,True,False,False,,,False
6bba_ebff6e76,32000930.0,True,True,False,False,False,,,False
6bba_ebff6e76,32000932.0,True,True,True,False,False,,,False
6bba_ebff6e76,32000943.0,True,True,False,False,False,,,False
6bba_ebff6e76,33000949.0,True,True,True,False,False,,,False
6bba_ebff6e76,33000952.0,True,True,False,False,False,,,False
6bba_ebff6e76,33000956.0,True,True,False,True,False,,,False
6bba_ebff6e76,33000959.0,True,True,False,False,False,,,False
6bba_ebff6e76,33000971.0,True,True,False,False,False,,,False
6bba_ebff6e76,34000976.0,True,True,False,False,False,,,False
6bba_ebff6e76,34000978.0,True,True,False,False,False,,,False
6bba_ebff6e76,34000983.0,True,True,False,False,False,,,False
6bba_ebff6e76,34000995.0,True,True,False,False,False,,,False
6bba_ebff6e76,35000999.0,True,True,False,False,False,,,False
6bba_ebff6e76,35001002.0,True,True,False,False,False,,,False
6bba_ebff6e76,35001003.0,True,True,True,False,False,,,False
6bba_ebff6e76,35001006.0,True,True,False,False,False,,,False
6bba_ebff6e76,35001012.0,True,True,True,True,True,2.1877232028983924,4.087811771366803,True
6bba_ebff6e76,35001018.0,True,True,False,False,False,,,False
6bba_ebff6e76,36001024.0,True,True,False,False,False,,,False
6bba_ebff6e76,36001027.0,True,True,False,False,False,,,False
6bba_ebff6e76,36001028.0,True,True,False,False,False,,,False
6bba_ebff6e76,36001031.0,True,True,False,False,False,,,False
6bba_ebff6e76,36001034.0,True,True,True,True,True,1.4647552056572457,3.6392835511436865,True
6bba_ebff6e76,36001041.0,True,True,False,False,False,,,False
6bba_ebff6e76,37001045.0,True,True,False,False,False,,,False
6bba_ebff6e76,37001047.0,True,True,False,True,False,,,False
6bba_ebff6e76,37001048.0,True,False,False,False,False,,,False
6bba_ebff6e76,37001050.0,True,True,False,False,False,,,False
6bba_ebff6e76,37001063.0,True,True,False,True,False,,,False
6bba_ebff6e76,38001067.0,True,True,False,False,False,,,False
6bba_ebff6e76,38001072.0,True,True,False,False,False,,,False
6bba_ebff6e76,38001074.0,True,True,True,False,False,,,False
6bba_ebff6e76,39001085.0,True,True,False,True,False,,,False
6bba_ebff6e76,39001087.0,True,True,True,True,True,5.984436194204096,3.7066834169004776,True
6bba_ebff6e76,39001090.0,True,True,False,True,False,,,False
6bba_ebff6e76,39001092.0,True,True,False,True,False,,,False
6bba_ebff6e76,39001094.0,True,True,True,True,True,5.87308811976289,3.616537806124111,True
6bba_ebff6e76,40001112.0,False,True,False,False,False,,,False
6bba_ebff6e76,41001127.0,True,True,True,True,True,1.4647552056572457,3.816372265073862,True
6bba_ebff6e76,41001128.0,True,True,True,False,False,,,False
6bba_ebff6e76,41001129.0,True,True,True,True,True,2.1877232028983924,4.996214387226092,True
6bba_ebff6e76,41001130.0,True,True,False,False,False,,,False
6bba_ebff6e76,41001135.0,True,True,True,False,False,,,False
6bba_ebff6e76,42001147.0,True,True,False,False,False,,,False
6bba_ebff6e76,42001149.0,True,True,False,False,False,,,False
6bba_ebff6e76,42001151.0,True,True,False,False,False,,,False
6bba_ebff6e76,43001163.0,True,True,False,False,False,,,False
6bba_ebff6e76,43001165.0,True,True,False,False,False,,,False
6bba_ebff6e76,43001167.0,True,True,False,True,False,,,False
6bba_ebff6e76,44001178.0,True,True,False,False,False,,,False
6bba_ebff6e76,44001180.0,True,True,False,False,False,,,False
6bba_ebff6e76,45001197.0,True,True,False,False,False,,,False
6bba_ebff6e76,45001200.0,True,True,False,False,False,,,False
6bba_ebff6e76,46001216.0,True,True,False,False,False,,,False
6bba_ebff6e76,46001220.0,True,True,False,False,False,,,False
6bba_ebff6e76,46001221.0,True,True,True,True,True,2.4375,6.039340428598143,True
6bba_ebff6e76,47001236.0,True,True,False,False,False,,,False
6bba_ebff6e76,47001238.0,True,True,False,False,False,,,False
6bba_ebff6e76,47001244.0,True,True,True,True,True,0.5745242597140698,8.310766971600756,False
6bba_ebff6e76,48001253.0,True,True,False,False,False,,,False
6bba_ebff6e76,48001256.0,True,True,False,False,False,,,False
6bba_ebff6e76,49001271.0,True,True,False,False,False,,,False
6bba_ebff6e76,49001277.0,True,True,False,True,False,,,False
6bba_ebff6e76,49001282.0,True,True,True,False,False,,,False
6bba_ebff6e76,50001290.0,True,True,False,False,False,,,False
6bba_ebff6e76,50001303.0,True,True,False,False,False,,,False
6bba_ebff6e76,51001312.0,True,True,False,False,False,,,False
6bba_ebff6e76,51001325.0,True,True,False,False,False,,,False
6bba_ebff6e76,52001334.0,True,True,False,False,False,,,False
6bba_ebff6e76,52001337.0,True,True,True,True,True,1.86167137607581,9.086296881327673,False
6bba_ebff6e76,52001345.0,True,True,False,False,False,,,False
6bba_ebff6e76,53001350.0,True,True,True,False,False,,,False
6bba_ebff6e76,53001352.0,True,True,False,False,False,,,False
6bba_ebff6e76,53001363.0,True,False,False,False,False,,,False
6bba_ebff6e76,54001368.0,True,True,False,False,False,,,False
6bba_ebff6e76,54001370.0,True,True,False,False,False,,,False
6bba_ebff6e76,55001383.0,True,True,False,False,False,,,False
6bba_ebff6e76,55001384.0,False,True,False,False,False,,,False
6bba_ebff6e76,55001385.0,True,True,False,False,False,,,False
6bba_ebff6e76,55001394.0,True,True,True,True,True,1.8168052317185792,8.165523942160723,False
6bba_ebff6e76,56001401.0,True,True,False,True,False,,,False
6bba_ebff6e76,56001402.0,True,True,False,False,False,,,False
6bba_ebff6e76,56001404.0,True,True,False,False,False,,,False
6bba_ebff6e76,56001410.0,True,True,True,True,True,7.198768340834423,1.1844121036404516,True
6bba_ebff6e76,57001419.0,True,True,False,False,False,,,False
6bba_ebff6e76,57001421.0,True,True,False,False,False,,,False
6bba_ebff6e76,58001432.0,True,True,True,True,True,0.0,5.450415695155737,True
6bba_ebff6e76,58001433.0,True,True,False,False,False,,,False
6bba_ebff6e76,58001435.0,True,True,False,False,False,,,False
6bba_ebff6e76,59001448.0,True,True,False,False,False,,,False
6bba_ebff6e76,59001451.0,True,True,False,True,False,,,False
6bba_ebff6e76,60001461.0,True,True,True,False,False,,,False
6bba_ebff6e76,60001462.0,True,True,False,False,False,,,False
6bba_ebff6e76,61001473.0,True,True,False,True,False,,,False
6bba_ebff6e76,61001474.0,True,True,False,False,False,,,False
6bba_ebff6e76,62001490.0,True,True,False,False,False,,,False
6bba_ebff6e76,63001505.0,True,True,False,True,False,,,False
6bba_ebff6e76,63001509.0,True,True,True,True,True,0.9084026158592896,5.904617003085382,True
6bba_ebff6e76,64001526.0,True,True,True,False,False,,,False
6bba_ebff6e76,65001540.0,True,True,True,False,False,,,False
6bba_ebff6e76,65001544.0,True,True,False,False,False,,,False
6bba_ebff6e76,66001554.0,True,True,False,False,False,,,False
6bba_ebff6e76,66001556.0,True,True,True,False,False,,,False
6bba_ebff6e76,66001557.0,True,True,True,True,True,7.761395352158012,3.1533479851778172,True
6bba_ebff6e76,66001559.0,True,True,False,False,False,,,False
